site,title,company,location,date_posted,job_url,job_url_direct,id,job_type,salary_source,interval,min_amount,max_amount,currency,is_remote,job_level,job_function,listing_type,emails,company_industry,company_url,company_url_direct,company_addresses,company_num_employees,company_revenue,company_description,skills,experience_range,company_rating,company_reviews_count,vacancy_count,work_from_home_type
linkedin,Working student for Customer Success (f/m/d),VAARHAFT,"Berlin, Berlin, Germany",2026-04-27,https://www.linkedin.com/jobs/view/4405139423 , ,li-4405139423,parttime,,,,,,True,internship,Other,,,Software Development,https://de.linkedin.com/company/vaarhaft,,,,,,,,,,,
linkedin,Intern Software Engineer - Edge AI Engineering,roofline,"Cologne, North Rhine-Westphalia, Germany",2026-04-27,https://www.linkedin.com/jobs/view/4407196185 , ,li-4407196185,internship,,,,,,False,internship,Engineering,,,Software Development,https://de.linkedin.com/company/rooflineai,,,,,,,,,,,
linkedin,Research Scientist Intern (PhD),Prior Labs,"Freiburg, Baden-Württemberg, Germany",2026-04-27,https://www.linkedin.com/jobs/view/4407413912 , ,li-4407413912,internship,,,,,,False,internship,Other,,,"Technology, Information and Internet",https://de.linkedin.com/company/prior-labs,,,,,,,,,,,
linkedin,Founders Associate Intern (m/w/d) - Startup,Taxforce,"Berlin, Berlin, Germany",2026-04-27,https://www.linkedin.com/jobs/view/4405145108 , ,li-4405145108,internship,,,,,,False,internship,Other,,,Professional Services,https://de.linkedin.com/company/taxforce-ai,,,,,,,,,,,
linkedin,Marketing Intern (m/f/d),Finoa,"Berlin, Berlin, Germany",2026-04-27,https://www.linkedin.com/jobs/view/4407195967 , ,li-4407195967,internship,,,,,,False,entry level,Marketing,,,Software Development,https://de.linkedin.com/company/finoa-io,,,,,,,,,,,
linkedin,AI Engineer - Working Student (m/w/d),Bavest,"Frankfurt am Main, Hesse, Germany",2026-04-26,https://www.linkedin.com/jobs/view/4404630473 , ,li-4404630473,parttime,,,,,,False,internship,Engineering and Information Technology,,career@bavest.co,Financial Services,https://de.linkedin.com/company/bavest,,,,,,,,,,,
linkedin,Intern Synthetic Data Generation for Autonomous Driving (f/m/x),BMW Group,"Munich, Bavaria, Germany",2026-04-25,https://www.linkedin.com/jobs/view/4383044029 , ,li-4383044029,internship,,,,,,False,internship,Information Technology,,,Motor Vehicle Manufacturing,https://de.linkedin.com/company/bmw-group,,,,,,,,,,,
linkedin,Werkstudent KI / Automatisierung (m/w/d),PSH Personal Service GmbH,"Ostrhauderfehn, Lower Saxony, Germany",2026-04-25,https://www.linkedin.com/jobs/view/4405740952 , ,li-4405740952,fulltime,,,,,,False,internship,Administrative,,,Human Resources Services,https://www.linkedin.com/company/psh-personal-service-gmbh,,,,,,,,,,,
linkedin,Praktikum / Abschlussarbeit Softwareentwicklung (m/w/d),mbi,"Wetzlar, Hesse, Germany",2026-04-24,https://www.linkedin.com/jobs/view/4405311381 , ,li-4405311381,fulltime,,,,,,False,internship,Information Technology,,,IT Services and IT Consulting,https://de.linkedin.com/company/mbisoftware,,,,,,,,,,,
linkedin,Internship / Thesis GenAI & Machine Learning Power Electronics (f/m/d),Volkswagen Algérie,"Baunatal, Hesse, Germany",2026-04-24,https://www.linkedin.com/jobs/view/4406186109 , ,li-4406186109,volunteer,,,,,,False,internship,Education and Training,,,Motor Vehicle Manufacturing,https://dz.linkedin.com/company/volkswagen-alg%C3%A9rie,,,,,,,,,,,
linkedin,Praktikum Logistik - Data Scientist (m/w/d),Würth Deutschland,"Künzelsau, Baden-Württemberg, Germany",2026-04-24,https://www.linkedin.com/jobs/view/4397059328 , ,li-4397059328,internship,,,,,,False,internship,Engineering and Information Technology,,,Wholesale,https://de.linkedin.com/company/wuerth-germany,,,,,,,,,,,
linkedin,Werkstudent (m/w/d) Automation / Tech oder Sales / Marketing,getspecialfasteners.com,"Bielefeld, North Rhine-Westphalia, Germany",2026-04-24,https://www.linkedin.com/jobs/view/4403729251 , ,li-4403729251,parttime,,,,,,False,internship,Information Technology,,,"Technology, Information and Media",https://de.linkedin.com/company/getspecialfasteners-com,,,,,,,,,,,
linkedin,Internship / Thesis Student for Edge AI Optimization Research & Engineering (f/m/d),NXP Semiconductors,"Munich, Bavaria, Germany",2026-04-23,https://www.linkedin.com/jobs/view/4405670804 , ,li-4405670804,internship,,,,,,False,internship,Education and Training,,,"Semiconductor Manufacturing, Computers and Electronics Manufacturing, and Software Development",https://nl.linkedin.com/company/nxp-semiconductors,,,,,,,,,,,
linkedin,Praktikum Data Science,Lidl in Germany,"Neckarsulm, Baden-Württemberg, Germany",2026-04-23,https://www.linkedin.com/jobs/view/4405630313 , ,li-4405630313,fulltime,,,,,,False,internship,Education and Training,,,"Retail, Food and Beverage Services, and Retail Groceries",https://de.linkedin.com/company/lidl-in-deutschland,,,,,,,,,,,
linkedin,Software Development Internship (Foundational Training),Chaos,"Karlsruhe, Baden-Württemberg, Germany",2026-04-23,https://www.linkedin.com/jobs/view/4383801025 , ,li-4383801025,internship,,,,,,False,internship,Engineering and Information Technology,,,Software Development,https://de.linkedin.com/company/chaos-group,,,,,,,,,,,
linkedin,Praktikum Machine Learning Fahrsteuerung (w/m/d),Volkswagen Group,"Wolfsburg, Lower Saxony, Germany",2026-04-23,https://www.linkedin.com/jobs/view/4383209825 , ,li-4383209825,fulltime,,,,,,False,internship,Research,,,Motor Vehicle Manufacturing,https://de.linkedin.com/company/volkswagen-group,,,,,,,,,,,
