site,title,company,location,date_posted,job_url,job_url_direct,id,job_type,salary_source,interval,min_amount,max_amount,currency,is_remote,job_level,job_function,listing_type,emails,company_industry,company_url,company_url_direct,company_addresses,company_num_employees,company_revenue,company_description,skills,experience_range,company_rating,company_reviews_count,vacancy_count,work_from_home_type
linkedin,AI & Data Science Engineer (m/w/d),cigus,"Oberkochen, Baden-Württemberg, Germany",2026-08-10,https://www.linkedin.com/jobs/view/4451398986 , ,li-4451398986,fulltime,,,,,,False,mid-senior level,Engineering,,,Engineering Services,https://de.linkedin.com/company/cigus-technology,,,,,,,,,,,
linkedin,Data Engineer (m/w/d),Atos,"Stuttgart, Baden-Württemberg, Germany",2026-08-10,https://www.linkedin.com/jobs/view/4449568803 , ,li-4449568803,fulltime,,,,,,False,not applicable,Information Technology,,,Computer and Network Security and IT Services and IT Consulting,https://fr.linkedin.com/company/atos,,,,,,,,,,,
linkedin,"Mathematiker, Wirtschaftswissenschaftler BWL/VWL, Wirtschaftsinformatiker, Physiker (d/m/w) für unsere Kreditrisikosteuerung",TeamBank AG,"Nuremberg, Bavaria, Germany",2026-08-10,https://www.linkedin.com/jobs/view/4451159980 , ,li-4451159980,fulltime,,,,,,False,entry level,Finance and Sales,,,Banking,https://de.linkedin.com/company/teambank,,,,,,,,,,,
linkedin,Product Owner Data & AI (m/f/d) – fluege.de,fluege.de,"Leipzig, Saxony, Germany",2026-08-10,https://www.linkedin.com/jobs/view/4449554978 , ,li-4449554978,fulltime,,,,,,True,associate,Information Technology,,,Travel Arrangements,https://de.linkedin.com/company/fluege-de,,,,,,,,,,,
linkedin,Product Scientist,Tripledot Studios,"Berlin, Germany",2026-08-10,https://www.linkedin.com/jobs/view/4451538751 , ,li-4451538751,fulltime,,,,,,False,mid-senior level,"Research, Analyst, and Information Technology",,,Computer Games,https://uk.linkedin.com/company/tripledot-studios,,,,,,,,,,,
linkedin,Agentic AI Developer,Webito,"Munich, Bavaria, Germany",2026-08-10,https://www.linkedin.com/jobs/view/4449557137 , ,li-4449557137,other,,,,,,True,entry level,Engineering and Information Technology,,,Strategic Management Services,https://cz.linkedin.com/company/webitoco,,,,,,,,,,,
linkedin,Principal Product Analyst (all genders),Zalando,"Berlin, Germany",2026-08-10,https://www.linkedin.com/jobs/view/4442588461 , ,li-4442588461,fulltime,,,,,,False,mid-senior level,"Research, Analyst, and Information Technology",,,"Technology, Information and Internet, Retail, and IT Services and IT Consulting",https://de.linkedin.com/company/zalando,,,,,,,,,,,
linkedin,Data Engineer (m/w/d),Atos,"Frankfurt am Main, Hesse, Germany",2026-08-10,https://www.linkedin.com/jobs/view/4449571601 , ,li-4449571601,fulltime,,,,,,False,not applicable,Information Technology,,,Computer and Network Security and IT Services and IT Consulting,https://fr.linkedin.com/company/atos,,,,,,,,,,,
linkedin,Data Engineer (m/w/d),Atos,"Berlin, Berlin, Germany",2026-08-10,https://www.linkedin.com/jobs/view/4449557983 , ,li-4449557983,fulltime,,,,,,False,not applicable,Information Technology,,,Computer and Network Security and IT Services and IT Consulting,https://fr.linkedin.com/company/atos,,,,,,,,,,,
linkedin,"Manager, Data Science, Dynamic Promo - Quick Commerce",Delivery Hero,"Berlin, Berlin, Germany",2026-08-10,https://www.linkedin.com/jobs/view/4442024251 , ,li-4442024251,fulltime,,,,,,False,mid-senior level,Information Technology,,inclusion@deliveryhero.com,Software Development and IT Services and IT Consulting,https://de.linkedin.com/company/delivery-hero-se,,,,,,,,,,,
linkedin,Data Engineer (m/w/d),Atos,"Hamburg, Hamburg, Germany",2026-08-10,https://www.linkedin.com/jobs/view/4449575314 , ,li-4449575314,fulltime,,,,,,False,not applicable,Information Technology,,,Computer and Network Security and IT Services and IT Consulting,https://fr.linkedin.com/company/atos,,,,,,,,,,,
linkedin,Data Engineer (m/f/d),DISH Digital Solutions,,2026-08-10,https://www.linkedin.com/jobs/view/4451529642 , ,li-4451529642,fulltime,,,,,,False,associate,Information Technology,,,Accommodation and Food Services and Software Development,https://de.linkedin.com/company/dishdigitalsolutions,,,,,,,,,,,
linkedin,Data Analyst (alle Gechlechter),OBI Group Holding,"Cologne, North Rhine-Westphalia, Germany",2026-08-10,https://www.linkedin.com/jobs/view/4449528738 , ,li-4449528738,fulltime,,,,,,False,entry level,Information Technology,,,Retail,https://de.linkedin.com/company/obi,,,,,,,,,,,
