site,title,company,location,date_posted,job_url,job_url_direct,id,job_type,salary_source,interval,min_amount,max_amount,currency,is_remote,job_level,job_function,listing_type,emails,company_industry,company_url,company_url_direct,company_addresses,company_num_employees,company_revenue,company_description,skills,experience_range,company_rating,company_reviews_count,vacancy_count,work_from_home_type
linkedin,Working Student AI Enablement (d/f/m),Limehome,"Munich, Bavaria, Germany",2026-07-27,https://www.linkedin.com/jobs/view/4445968549 , ,li-4445968549,parttime,,,,,,True,internship,Education and Training,,,Hospitality,https://de.linkedin.com/company/limehome,,,,,,,,,,,
linkedin,Intern AI Content Generation (f/m/x),BMW Group,"Munich, Bavaria, Germany",2026-07-27,https://www.linkedin.com/jobs/view/4442866196 , ,li-4442866196,internship,,,,,,False,internship,"Marketing, Public Relations, and Writing/Editing",,,Motor Vehicle Manufacturing,https://de.linkedin.com/company/bmw-group,,,,,,,,,,,
linkedin,Low-Code Engineering Intern (m/w/d),Enpal,"Berlin, Germany",2026-07-25,https://www.linkedin.com/jobs/view/4436783361 , ,li-4436783361,fulltime,,,,,,False,internship,Engineering and Information Technology,,,Energy Technology,https://de.linkedin.com/company/enpal,,,,,,,,,,,
linkedin,"Werkstudent (w/m/d) HR Analytics, Reporting & Power BI",Siemens Energy,"Munich, Bavaria, Germany",2026-07-25,https://www.linkedin.com/jobs/view/4427202007 , ,li-4427202007,parttime,,,,,,False,internship,Administrative,,,"Appliances, Electrical, and Electronics Manufacturing",https://www.linkedin.com/company/siemens-energy,,,,,,,,,,,
linkedin,Intern Software Development BMW Intelligent Personal Assistant (f/m/x),BMW Group,"Munich, Bavaria, Germany",2026-07-24,https://www.linkedin.com/jobs/view/4374504006 , ,li-4374504006,internship,,,,,,False,internship,Administrative,,,Motor Vehicle Manufacturing,https://de.linkedin.com/company/bmw-group,,,,,,,,,,,
linkedin,Growth Intern (Merantix AI Campus),Merantix Capital,"Berlin, Berlin, Germany",2026-07-24,https://www.linkedin.com/jobs/view/4441801664 , ,li-4441801664,internship,,,,,,False,internship,Analyst and Management,,,Software Development,https://de.linkedin.com/company/merantix-capital,,,,,,,,,,,
linkedin,Intern App Experience (f/m/d) @MYTHERESA,Mytheresa,"Aschheim, Bavaria, Germany",2026-07-24,https://www.linkedin.com/jobs/view/4436371471 , ,li-4436371471,fulltime,,,,,,False,internship,Education and Training,,,Retail Luxury Goods and Jewelry,https://de.linkedin.com/company/mytheresa-com,,,,,,,,,,,
linkedin,Master Thesis Opportunity: Computer Vision for Motorsport Video Analysis,TOYOTA RACING,"Cologne, North Rhine-Westphalia, Germany",2026-07-24,https://www.linkedin.com/jobs/view/4427502935 , ,li-4427502935,fulltime,,,,,,False,internship,Education and Training,,,Motor Vehicle Manufacturing,https://de.linkedin.com/company/toyota-racing,,,,,,,,,,,
linkedin,Intern AI Solutions (All genders welcome),Kia Europe,"Frankfurt am Main, Hesse, Germany",2026-07-23,https://www.linkedin.com/jobs/view/4441548643 , ,li-4441548643,fulltime,,,,,,True,internship,Sales and Business Development,,,Motor Vehicle Manufacturing,https://de.linkedin.com/company/kia-europe,,,,,,,,,,,
linkedin,Internship - Strategy & Business Development (m/f/x),FINN,"Munich, Bavaria, Germany",2026-07-23,https://www.linkedin.com/jobs/view/4427192326 , ,li-4427192326,internship,,,,,,False,internship,Business Development and Sales,,,"Motor Vehicle Manufacturing and Technology, Information and Internet",https://de.linkedin.com/company/finn-auto,,,,,,,,,,,
