site,title,company,location,date_posted,job_url,job_url_direct,id,job_type,salary_source,interval,min_amount,max_amount,currency,is_remote,job_level,job_function,listing_type,emails,company_industry,company_url,company_url_direct,company_addresses,company_num_employees,company_revenue,company_description,skills,experience_range,company_rating,company_reviews_count,vacancy_count,work_from_home_type
linkedin,Machine Learning Engineer for Digital Manufacturing,GlobalFoundries,"Dresden, Saxony, Germany",2026-05-27,https://www.linkedin.com/jobs/view/4415918184 , ,li-4415918184,fulltime,,,,,,False,entry level,Engineering and Information Technology,,,Semiconductor Manufacturing,https://www.linkedin.com/company/globalfoundries,,,,,,,,,,,
linkedin,Biology Data Quality Engineer,Bioptimus,"Berlin, Berlin, Germany",2026-05-27,https://www.linkedin.com/jobs/view/4419426198 , ,li-4419426198,fulltime,,,,,,True,entry level,Engineering,,,"Construction, Software Development, and IT Services and IT Consulting",https://fr.linkedin.com/company/bioptimus,,,,,,,,,,,
linkedin,(Senior) AI & Generative AI Engineer (all genders),MHP – A Porsche Company,"Frankfurt am Main, Hesse, Germany",2026-05-27,https://www.linkedin.com/jobs/view/4389248898 , ,li-4389248898,fulltime,,,,,,False,mid-senior level,Engineering and Information Technology,,,Business Consulting and Services,https://de.linkedin.com/company/mhp-a-porsche-company,,,,,,,,,,,
linkedin,Senior Python Data Scraping Engineer (Freelance),Mindrift,"Munich, Bavaria, Germany",2026-05-27,https://www.linkedin.com/jobs/view/4419817617 , ,li-4419817617,parttime,,,,,,True,mid-senior level,Other,,,IT Services and IT Consulting,https://www.linkedin.com/company/mindrift-ai,,,,,,,,,,,
linkedin,Senior Python Data Scraping Engineer (Freelance),Mindrift,"Frankfurt am Main, Hesse, Germany",2026-05-27,https://www.linkedin.com/jobs/view/4419822559 , ,li-4419822559,parttime,,,,,,True,mid-senior level,Other,,,IT Services and IT Consulting,https://www.linkedin.com/company/mindrift-ai,,,,,,,,,,,
linkedin,(Senior) AI & Generative AI Engineer (all genders),MHP – A Porsche Company,"Düsseldorf, North Rhine-Westphalia, Germany",2026-05-27,https://www.linkedin.com/jobs/view/4389258621 , ,li-4389258621,fulltime,,,,,,False,mid-senior level,Engineering and Information Technology,,,Business Consulting and Services,https://de.linkedin.com/company/mhp-a-porsche-company,,,,,,,,,,,
linkedin,Aerodynamic UAV Simulation Engineer,Helsing,"Munich, Bavaria, Germany",2026-05-27,https://www.linkedin.com/jobs/view/4417242464 , ,li-4417242464,fulltime,,,,,,True,mid-senior level,Engineering and Information Technology,,,Software Development,https://de.linkedin.com/company/helsing,,,,,,,,,,,
linkedin,Research Associate (all genders) - Software Developer for Streaming Applications,Fraunhofer IIS,"Erlangen, Bavaria, Germany",2026-05-27,https://www.linkedin.com/jobs/view/4418170896 , ,li-4418170896,fulltime,,,,,,False,entry level,Engineering and Information Technology,,,Research Services,https://de.linkedin.com/company/fraunhofer-iis,,,,,,,,,,,
linkedin,Ingeniero/a IA Generativa- procesamiento documental datos sensibles,Jobgether,,2026-05-27,https://www.linkedin.com/jobs/view/4417217050 , ,li-4417217050,fulltime,,,,,,True,entry level,Engineering and Information Technology,,,Internet Marketplace Platforms,https://be.linkedin.com/company/jobgether,,,,,,,,,,,
linkedin,Thermal Engineer,Helsing,"Munich, Bavaria, Germany",2026-05-27,https://www.linkedin.com/jobs/view/4417242465 , ,li-4417242465,fulltime,,,,,,True,mid-senior level,Engineering and Information Technology,,,Software Development,https://de.linkedin.com/company/helsing,,,,,,,,,,,
linkedin,Stress & Dynamics Engineer,Helsing,"Munich, Bavaria, Germany",2026-05-27,https://www.linkedin.com/jobs/view/4417250286 , ,li-4417250286,fulltime,,,,,,True,mid-senior level,Engineering and Information Technology,,,Software Development,https://de.linkedin.com/company/helsing,,,,,,,,,,,
