site,title,company,location,date_posted,job_url,job_url_direct,id,job_type,salary_source,interval,min_amount,max_amount,currency,is_remote,job_level,job_function,listing_type,emails,company_industry,company_url,company_url_direct,company_addresses,company_num_employees,company_revenue,company_description,skills,experience_range,company_rating,company_reviews_count,vacancy_count,work_from_home_type
linkedin,Praktikum im Bereich Data Science für Bosch eBike Systems,Bosch,"Reutlingen, Baden-Württemberg, Germany",2026-06-24,https://www.linkedin.com/jobs/view/4431494501 , ,li-4431494501,fulltime,,,,,,False,internship,Engineering,,,Automotive,https://de.linkedin.com/company/bosch,,,,,,,,,,,
linkedin,Intern Data Scientist Residual Value Risk Management (f/m/x),BMW Group,"Munich, Bavaria, Germany",2026-06-24,https://www.linkedin.com/jobs/view/4419618098 , ,li-4419618098,internship,,,,,,False,internship,Engineering and Information Technology,,,Motor Vehicle Manufacturing,https://de.linkedin.com/company/bmw-group,,,,,,,,,,,
linkedin,Operational Excellence & Data Analysis Internship,Deutsche Telekom,"Darmstadt, Hesse, Germany",2026-06-23,https://www.linkedin.com/jobs/view/4432297785 , ,li-4432297785,internship,,,,,,False,internship,Information Technology,,,Telecommunications,https://de.linkedin.com/company/telekom,,,,,,,,,,,
linkedin,Operational Excellence & Data Analysis Internship,Deutsche Telekom,"Bonn, North Rhine-Westphalia, Germany",2026-06-23,https://www.linkedin.com/jobs/view/4432408060 , ,li-4432408060,internship,,,,,,False,internship,Information Technology,,,Telecommunications,https://de.linkedin.com/company/telekom,,,,,,,,,,,
linkedin,Werkstudent/Praktikant/Absolvent (m/w/d) im Bereich Forschung & Entwicklung elektronische und elektromechanischer Komponenten,ECO Schulte GmbH & Co. KG,"Menden, North Rhine-Westphalia, Germany",2026-06-23,https://www.linkedin.com/jobs/view/4429459833 , ,li-4429459833,fulltime,,,,,,False,internship,"Research, Analyst, and Information Technology",,,Architecture and Planning,https://www.linkedin.com/company/eco-schulte,,,,,,,,,,,
linkedin,Digital Twin Engineering Praktikum (w/m/x),BMW Group,"Munich, Bavaria, Germany",2026-06-23,https://www.linkedin.com/jobs/view/4429457219 , ,li-4429457219,internship,,,,,,False,internship,"Design, Art/Creative, and Information Technology",,,Motor Vehicle Manufacturing,https://de.linkedin.com/company/bmw-group,,,,,,,,,,,
linkedin,Intern AI Agentic Development for Acoustic Simulation Workflows (f/m/x),BMW Group,"Munich, Bavaria, Germany",2026-06-23,https://www.linkedin.com/jobs/view/4431219238 , ,li-4431219238,internship,,,,,,False,internship,Education and Training,,,Motor Vehicle Manufacturing,https://de.linkedin.com/company/bmw-group,,,,,,,,,,,
linkedin,Index Reference Data Intern (m/f/d) - Financial Indexes,BITA,"Frankfurt, Hesse, Germany",2026-06-23,https://www.linkedin.com/jobs/view/4419086187 , ,li-4419086187,fulltime,,,,,,False,entry level,Information Technology,,,Financial Services,https://de.linkedin.com/company/bita-gmbh,,,,,,,,,,,
linkedin,Data Analytics Training and Internship Program,Ededge Groups,,2026-06-23,https://www.linkedin.com/jobs/view/4431276866 , ,li-4431276866,internship,,,,,,True,internship,"Product Management, Analyst, and Strategy/Planning",,,"IT Services and IT Consulting, E-Learning Providers, and Education Administration Programs",https://in.linkedin.com/company/ededgegroups,,,,,,,,,,,
linkedin,Working Student Sustainability Data & Digitalization (m/f/d),HARMAN International,"Garching, Bavaria, Germany",2026-06-23,https://www.linkedin.com/jobs/view/4432237262 , ,li-4432237262,fulltime,,,,,,False,internship,Education and Training,,harmancareers@harman.com,Computers and Electronics Manufacturing,https://www.linkedin.com/company/harman-international,,,,,,,,,,,
