site,title,company,location,date_posted,job_url,job_url_direct,id,job_type,salary_source,interval,min_amount,max_amount,currency,is_remote,job_level,job_function,listing_type,emails,company_industry,company_url,company_url_direct,company_addresses,company_num_employees,company_revenue,company_description,skills,experience_range,company_rating,company_reviews_count,vacancy_count,work_from_home_type
linkedin,Praktikum Data & AI Analytics (m/w/d),Würth Deutschland,"Künzelsau, Baden-Württemberg, Germany",2026-07-08,https://www.linkedin.com/jobs/view/4395436795 , ,li-4395436795,internship,,,,,,False,internship,Education and Training,,,Wholesale,https://de.linkedin.com/company/wuerth-germany,,,,,,,,,,,
linkedin,Data Analysis & Visualization Internship,Deutsche Telekom,"Bonn, North Rhine-Westphalia, Germany",2026-07-08,https://www.linkedin.com/jobs/view/4434707663 , ,li-4434707663,internship,,,,,,False,internship,Information Technology,,,Telecommunications,https://de.linkedin.com/company/telekom,,,,,,,,,,,
linkedin,Werkstudent Data Science & Machine Learning (m/w/d),Mubea,"Attendorn, North Rhine-Westphalia, Germany",2026-07-08,https://www.linkedin.com/jobs/view/4426841955 , ,li-4426841955,fulltime,,,,,,False,internship,Engineering and Information Technology,,,Motor Vehicle Manufacturing,https://de.linkedin.com/company/mubea,,,,,,,,,,,
linkedin,Werkstudent (w/m/d) - GenAI User Research & Support,HÖRMANN Digital,"Munich, Bavaria, Germany",2026-07-07,https://www.linkedin.com/jobs/view/4434517865 , ,li-4434517865,fulltime,,,,,,False,internship,"Research, Analyst, and Information Technology",,,IT Services and IT Consulting,https://de.linkedin.com/company/hoermann-digital,,,,,,,,,,,
linkedin,Bachelor- oder Masterthesis (Berlin),Bundesamt für Bauwesen und Raumordnung,"Berlin, Berlin, Germany",2026-07-07,https://www.linkedin.com/jobs/view/4436538477 , ,li-4436538477,fulltime,,,,,,False,entry level,Education and Training,,,Government Administration,https://de.linkedin.com/company/bbr-bund,,,,,,,,,,,
linkedin,"Working Student, Control and Learning for Humanoid Robots (m/f/d)",Agile Robots SE,"Munich, Bavaria, Germany",2026-07-07,https://www.linkedin.com/jobs/view/4434536045 , ,li-4434536045,fulltime,,,,,,False,internship,Information Technology,,,Software Development,https://de.linkedin.com/company/agile-robots-se,,,,,,,,,,,
linkedin,Werkstudent (m/w/d) im Bereich Artificial Intelligence & Vision,Vanderlande,"Constance, Baden-Württemberg, Germany",2026-07-07,https://www.linkedin.com/jobs/view/4429509612 , ,li-4429509612,fulltime,,,,,,False,internship,Engineering and Information Technology,,,Automation Machinery Manufacturing,https://nl.linkedin.com/company/vanderlande,,,,,,,,,,,
linkedin,"2026 Applied Scientist Intern, Amazon University Talent Acquisition",Amazon,"Munich, Bavaria, Germany",2026-07-07,https://www.linkedin.com/jobs/view/4369763629 , ,li-4369763629,fulltime,,,,,,True,not applicable,"Research, Analyst, and Information Technology",,,Software Development,https://www.linkedin.com/company/amazon,,,,,,,,,,,
linkedin,AI Engineering Intern,SANOVIO,"Munich, Bavaria, Germany",2026-07-07,https://www.linkedin.com/jobs/view/4434519069 , ,li-4434519069,internship,,,,,,False,internship,Information Technology,,,Software Development,https://de.linkedin.com/company/sanovio,,,,,,,,,,,
linkedin,Intern R&D Software Engineer,Johnson & Johnson MedTech,"Aachen, North Rhine-Westphalia, Germany",2026-07-06,https://www.linkedin.com/jobs/view/4437199976 , ,li-4437199976,fulltime,,,,,,False,not applicable,Engineering and Information Technology,,,Hospitals and Health Care,https://www.linkedin.com/company/johnson-&-johnson-medtech,,,,,,,,,,,
linkedin,Pflichtpraktikum/Abschlussarbeit,TEQYARD,,2026-07-06,https://www.linkedin.com/jobs/view/4433995415 , ,li-4433995415,fulltime,,,,,,True,internship,Education and Training,,info@teqyard.de,Software Development,https://de.linkedin.com/company/teqyardrocks,,,,,,,,,,,
linkedin,Intern  Evaluation Management (m/f/d),Particip GmbH,"Freiburg, Baden-Württemberg, Germany",2026-07-06,https://www.linkedin.com/jobs/view/4433958357 , ,li-4433958357,internship,,,,,,False,internship,Management,,,Business Consulting and Services,https://de.linkedin.com/company/particip-gmbh,,,,,,,,,,,
linkedin,Data Analyst - Intern,Alpine Business Consulting,"Berlin, Berlin, Germany",2026-07-04,https://www.linkedin.com/jobs/view/4435792921 , ,li-4435792921,fulltime,,,,,,True,internship,Information Technology,,,IT Services and IT Consulting,https://ch.linkedin.com/company/alpine-businessconsulting,,,,,,,,,,,
linkedin,Working Student (d/f/m) Technology & Innovation Research,LIXIL,"Hemer, North Rhine-Westphalia, Germany",2026-07-04,https://www.linkedin.com/jobs/view/4386888175 , ,li-4386888175,parttime,,,,,,False,internship,Education and Training,,,Manufacturing,https://jp.linkedin.com/company/lixil-global,,,,,,,,,,,
linkedin,Global OPEX Data Analyst Working Student (m/w/d),Maxion Wheels,"Königswinter, North Rhine-Westphalia, Germany",2026-07-03,https://www.linkedin.com/jobs/view/4426915868 , ,li-4426915868,internship,,,,,,True,internship,Information Technology,,,Motor Vehicle Manufacturing,https://de.linkedin.com/company/maxion-wheels-a-division-of-iochpe-maxion,,,,,,,,,,,
linkedin,Wissenschaftliche Hilfskraft mit Bachelorabschluss (w/m/d) - Tutorien für internationale Erstsemesterstudierende der Masterstudiengänge der Fakultät für Bauingenieurwesen,RWTH Aachen University,"Aachen, North Rhine-Westphalia, Germany",2026-07-02,https://www.linkedin.com/jobs/view/4436381368 , ,li-4436381368,fulltime,,,,,,False,entry level,"Research, Analyst, and Information Technology",,,Research Services,https://de.linkedin.com/school/rwth-aachen-university/,,,,,,,,,,,
linkedin,Intern Venture Development (w/m/d),Enpal,"Berlin, Berlin, Germany",2026-07-02,https://www.linkedin.com/jobs/view/4436386492 , ,li-4436386492,fulltime,,,,,,False,internship,Education and Training,,,Energy Technology,https://de.linkedin.com/company/enpal,,,,,,,,,,,
