site,title,company,location,date_posted,job_url,job_url_direct,id,job_type,salary_source,interval,min_amount,max_amount,currency,is_remote,job_level,job_function,listing_type,emails,company_industry,company_url,company_url_direct,company_addresses,company_num_employees,company_revenue,company_description,skills,experience_range,company_rating,company_reviews_count,vacancy_count,work_from_home_type
linkedin,Event Operations Manager (Intern),Accelerate Tomorrow,"Berlin, Berlin, Germany",2026-04-20,https://www.linkedin.com/jobs/view/4403354431 , ,li-4403354431,internship,,,,,,False,internship,Management and Manufacturing,,hello@acceleratetomorrow.com,Events Services,https://de.linkedin.com/company/accelerate-tomorrow,,,,,,,,,,,
linkedin,Innovation Marketing Intern (d/f/m),DHL,"Troisdorf, North Rhine-Westphalia, Germany",2026-04-20,https://www.linkedin.com/jobs/view/4394644846 , ,li-4394644846,fulltime,,,,,,False,internship,Marketing and Sales,,"recruiting.dpbh@dhl.com, recruiting.dpbh@dhl.com","Transportation, Logistics, Supply Chain and Storage",https://de.linkedin.com/company/dhl,,,,,,,,,,,
linkedin,"Internship Finance Transformation - Project Management Office Internship start: July 2026, duration: 6 months",Lufthansa,"Frankfurt, Hesse, Germany",2026-04-17,https://www.linkedin.com/jobs/view/4400861166 , ,li-4400861166,fulltime,,,,,,False,internship,Project Management,,,Airlines and Aviation,https://de.linkedin.com/company/lufthansa,,,,,,,,,,,
linkedin,"Internship Strategic Projects Internship start: September 2026, duration: 6 months",Lufthansa Cargo,"Munich, Bavaria, Germany",2026-04-17,https://www.linkedin.com/jobs/view/4400846485 , ,li-4400846485,fulltime,,,,,,False,internship,Administrative,,,Airlines and Aviation,https://de.linkedin.com/company/lufthansa-cargo,,,,,,,,,,,
linkedin,Werkstudent (m/w/d) Project Management Office (PMO),DEUTZ,"Cologne, North Rhine-Westphalia, Germany",2026-04-16,https://www.linkedin.com/jobs/view/4400164945 , ,li-4400164945,fulltime,,,,,,False,internship,Project Management and Information Technology,,career@deutz.com,"Motor Vehicle Manufacturing, Machinery Manufacturing, and Software Development",https://de.linkedin.com/company/deutzofficial,,,,,,,,,,,
linkedin,Werkstudent:in Project Management – all genders welcome,amberra,"Hamburg, Hamburg, Germany",2026-04-16,https://www.linkedin.com/jobs/view/4400177409 , ,li-4400177409,parttime,,,,,,True,entry level,Other,,,Software Development,https://de.linkedin.com/company/amberra,,,,,,,,,,,
linkedin,Intern IT-Compliance (m/w/d),Allianz Technology,"Unterföhring, Bavaria, Germany",2026-04-16,https://www.linkedin.com/jobs/view/4402179437 , ,li-4402179437,fulltime,,,,,,False,internship,Information Technology,,,Financial Services and Insurance,https://de.linkedin.com/company/allianz-technology,,,,,,,,,,,
linkedin,Working Student Marketing – Software Product Management (f/m/d),Schneider Electric,"Marktheidenfeld, Bavaria, Germany",2026-04-16,https://www.linkedin.com/jobs/view/4402157757 , ,li-4402157757,internship,,,,,,True,internship,Advertising and Marketing,,,Automation Machinery Manufacturing,https://fr.linkedin.com/company/schneider-electric,,,,,,,,,,,
linkedin,(Senior) Manager M&A Tax / Internationales Steuerrecht (m/w/d),Grant Thornton Germany,"Munich, Bavaria, Germany",2026-04-15,https://www.linkedin.com/jobs/view/4374707742 , ,li-4374707742,fulltime,,,,,,False,associate,"Management, Finance, and Accounting/Auditing",,karriere@de.gt.com,Accounting,https://de.linkedin.com/company/grant-thornton-germany,,,,,,,,,,,
linkedin,Supply Chain Internship - Cost Engineering (m/w/d),Tesla,"Berlin, Berlin, Germany",2026-04-14,https://www.linkedin.com/jobs/view/4402052392 , ,li-4402052392,internship,,,,,,False,internship,Management and Manufacturing,,,"Motor Vehicle Manufacturing, Renewable Energy Semiconductor Manufacturing, and Utilities",https://www.linkedin.com/company/tesla-motors,,,,,,,,,,,
linkedin,Working Student Global Project Management Office (m/f/d),IFCO SYSTEMS,"Munich, Bavaria, Germany",,https://www.linkedin.com/jobs/view/4393537115 , ,li-4393537115,parttime,,,,,,False,internship,Education and Training,,,"Transportation, Logistics, Supply Chain and Storage",https://de.linkedin.com/company/ifco-systems,,,,,,,,,,,
linkedin,"Engineering Project Manager, Global Engineering Services International",Amazon,"Berlin, Berlin, Germany",,https://www.linkedin.com/jobs/view/4404340126 , ,li-4404340126,fulltime,,,,,,False,mid-senior level,"Project Management, Management, and Product Management",,,Software Development,https://www.linkedin.com/company/amazon,,,,,,,,,,,
linkedin,Team Lead Network & Internet Services (m/f/d),visionm GmbH - part of Talentor,"Mainz, Rhineland-Palatinate, Germany",,https://www.linkedin.com/jobs/view/4404561360 , ,li-4404561360,fulltime,,,,,,True,mid-senior level,Information Technology,,"jana.schaadt@visionm.de, jochen.markgraf@visionm.de","Public Health, Energy Technology, and Manufacturing",https://de.linkedin.com/company/talentor-germany,,,,,,,,,,,
linkedin,International Sales Manager für unsere Software-Produkte (m/w/d),Hottgenroth Gruppe,"Cologne, North Rhine-Westphalia, Germany",,https://www.linkedin.com/jobs/view/4404373007 , ,li-4404373007,fulltime,,,,,,False,mid-senior level,Sales and Business Development,,,IT Services and IT Consulting,https://de.linkedin.com/company/hottgenroth-gruppe,,,,,,,,,,,
linkedin,Senior Consultant / Manager International Remote Work Advisory (m/w/d) in Berlin,Deloitte,"Berlin, Berlin, Germany",,https://www.linkedin.com/jobs/view/4243063396 , ,li-4243063396,fulltime,,,,,,True,mid-senior level,Consulting,,career@deloitte.de,Business Consulting and Services,https://www.linkedin.com/company/deloitte,,,,,,,,,,,
