site,title,company,location,date_posted,job_url,job_url_direct,id,job_type,salary_source,interval,min_amount,max_amount,currency,is_remote,job_level,job_function,listing_type,emails,company_industry,company_url,company_url_direct,company_addresses,company_num_employees,company_revenue,company_description,skills,experience_range,company_rating,company_reviews_count,vacancy_count,work_from_home_type
linkedin,Project Manager International Product Management (w/m/d),GLS IT Services GmbH,"Bad Hersfeld, Hesse, Germany",2026-05-18,https://www.linkedin.com/jobs/view/4415684953 , ,li-4415684953,fulltime,,,,,,False,mid-senior level,Product Management and Marketing,,,Information Technology & Services,https://de.linkedin.com/company/gls-it-services-gmbh,,,,,,,,,,,
linkedin,Working Student for Change Consulting & Projects at Allianz SE (m/f/d),Allianz,"Munich, Bavaria, Germany",2026-05-18,https://www.linkedin.com/jobs/view/4416220349 , ,li-4416220349,parttime,,,,,,False,internship,Information Technology,,-operations@allianz.de,Financial Services and Insurance,https://de.linkedin.com/company/allianz,,,,,,,,,,,
linkedin,Product Manager Intern (Solar),autarc (YC S24),"Berlin, Berlin, Germany",2026-05-18,https://www.linkedin.com/jobs/view/4412296230 , ,li-4412296230,internship,,,,,,False,entry level,Marketing and Product Management,,,Software Development,https://de.linkedin.com/company/autarc-energy,,,,,,,,,,,
linkedin,Manager in Professional Department - International Aid (f/m/d),OlamAid e.V.,"Berlin, Berlin, Germany",2026-05-16,https://www.linkedin.com/jobs/view/4407966364 , ,li-4407966364,fulltime,,,,,,True,associate,Other,,,Non-profit Organizations,https://de.linkedin.com/company/olamaid,,,,,,,,,,,
linkedin,"Technical Program Management Internship, Powertrain Engineering Europe (m/w/d)",Tesla,"Berlin, Berlin, Germany",2026-05-15,https://www.linkedin.com/jobs/view/4415332829 , ,li-4415332829,internship,,,,,,False,internship,Project Management and Information Technology,,,"Motor Vehicle Manufacturing, Renewable Energy Semiconductor Manufacturing, and Utilities",https://www.linkedin.com/company/tesla-motors,,,,,,,,,,,
linkedin,Werkstudent (m/w/d) für Energiekonzepte & Projektentwicklung im Bereich Erneuerbare Energien,Runden Group,"Steinfeld, Schleswig-Holstein, Germany",2026-05-15,https://www.linkedin.com/jobs/view/4415013526 , ,li-4415013526,internship,,,,,,False,internship,Administrative,,,"Transportation, Logistics, Supply Chain and Storage",https://de.linkedin.com/company/runden-group,,,,,,,,,,,
linkedin,Project Manager Internal Projects (all genders),STARFACE GmbH,"Karlsruhe, Baden-Württemberg, Germany",2026-05-14,https://www.linkedin.com/jobs/view/4402865929 , ,li-4402865929,fulltime,,,,,,False,mid-senior level,Project Management and Information Technology,,,Telecommunications,https://de.linkedin.com/company/starface-gmbh,,,,,,,,,,,
linkedin,Werkstudent (w/m/d) Projektkoordination,Siemens,"Wegberg, North Rhine-Westphalia, Germany",2026-05-14,https://www.linkedin.com/jobs/view/4404729362 , ,li-4404729362,parttime,,,,,,False,internship,Project Management and Information Technology,,,Automation Machinery Manufacturing,https://de.linkedin.com/company/siemens,,,,,,,,,,,
linkedin,Werkstudent (m/w/d) - Erneuerbare Energien &amp; Gebäudetechnik,SMARTANA GmbH,"Falkensee, Brandenburg, Germany",2026-05-13,https://www.linkedin.com/jobs/view/4413772249 , ,li-4413772249,internship,,,,,,False,internship,Administrative,,,Construction,https://de.linkedin.com/company/smartana-gmbh,,,,,,,,,,,
linkedin,Senior Consultant / Manager International Remote Work Advisory (m/w/d) in Hamburg,Deloitte,"Hamburg, Hamburg, Germany",2026-05-13,https://www.linkedin.com/jobs/view/4243059755 , ,li-4243059755,fulltime,,,,,,True,mid-senior level,Consulting,,career@deloitte.de,Business Consulting and Services,https://www.linkedin.com/company/deloitte,,,,,,,,,,,
linkedin,Werkstudent:in Projektmanagement (m/w/d),STRIVE Magazine,"Hamburg, Hamburg, Germany",,https://www.linkedin.com/jobs/view/4412885617 , ,li-4412885617,parttime,,,,,,False,internship,Management,,,"Technology, Information and Media",https://de.linkedin.com/company/strivemagazine,,,,,,,,,,,
linkedin,Werkstudent (m/w/d) im Projektmanagement-Office (PMO),Ramboll,"Frankfurt, Hesse, Germany",,https://www.linkedin.com/jobs/view/4413992531 , ,li-4413992531,parttime,,,,,,False,entry level,Project Management,,job.advert.accessibility@ramboll.com,Civil Engineering,https://dk.linkedin.com/company/ramboll,,,,,,,,,,,
