site,title,company,location,date_posted,job_url,job_url_direct,id,job_type,salary_source,interval,min_amount,max_amount,currency,is_remote,job_level,job_function,listing_type,emails,company_industry,company_url,company_url_direct,company_addresses,company_num_employees,company_revenue,company_description,skills,experience_range,company_rating,company_reviews_count,vacancy_count,work_from_home_type
linkedin,Projectmanager Industrial Projects (m/w/d),Elis Germany & Austria,"Dresden, Saxony, Germany",2026-09-24,https://www.linkedin.com/jobs/view/4470002333 , ,li-4470002333,fulltime,,,,,,False,mid-senior level,Management,,,Retail,https://de.linkedin.com/company/elis-deutschland-sterreich,,,,,,,,,,,
linkedin,Projektleiter Bau (m/w/d),REWE,"Memmingen, Bavaria, Germany",2026-09-24,https://www.linkedin.com/jobs/view/4471636245 , ,li-4471636245,fulltime,,,,,,False,mid-senior level,"Design, Art/Creative, and Information Technology",,,Retail,https://de.linkedin.com/company/rewe,,,,,,,,,,,
linkedin,Projektleiter (m/w/d) Drohnenabwehr,Diehl Defence,"Röthenbach an der Pegnitz, Bavaria, Germany",2026-09-24,https://www.linkedin.com/jobs/view/4471191899 , ,li-4471191899,fulltime,,,,,,False,mid-senior level,"Design, Art/Creative, and Information Technology",,,Defense and Space Manufacturing,https://de.linkedin.com/company/diehl-defence,,,,,,,,,,,
linkedin,Projektleiter Elektrotechnik / TGA (w/m/d),ROM Facility Solutions,"Hamburg, Hamburg, Germany",2026-09-24,https://www.linkedin.com/jobs/view/4469728221 , ,li-4469728221,fulltime,,,,,,False,mid-senior level,Project Management,,,Facilities Services,https://de.linkedin.com/company/rom-fs,,,,,,,,,,,
linkedin,Senior Project Manager (all genders),LIGANOVA,"Stuttgart, Baden-Württemberg, Germany",2026-09-24,https://www.linkedin.com/jobs/view/4463849074 , ,li-4463849074,fulltime,,,,,,False,associate,Project Management,,,Advertising Services,https://de.linkedin.com/company/liganova,,,,,,,,,,,
linkedin,Projektleiter (m/w/d) Verfahrenstechnik,Kraftanlagen Energies & Services,"Burghausen, Bavaria, Germany",2026-09-24,https://www.linkedin.com/jobs/view/4469735837 , ,li-4469735837,fulltime,,,,,,False,executive,Project Management,,Muhammed.Turgunjan@kraftanlagen.com,Industrial Machinery Manufacturing,https://de.linkedin.com/company/kraftanlagengruppe,,,,,,,,,,,
linkedin,Projektleiter (m/w/d) Gebäudeautomation,Kieback&Peter,"Riegelsberg, Saarland, Germany",2026-09-24,https://www.linkedin.com/jobs/view/4469683968 , ,li-4469683968,fulltime,,,,,,False,mid-senior level,"Design, Art/Creative, and Information Technology",,,Automation Machinery Manufacturing,https://de.linkedin.com/company/kieback&peter,,,,,,,,,,,
linkedin,Senior Projektleiter (m/w/d) Wohnungsbau,Michael Page,"Berlin, Berlin, Germany",2026-09-24,https://www.linkedin.com/jobs/view/4471489661 , ,li-4471489661,fulltime,,,,,,False,mid-senior level,Manufacturing and Engineering,,,"Real Estate, Leasing Non-residential Real Estate, and Architecture and Planning",https://uk.linkedin.com/company/michael-page,,,,,,,,,,,
linkedin,Projektleiter Schlüsselfertigbau (m/w/d),LEONHARD WEISS GmbH & Co. KG,"Dortmund, North Rhine-Westphalia, Germany",2026-09-24,https://www.linkedin.com/jobs/view/4471467482 , ,li-4471467482,fulltime,,,,,,False,mid-senior level,"Engineering, Project Management, and Other",,,Construction,https://de.linkedin.com/company/leonhard-weiss-gmbh-&-co-kg,,,,,,,,,,,
linkedin,Projektleiter:in - ID: 4440SE006714,Senator Executive Search Partners,"Lower Bavaria, Bavaria, Germany",2026-09-24,https://www.linkedin.com/jobs/view/4471402633 , ,li-4471402633,fulltime,,,,,,False,associate,,,,Construction,https://de.linkedin.com/company/senator-executive-search-partners,,,,,,,,,,,
linkedin,SAP Projektleiter:in SuccessFactors / HCM (m/f/d),Inoltra,"Stuttgart, Baden-Württemberg, Germany",2026-09-24,https://www.linkedin.com/jobs/view/4471457577 , ,li-4471457577,fulltime,,,,,,False,mid-senior level,Information Technology,,franzi@inoltra.co,Staffing and Recruiting,https://uk.linkedin.com/company/inoltra,,,,,,,,,,,
linkedin,Senior Projektleiter / Elektrotechniker (m/w/d) Smart Grid Software | Remote innerhalb DE/AT,Venios GmbH,"Berlin, Berlin, Germany",2026-09-24,https://www.linkedin.com/jobs/view/4469734318 , ,li-4469734318,fulltime,,,,,,True,mid-senior level,Project Management,,,Software Development,https://de.linkedin.com/company/venios-gmbh,,,,,,,,,,,
linkedin,Product Owner AI Software Factory (w/m/d),1&1,"Karlsruhe, Baden-Württemberg, Germany",2026-09-24,https://www.linkedin.com/jobs/view/4469671871 , ,li-4469671871,fulltime,,,,,,False,mid-senior level,Information Technology and Other,,,"Software Development, IT Services and IT Consulting, and Telecommunications",https://de.linkedin.com/company/1und1de,,,,,,,,,,,
linkedin,Product Manager (m/f/d) Cycle Development 2.5D / 3X / 5X,OPEN MIND Technologies AG,"Wessling, Bavaria, Germany",2026-09-24,https://www.linkedin.com/jobs/view/4469397245 , ,li-4469397245,fulltime,,,,,,False,associate,Marketing,,,IT Services and IT Consulting,https://de.linkedin.com/company/open-mind-technologies-ag,,,,,,,,,,,
linkedin,Produktmanager/in (m/w/d) Karten & Payment,Sparkasse Fürth,"Fürth, Bavaria, Germany",2026-09-24,https://www.linkedin.com/jobs/view/4471475100 , ,li-4471475100,fulltime,,,,,,False,mid-senior level,Other,,,Banking,https://www.linkedin.com/company/sparkasse-fuerth,,,,,,,,,,,
linkedin,"Product Manager, Engagement (m/f/d)",AutoScout24,"Munich, Bavaria, Germany",2026-09-24,https://www.linkedin.com/jobs/view/4461618757 , ,li-4461618757,fulltime,,,,,,False,mid-senior level,Product Management and Marketing,,,Software Development,https://de.linkedin.com/company/autoscout24,,,,,,,,,,,
linkedin,Projektleiter Elektrotechnik / Sicherheitstechnik (w/m/d),ROM Technik,"Neu-Isenburg, Hesse, Germany",2026-09-24,https://www.linkedin.com/jobs/view/4469754195 , ,li-4469754195,fulltime,,,,,,False,mid-senior level,Engineering,,,Construction,https://de.linkedin.com/company/romtechnik,,,,,,,,,,,
linkedin,Principal Project Manager Semiconductor IC Development (f/m/d),Renesas Electronics,"Dresden, Saxony, Germany",2026-09-24,https://www.linkedin.com/jobs/view/4367163991 , ,li-4367163991,fulltime,,,,,,True,mid-senior level,Manufacturing,,,Semiconductors,https://jp.linkedin.com/company/renesas,,,,,,,,,,,
linkedin,(Senior) Product Manager (m/w/d),secunet Security Networks AG,"Munich, Bavaria, Germany",2026-09-24,https://www.linkedin.com/jobs/view/4469377244 , ,li-4469377244,fulltime,,,,,,True,mid-senior level,Product Management and Marketing,,,Computer and Network Security,https://de.linkedin.com/company/secunet-security-networks-ag,,,,,,,,,,,
linkedin,Senior Project Manager (d/f/m),DEPT®,"Berlin, Germany",2026-09-24,https://www.linkedin.com/jobs/view/4443509744 , ,li-4443509744,fulltime,,,,,,False,mid-senior level,"Project Management, Consulting, and Product Management",,,Advertising Services,https://nl.linkedin.com/company/deptglobal,,,,,,,,,,,
linkedin,#BN2602 | Projektmanager*in (m/w/d) in Bahn-Großprojekten,THOST Projektmanagement GmbH,"Karlsruhe, Baden-Württemberg, Germany",2026-09-24,https://www.linkedin.com/jobs/view/4243616462 , ,li-4243616462,fulltime,,,,,,False,mid-senior level,Project Management and Information Technology,,karriere@thost.de,Engineering Services,https://de.linkedin.com/company/thost-projektmanagement-gmbh,,,,,,,,,,,
linkedin,Principal Project Manager Semiconductor IC Development (f/m/d),Renesas Electronics,"Munich, Bavaria, Germany",2026-09-24,https://www.linkedin.com/jobs/view/4367170599 , ,li-4367170599,fulltime,,,,,,True,mid-senior level,Manufacturing,,,Semiconductors,https://jp.linkedin.com/company/renesas,,,,,,,,,,,
linkedin,Product Lead,Attio,,2026-09-24,https://www.linkedin.com/jobs/view/4425684341 , ,li-4425684341,fulltime,,,,,,False,mid-senior level,Product Management and Marketing,,,Software Development,https://uk.linkedin.com/company/attio,,,,,,,,,,,
linkedin,Business Architect Lageführungssysteme (m/w/d),BWI GmbH,"Berlin, Berlin, Germany",2026-09-24,https://www.linkedin.com/jobs/view/4425641007 , ,li-4425641007,fulltime,,,,,,False,mid-senior level,Business Development and Sales,,,IT Services and IT Consulting,https://de.linkedin.com/company/bwi-gmbh,,,,,,,,,,,
linkedin,Head of Digital Product Operations & Business Development (gn) full-time / part-time (hybrid),DKV Mobility,"Ratingen, North Rhine-Westphalia, Germany",2026-09-24,https://www.linkedin.com/jobs/view/4469729823 , ,li-4469729823,fulltime,,,,,,False,director,Business Development and Sales,,,"Transportation, Logistics, Supply Chain and Storage",https://de.linkedin.com/company/dkv-mobility,,,,,,,,,,,
linkedin,Project Manager CRM & Lifecycle Marketing,Fabletics,"Berlin, Germany",2026-09-24,https://www.linkedin.com/jobs/view/4462446223 , ,li-4462446223,fulltime,,,,,,True,mid-senior level,Project Management and Information Technology,,,Retail Apparel and Fashion,https://www.linkedin.com/company/fabletics,,,,,,,,,,,
linkedin,Projektleitung Umspannwerksbau Großprojekte (w/m/d),50Hertz Transmission GmbH,"Berlin, Berlin, Germany",2026-09-24,https://www.linkedin.com/jobs/view/4415659492 , ,li-4415659492,fulltime,,,,,,False,mid-senior level,Engineering and Project Management,,,"Electric Power Transmission, Control, and Distribution",https://de.linkedin.com/company/50hertz-transmission-gmbh,,,,,,,,,,,
linkedin,Senior Projektleiter:in / Bauherrenvertreter:in für Bahnhofsprojekte,Deutsche Bahn,"Munich, Bavaria, Germany",2026-09-24,https://www.linkedin.com/jobs/view/4338965795 , ,li-4338965795,fulltime,,,,,,False,mid-senior level,Information Technology,,,Truck Transportation,https://de.linkedin.com/company/deutschebahn,,,,,,,,,,,
linkedin,Projektleiter:in Kommunikationstechnik,Deutsche Bahn,"Frankfurt am Main, Hesse, Germany",2026-09-24,https://www.linkedin.com/jobs/view/4426707650 , ,li-4426707650,fulltime,,,,,,False,mid-senior level,Information Technology,,,Truck Transportation,https://de.linkedin.com/company/deutschebahn,,,,,,,,,,,
linkedin,CSA Project Manager,Mercury,"Düsseldorf, North Rhine-Westphalia, Germany",2026-09-24,https://www.linkedin.com/jobs/view/4415748368 , ,li-4415748368,fulltime,,,,,,False,mid-senior level,Other,,,Construction,https://ie.linkedin.com/company/mercury-engineering,,,,,,,,,,,
linkedin,Project Manager – IT Infrastructure Projects,NAXCON GROUP,"Bonn, North Rhine-Westphalia, Germany",2026-09-24,https://www.linkedin.com/jobs/view/4469667991 , ,li-4469667991,fulltime,,,,,,False,mid-senior level,,,,Defense and Space Manufacturing,https://de.linkedin.com/company/naxcon,,,,,,,,,,,
linkedin,"Product Manager, Axonics EMEA",Boston Scientific,"Düsseldorf, North Rhine-Westphalia, Germany",2026-09-24,https://www.linkedin.com/jobs/view/4471454831 , ,li-4471454831,fulltime,,,,,,False,not applicable,Other,,,Medical Equipment Manufacturing,https://www.linkedin.com/company/boston-scientific,,,,,,,,,,,
linkedin,Senior Application Product Manager - Supply Chain - Procurement,Celonis,"Munich, Bavaria, Germany",2026-09-24,https://www.linkedin.com/jobs/view/4459979250 , ,li-4459979250,fulltime,,,,,,True,not applicable,Product Management and Marketing,,,Software Development,https://www.linkedin.com/company/celonis,,,,,,,,,,,
linkedin,Product Manager - AI Finance,BJAK,,2026-09-24,https://www.linkedin.com/jobs/view/4469694229 , ,li-4469694229,fulltime,,,,,,True,mid-senior level,Product Management and Marketing,,,Software Development,https://my.linkedin.com/company/bjak,,,,,,,,,,,
linkedin,Product Manager (all genders) - IoT Platform,Wemolo,"Munich, Bavaria, Germany",2026-09-24,https://www.linkedin.com/jobs/view/4471486524 , ,li-4471486524,fulltime,,,,,,True,mid-senior level,Product Management and Marketing,,huelya.bayram@wemolo.com,Information Technology & Services,https://de.linkedin.com/company/wemolo,,,,,,,,,,,
linkedin,Projektleiter Freileitungsbau (m/w/d),Atlas Titan,"Hamburg, Hamburg, Germany",2026-09-24,https://www.linkedin.com/jobs/view/4469724789 , ,li-4469724789,fulltime,,,,,,False,mid-senior level,"Design, Art/Creative, and Information Technology",,,Business Consulting and Services,https://de.linkedin.com/company/atlas-titan,,,,,,,,,,,
linkedin,(Senior) Product Manager – Player Account Management (f/m/d),ZEAL Network SE,"Hamburg, Hamburg, Germany",2026-09-24,https://www.linkedin.com/jobs/view/4452395367 , ,li-4452395367,fulltime,,,,,,False,mid-senior level,Product Management and Marketing,,,Software Development,https://de.linkedin.com/company/zealnetwork,,,,,,,,,,,
linkedin,Senior Projektmanager Online-Marketing Agentur (m/w/d) (Teamlead),Agentur Kühnen,"Treves, Rhineland-Palatinate, Germany",2026-09-24,https://www.linkedin.com/jobs/view/4469713108 , ,li-4469713108,fulltime,,,,,,False,mid-senior level,Management,,,Advertising Services,https://de.linkedin.com/company/agenturkuehnen,,,,,,,,,,,
linkedin,Projektmanager (m/w/d) TGA HKLS,DIS AG,"Düsseldorf, North Rhine-Westphalia, Germany",2026-09-24,https://www.linkedin.com/jobs/view/4459960225 , ,li-4459960225,fulltime,,,,,,False,mid-senior level,Management and Manufacturing,,,Construction,https://de.linkedin.com/company/dis-ag,,,,,,,,,,,
linkedin,Project Manager (gn),Instaffo,"Dresden, Saxony, Germany",2026-09-24,https://www.linkedin.com/jobs/view/4471604176 , ,li-4471604176,fulltime,,,,,,False,mid-senior level,Project Management and Management,,,Staffing and Recruiting,https://de.linkedin.com/company/instaffo-gmbh,,,,,,,,,,,
linkedin,IT Project Manager (w/m/d),1&1,"Frankfurt, Hesse, Germany",2026-09-24,https://www.linkedin.com/jobs/view/4469682521 , ,li-4469682521,fulltime,,,,,,False,mid-senior level,Information Technology and Project Management,,,Telecommunications,https://de.linkedin.com/company/1und1de,,,,,,,,,,,
linkedin,Projektleiter (m/w/d) Rohbau | Schlüsselfertigbau | Holzhybridbau,OTTO WULFF,"Hamburg, Hamburg, Germany",2026-09-24,https://www.linkedin.com/jobs/view/4469672347 , ,li-4469672347,fulltime,,,,,,False,associate,Management,,,Construction,https://de.linkedin.com/company/otto_wulff,,,,,,,,,,,
linkedin,Projektmanager (m/w/d) für KI-Softwareprojekte in der Industrie,Synergeticon GmbH,"Hamburg, Hamburg, Germany",2026-09-24,https://www.linkedin.com/jobs/view/4469669819 , ,li-4469669819,fulltime,,,,,,False,mid-senior level,Project Management,,,IT Services and IT Consulting,https://de.linkedin.com/company/synergeticon,,,,,,,,,,,
linkedin,Projektleiter CSA & TGA – Fabrikneubau (m/w/d),cigus,"Erfurt, Thuringia, Germany",2026-09-24,https://www.linkedin.com/jobs/view/4471438484 , ,li-4471438484,fulltime,,,,,,False,not applicable,Engineering,,,Engineering Services,https://de.linkedin.com/company/cigus-technology,,,,,,,,,,,
linkedin,Projektleiter TGA ELT/HLS (m/w/d),PORR Deutschland,"Hamburg, Hamburg, Germany",2026-09-24,https://www.linkedin.com/jobs/view/4471604807 , ,li-4471604807,fulltime,,,,,,False,mid-senior level,Engineering and Information Technology,,,Construction,https://de.linkedin.com/company/porr-deutschland,,,,,,,,,,,
linkedin,Projektmanager:in,Ingenieurbüro Heimann,,2026-09-24,https://www.linkedin.com/jobs/view/4469725780 , ,li-4469725780,fulltime,,,,,,False,associate,,,,Aviation and Aerospace Component Manufacturing,https://de.linkedin.com/company/ingenieurb%C3%BCro-heimann,,,,,,,,,,,
