site,title,company,location,date_posted,job_url,job_url_direct,id,job_type,salary_source,interval,min_amount,max_amount,currency,is_remote,job_level,job_function,listing_type,emails,company_industry,company_url,company_url_direct,company_addresses,company_num_employees,company_revenue,company_description,skills,experience_range,company_rating,company_reviews_count,vacancy_count,work_from_home_type
linkedin,Project Manager (m/f/d),Exyte,"Stuttgart, Baden-Württemberg, Germany",2026-05-24,https://www.linkedin.com/jobs/view/4377939017 , ,li-4377939017,fulltime,,,,,,False,mid-senior level,Project Management and Information Technology,,lisamarie.kussmaul@exyte.net,Civil Engineering,https://de.linkedin.com/company/exyte-group,,,,,,,,,,,
linkedin,"Principal Product Manager, Document Domain",PandaDoc,,2026-05-24,https://www.linkedin.com/jobs/view/4379017037 , ,li-4379017037,fulltime,,,,,,True,director,Product Management and Marketing,,,Software Development,https://www.linkedin.com/company/pandadoc,,,,,,,,,,,
linkedin,Senior Account Manager (m/w/d),QAVION GROUP,,2026-05-24,https://www.linkedin.com/jobs/view/4414862382 , ,li-4414862382,fulltime,,,,,,True,associate,Human Resources,,,Professional Services,https://www.linkedin.com/company/qavion-group,,,,,,,,,,,
linkedin,Product Management Teamlead ORBIS Medical Controlling,Dedalus,"Bonn, North Rhine-Westphalia, Germany",2026-05-24,https://www.linkedin.com/jobs/view/4386184105 , ,li-4386184105,fulltime,,,,,,False,mid-senior level,Engineering and Information Technology,,,IT Services and IT Consulting,https://it.linkedin.com/company/dedalus-group,,,,,,,,,,,
linkedin,IT Project Lead – Workplace & Infrastructure Transformation (all gender),ALTEN Germany,"Munich, Bavaria, Germany",2026-05-24,https://www.linkedin.com/jobs/view/4414842967 , ,li-4414842967,fulltime,,,,,,False,entry level,Engineering,,,Machinery Manufacturing and Aviation and Aerospace Component Manufacturing,https://de.linkedin.com/company/altengermany,,,,,,,,,,,
linkedin,Senior Project Manager,IPS-Integrated Project Services,"Frankfurt, Hesse, Germany",2026-05-24,https://www.linkedin.com/jobs/view/4335564500 , ,li-4335564500,fulltime,,,,,,False,not applicable,Project Management and Information Technology,,,Pharmaceutical Manufacturing,https://www.linkedin.com/company/ips,,,,,,,,,,,
linkedin,Senior Projekt Manager,SQLI,"Dortmund, North Rhine-Westphalia, Germany",2026-05-24,https://www.linkedin.com/jobs/view/4378795036 , ,li-4378795036,fulltime,,,,,,True,mid-senior level,Information Technology,,aphillips@sqli.com,Software Development and IT Services and IT Consulting,https://fr.linkedin.com/company/sqli,,,,,,,,,,,
linkedin,Senior Project Manager (BESS) (m/w/d),encosa energy,"Munich, Bavaria, Germany",2026-05-24,https://www.linkedin.com/jobs/view/4414854061 , ,li-4414854061,fulltime,,,,,,False,mid-senior level,Engineering,,,Renewable Energy Semiconductor Manufacturing,https://de.linkedin.com/company/encosa-energy,,,,,,,,,,,
linkedin,Senior Projektmanager (m/w/d),CompuGroup Medical SE & Co. KGaA,"Munich, Bavaria, Germany",2026-05-24,https://www.linkedin.com/jobs/view/4202024407 , ,li-4202024407,fulltime,,,,,,True,mid-senior level,Project Management and Information Technology,,,IT Services and IT Consulting,https://de.linkedin.com/company/compugroup-medical,,,,,,,,,,,
linkedin,Product Manager – TeamViewer ONE (all genders),TeamViewer,,2026-05-24,https://www.linkedin.com/jobs/view/4388202071 , ,li-4388202071,fulltime,,,,,,True,mid-senior level,Product Management and Marketing,,,Software Development,https://de.linkedin.com/company/teamviewer,,,,,,,,,,,
linkedin,IT Strategy & Transformation Manager (all gender),ALTEN Germany,"Munich, Bavaria, Germany",2026-05-24,https://www.linkedin.com/jobs/view/4414856037 , ,li-4414856037,fulltime,,,,,,False,entry level,Engineering,,,Machinery Manufacturing and Aviation and Aerospace Component Manufacturing,https://de.linkedin.com/company/altengermany,,,,,,,,,,,
linkedin,Product Manager - Quest Platform,Xsolla,"Berlin, Berlin, Germany",2026-05-24,https://www.linkedin.com/jobs/view/4359872115 , ,li-4359872115,fulltime,,,,,,False,mid-senior level,Product Management and Marketing,,,Computer Games,https://www.linkedin.com/company/xsolla,,,,,,,,,,,
linkedin,Project Manager & Planning (m/f/d),Alpitronic,"Nuremberg, Bavaria, Germany",2026-05-24,https://www.linkedin.com/jobs/view/4385741399 , ,li-4385741399,fulltime,,,,,,False,associate,Project Management and Information Technology,,,"Appliances, Electrical, and Electronics Manufacturing",https://it.linkedin.com/company/alpitronic-srl,,,,,,,,,,,
linkedin,Project Engineer,Westinghouse Electric Company,"Mannheim, Baden-Württemberg, Germany",2026-05-24,https://www.linkedin.com/jobs/view/4316467224 , ,li-4316467224,fulltime,,,,,,False,entry level,Engineering and Information Technology,,,Utilities,https://www.linkedin.com/company/westinghouse-electric-company,,,,,,,,,,,
linkedin,Project Manager (m/f/d) in our Space Division,CGI,"Darmstadt, Hesse, Germany",2026-05-24,https://www.linkedin.com/jobs/view/4335195707 , ,li-4335195707,fulltime,,,,,,False,entry level,Project Management,,,IT Services and IT Consulting,https://ca.linkedin.com/company/cgi,,,,,,,,,,,
