site,title,company,location,date_posted,job_url,job_url_direct,id,job_type,salary_source,interval,min_amount,max_amount,currency,is_remote,job_level,job_function,listing_type,emails,company_industry,company_url,company_url_direct,company_addresses,company_num_employees,company_revenue,company_description,skills,experience_range,company_rating,company_reviews_count,vacancy_count,work_from_home_type
linkedin,Internship and New Graduate Applications - Germany,"Monolithic Power Systems, Inc.","Ettenheim, Baden-Württemberg, Germany",2026-09-06,https://www.linkedin.com/jobs/view/4369003738 , ,li-4369003738,volunteer,,,,,,False,internship,Education and Training,,eujobs@monolithicpower.com,Semiconductor Manufacturing,https://www.linkedin.com/company/monolithic-power-systems,,,,,,,,,,,
linkedin,Electrical Engineer - Internship (F/M/D),NavVis,"Munich, Bavaria, Germany",2026-09-05,https://www.linkedin.com/jobs/view/4454550899 , ,li-4454550899,fulltime,,,,,,False,internship,Engineering and Information Technology,,,"Technology, Information and Internet",https://de.linkedin.com/company/navvis,,,,,,,,,,,
linkedin,"Werkstudent (m/w/d) Informatik, Informationstechnik oder Elektrotechnik",ConnectingCase GmbH,"Mittelbiberach, Baden-Württemberg, Germany",2026-09-05,https://www.linkedin.com/jobs/view/4461484626 , ,li-4461484626,parttime,,,,,,False,entry level,Information Technology,,,IT Services and IT Consulting,https://de.linkedin.com/company/connectingcase-gmbh,,,,,,,,,,,
linkedin,Praktikum E-Motoren Entwicklung,STIHL,"Waiblingen, Baden-Württemberg, Germany",2026-09-05,https://www.linkedin.com/jobs/view/4463730719 , ,li-4463730719,fulltime,,,,,,False,entry level,Education and Training,,,Machinery Manufacturing,https://de.linkedin.com/company/stihl,,,,,,,,,,,
linkedin,"Abschlussarbeit System, IV & V & Test Engineering",HENSOLDT,"Ulm, Baden-Württemberg, Germany",2026-09-03,https://www.linkedin.com/jobs/view/4462112110 , ,li-4462112110,fulltime,,,,,,False,entry level,Information Technology,,jobs@hensoldt.net,Defense and Space Manufacturing,https://de.linkedin.com/company/hensoldt,,,,,,,,,,,
linkedin,Praktikum Technische Entwicklung: Akku- und Ladegeräteentwicklung (SoSe 27),Festool Group,"Wendlingen, Baden-Württemberg, Germany",2026-09-02,https://www.linkedin.com/jobs/view/4459296400 , ,li-4459296400,fulltime,,,,,,False,entry level,Education and Training,,,Machinery Manufacturing,https://de.linkedin.com/company/festool-group,,,,,,,,,,,
linkedin,Werkstudent - Validation Engineering CMS (m/w/d),Hager Deutschland,"Heltersberg, Rhineland-Palatinate, Germany",2026-09-02,https://www.linkedin.com/jobs/view/4453061493 , ,li-4453061493,contract,,,,,,False,internship,Administrative,,,"Appliances, Electrical, and Electronics Manufacturing",https://de.linkedin.com/company/hagerdeutschland,,,,,,,,,,,
linkedin,Working Student (m/f/d) for Algorithm Research & Development on Radar Systems for Autonomous Driving,Valeo,"Bietigheim-Bissingen, Baden-Württemberg, Germany",2026-09-01,https://www.linkedin.com/jobs/view/4442751233 , ,li-4442751233,fulltime,,,,,,False,internship,"Research, Analyst, and Information Technology",,Julia.Mittelmaier@Valeo.com,Motor Vehicle Parts Manufacturing,https://fr.linkedin.com/company/valeo,,,,,,,,,,,
linkedin,"Praktikum oder Abschlussarbeit (w/m/d) im Bereich „Pre-Development"" - Dialyse-Innovation",B. Braun Group,"Melsungen, Hesse, Germany",2026-09-01,https://www.linkedin.com/jobs/view/4459510706 , ,li-4459510706,fulltime,,,,,,False,internship,Education and Training,,,Medical Equipment Manufacturing,https://de.linkedin.com/company/bbraun-group,,,,,,,,,,,
linkedin,Master Thesis - Ultra -Wideband Benchmarking (f/m/div),Infineon Technologies,"Munich, Bavaria, Germany",2026-09-01,https://www.linkedin.com/jobs/view/4452456388 , ,li-4452456388,fulltime,,,,,,False,internship,Education and Training,,,"Semiconductor Manufacturing, Appliances, Electrical, and Electronics Manufacturing, and Computer Hardware Manufacturing",https://de.linkedin.com/company/infineon-technologies,,,,,,,,,,,
