site,title,company,location,date_posted,job_url,job_url_direct,id,job_type,salary_source,interval,min_amount,max_amount,currency,is_remote,job_level,job_function,listing_type,emails,company_industry,company_url,company_url_direct,company_addresses,company_num_employees,company_revenue,company_description,skills,experience_range,company_rating,company_reviews_count,vacancy_count,work_from_home_type
linkedin,Working Student - Next-Generation MEMS Microphone Development (f/m/div),Infineon Technologies,"Munich, Bavaria, Germany",2026-09-17,https://www.linkedin.com/jobs/view/4459307089 , ,li-4459307089,fulltime,,,,,,False,internship,Education and Training,,,"Semiconductor Manufacturing, Appliances, Electrical, and Electronics Manufacturing, and Computer Hardware Manufacturing",https://de.linkedin.com/company/infineon-technologies,,,,,,,,,,,
linkedin,Working Student - Application Engineering Radio Frequency Devices (f/m/div),Infineon Technologies,"Munich, Bavaria, Germany",2026-09-16,https://www.linkedin.com/jobs/view/4468209288 , ,li-4468209288,fulltime,,,,,,False,internship,Engineering and Information Technology,,,"Semiconductor Manufacturing, Appliances, Electrical, and Electronics Manufacturing, and Computer Hardware Manufacturing",https://de.linkedin.com/company/infineon-technologies,,,,,,,,,,,
linkedin,Thesis: Imitation Learning for Humanoid Robots (all genders),Fraunhofer IOSB,"Karlsruhe, Baden-Württemberg, Germany",2026-09-15,https://www.linkedin.com/jobs/view/4466505897 , ,li-4466505897,fulltime,,,,,,False,entry level,Education and Training,,,Research Services,https://de.linkedin.com/company/fraunhofer-iosb,,,,,,,,,,,
linkedin,Internship: RF Transceiver Signal Characterization,Emerson,"Dresden, Saxony, Germany",2026-09-13,https://www.linkedin.com/jobs/view/4430770053 , ,li-4430770053,fulltime,,,,,,False,internship,Other,,idisability.administrator@emerson.com,Automation Machinery Manufacturing,https://www.linkedin.com/company/emerson,,,,,,,,,,,
linkedin,Praktikum Akustik-Versuch,Porsche AG,"Weissach, Baden-Württemberg, Germany",2026-09-12,https://www.linkedin.com/jobs/view/4363091338 , ,li-4363091338,fulltime,,,,,,False,internship,Education and Training,,,Motor Vehicle Manufacturing,https://de.linkedin.com/company/porsche-ag,,,,,,,,,,,
linkedin,Thesis (Master) - Sidelink-based radio resource allocation for Cooperative Robotics,Siemens,"Garching, Bavaria, Germany",2026-09-11,https://www.linkedin.com/jobs/view/4464899628 , ,li-4464899628,parttime,,,,,,False,internship,Administrative,,,Automation Machinery Manufacturing,https://de.linkedin.com/company/siemens,,,,,,,,,,,
linkedin,Software Dev Engineer Internship - Embedded Development (Linux),Amazon Web Services (AWS),"Berlin, Berlin, Germany",,https://www.linkedin.com/jobs/view/4469211575 , ,li-4469211575,fulltime,,,,,,False,internship,"Information Technology, Consulting, and Engineering",,,IT Services and IT Consulting,https://www.linkedin.com/company/amazon-web-services,,,,,,,,,,,
linkedin,Werkstudent*in Mobilfunkkommunikation der nächsten Generation 6G,Fraunhofer Heinrich Hertz Institute HHI,"Berlin, Germany",,https://www.linkedin.com/jobs/view/4458970342 , ,li-4458970342,fulltime,,,,,,False,internship,Administrative,,baris.goektepe@hhi.fraunhofer.de,Research Services,https://de.linkedin.com/company/fraunhofer-hhi,,,,,,,,,,,
linkedin,Intern/Junior Developer Electrical Engineering,RWTH Collective Incubator,"Aachen, North Rhine-Westphalia, Germany",,https://www.linkedin.com/jobs/view/4467599871 , ,li-4467599871,internship,,,,,,False,internship,Engineering and Information Technology,,job@biothrust.de,Higher Education,https://de.linkedin.com/company/collective-incubator,,,,,,,,,,,
linkedin,Werkstudent (m/w/d),Diebold Nixdorf,"Berlin, Berlin, Germany",,https://www.linkedin.com/jobs/view/4466691035 , ,li-4466691035,parttime,,,,,,False,internship,Administrative,,,"IT Services and IT Consulting, Financial Services, and Computer Hardware Manufacturing",https://www.linkedin.com/company/diebold,,,,,,,,,,,
