site,title,company,location,date_posted,job_url,job_url_direct,id,job_type,salary_source,interval,min_amount,max_amount,currency,is_remote,job_level,job_function,listing_type,emails,company_industry,company_url,company_url_direct,company_addresses,company_num_employees,company_revenue,company_description,skills,experience_range,company_rating,company_reviews_count,vacancy_count,work_from_home_type
linkedin,"Praktikum ""Entwurf von integrierten RMS-Leistungsdetektoren für Raumfahrtanwendungen"" (d/m/w)",Airbus,"Stuttgart, Baden-Württemberg, Germany",2026-09-24,https://www.linkedin.com/jobs/view/4469740464 , ,li-4469740464,volunteer,,,,,,False,internship,Education and Training,,emsom@airbus.com,Aviation and Aerospace Component Manufacturing,https://fr.linkedin.com/company/airbusgroup,,,,,,,,,,,
linkedin,Werkstudent / Praktikant / Masterand (m/w/d) im Bereich EMV (Elektromagnetische Verträglichkeit),Valeo,"Bietigheim-Bissingen, Baden-Württemberg, Germany",2026-09-24,https://www.linkedin.com/jobs/view/4462493196 , ,li-4462493196,fulltime,,,,,,False,internship,Administrative,,alessa.knapp@valeo.com,Motor Vehicle Parts Manufacturing,https://fr.linkedin.com/company/valeo,,,,,,,,,,,
linkedin,Praktikum Hardware-Test Elektroantriebe (w/m/d),Volkswagen Group,"Baunatal, Hesse, Germany",2026-09-24,https://www.linkedin.com/jobs/view/4471436880 , ,li-4471436880,fulltime,,,,,,False,internship,Research,,,Motor Vehicle Manufacturing,https://de.linkedin.com/company/volkswagen-group,,,,,,,,,,,
linkedin,Master Thesis–Camera & ISP Optimization for AI Classification (m/f/d),BSH Home Appliances Group,"Munich, Bavaria, Germany",2026-09-23,https://www.linkedin.com/jobs/view/4469426990 , ,li-4469426990,fulltime,,,,,,False,internship,Education and Training,,,Manufacturing,https://de.linkedin.com/company/bsh-home-appliances-group,,,,,,,,,,,
linkedin,Synthesis Engineer,Ubitium,"Karlsruhe, Baden-Württemberg, Germany",2026-09-23,https://www.linkedin.com/jobs/view/4469353338 , ,li-4469353338,fulltime,,,,,,True,associate,Engineering,,,Semiconductor Manufacturing,https://de.linkedin.com/company/ubitium,,,,,,,,,,,
linkedin,Working Student (f/m/d) Industrial Wired/Wireless Communications Lab,NXP Semiconductors,"Hamburg, Hamburg, Germany",2026-09-23,https://www.linkedin.com/jobs/view/4470946823 , ,li-4470946823,temporary,,,,,,False,internship,Education and Training,,,"Semiconductor Manufacturing, Computers and Electronics Manufacturing, and Software Development",https://nl.linkedin.com/company/nxp-semiconductors,,,,,,,,,,,
linkedin,Working Student (m/f/x) - Perception & Customer Functions Development,Magna International,"Munich, Bavaria, Germany",2026-09-22,https://www.linkedin.com/jobs/view/4461721721 , ,li-4461721721,fulltime,,,,,,False,internship,Administrative,,,Motor Vehicle Manufacturing,https://ca.linkedin.com/company/magna-international,,,,,,,,,,,
linkedin,"Abschlussarbeiten im Themenfeld: Effiziente, adaptive und dezentrale KI",Fraunhofer-Institute for Microelectronic Circuits and Systems,"Duisburg, North Rhine-Westphalia, Germany",2026-09-21,https://www.linkedin.com/jobs/view/4468469889 , ,li-4468469889,fulltime,,,,,,False,internship,Other,,personal@ims.fraunhofer.de,Research Services,https://de.linkedin.com/company/fraunhofer-ims,,,,,,,,,,,
linkedin,Praktikum im Bereich Digital Engineering & AI,Bosch,"Echterdingen, Baden-Württemberg, Germany",2026-09-21,https://www.linkedin.com/jobs/view/4467634382 , ,li-4467634382,fulltime,,,,,,False,internship,Information Technology,,,Consumer Goods,https://de.linkedin.com/company/bosch,,,,,,,,,,,
linkedin,Werkstudent Raspberry Pi & Elektronik (m/w/d),Welectron,"Forst, Baden-Württemberg, Germany",2026-09-21,https://www.linkedin.com/jobs/view/4467380527 , ,li-4467380527,parttime,,,,,,False,entry level,Information Technology,,,"Appliances, Electrical, and Electronics Manufacturing",https://de.linkedin.com/company/welectron,,,,,,,,,,,
linkedin,Working Student Ground Robotics (m/f/d),Quantum Systems,,2026-09-21,https://www.linkedin.com/jobs/view/4468710828 , ,li-4468710828,internship,,,,,,False,entry level,Other,,,Defense and Space Manufacturing,https://de.linkedin.com/company/quantum-systems-gmbh,,,,,,,,,,,
linkedin,Master Thesis (d/f/m): Virtual Sensor & State Estimation Development for Fuel Cell Systems (ZEROe),Airbus Aircraft,"Hamburg, Hamburg, Germany",2026-09-19,https://www.linkedin.com/jobs/view/4466946063 , ,li-4466946063,fulltime,,,,,,False,internship,Education and Training,,emsom@airbus.com,Aviation and Aerospace Component Manufacturing,https://fr.linkedin.com/company/airbus,,,,,,,,,,,
linkedin,Thesis - Electromagnetic Compability at E-Mobility (d/f/m),Schaeffler,"Herzogenaurach, Bavaria, Germany",2026-09-19,https://www.linkedin.com/jobs/view/4450687627 , ,li-4450687627,fulltime,,,,,,False,internship,Education and Training,,,Manufacturing,https://de.linkedin.com/company/schaeffler,,,,,,,,,,,
linkedin,Internship: 6G AI/AR Experiences (m/f/d),Ericsson,"Herzogenrath, North Rhine-Westphalia, Germany",,https://www.linkedin.com/jobs/view/4470327596 , ,li-4470327596,fulltime,,,,,,False,not applicable,Other,,,Telecommunications,https://se.linkedin.com/company/ericsson,,,,,,,,,,,
linkedin,Working Student 5G/6G technologies (m/f/d),Rohde & Schwarz,"Munich, Bavaria, Germany",,https://www.linkedin.com/jobs/view/4468705171 , ,li-4468705171,fulltime,,,,,,False,not applicable,Education and Training,,,Telecommunications,https://de.linkedin.com/company/rohde-schwarz,,,,,,,,,,,
