site,title,company,location,date_posted,job_url,job_url_direct,id,job_type,salary_source,interval,min_amount,max_amount,currency,is_remote,job_level,job_function,listing_type,emails,company_industry,company_url,company_url_direct,company_addresses,company_num_employees,company_revenue,company_description,skills,experience_range,company_rating,company_reviews_count,vacancy_count,work_from_home_type
linkedin,PLC Software Engineer (m/f/d) - Lübeck,Code Compass 🧭,"Lübeck, Schleswig-Holstein, Germany",2026-06-21,https://www.linkedin.com/jobs/view/4428590260 , ,li-4428590260,fulltime,,,,,,True,mid-senior level,"Information Technology, Engineering, and Other",,,"Staffing and Recruiting, IT Services and IT Consulting, and Technology, Information and Media",https://ch.linkedin.com/company/code-compass,,,,,,,,,,,
linkedin,Systemingenieur (m/w/x) Multidomain Directional Communications Development,K-tronik GmbH,"Berlin, Berlin, Germany",2026-06-21,https://www.linkedin.com/jobs/view/4428901222 , ,li-4428901222,fulltime,,,,,,False,entry level,Engineering,,,IT Services and IT Consulting,https://de.linkedin.com/company/k-tronik-gmbh,,,,,,,,,,,
linkedin,Power Electronics Engineer - DC/DC Converter / Power Supply,European Tech Recruit,"Nuremberg, Bavaria, Germany",2026-06-21,https://www.linkedin.com/jobs/view/4431392660 , ,li-4431392660,fulltime,,,,,,False,mid-senior level,"Engineering, Design, and Research",,,"Telecommunications, Semiconductor Manufacturing, and Computers and Electronics Manufacturing",https://uk.linkedin.com/company/european-tech-recruit,,,,,,,,,,,
linkedin,Applikationsentwickler für technische Systeme in Defence & Industry (all genders),Expleo Group,"Munich, Bavaria, Germany",2026-06-21,https://www.linkedin.com/jobs/view/4371889503 , ,li-4371889503,fulltime,,,,,,True,mid-senior level,Engineering and Information Technology,,,IT Services and IT Consulting,https://fr.linkedin.com/company/expleo-group,,,,,,,,,,,
linkedin,Forward Deployed Engineer Applied AI (f/m/x),paretos,"Heidelberg, Baden-Württemberg, Germany",2026-06-21,https://www.linkedin.com/jobs/view/4428585063 , ,li-4428585063,fulltime,,,,,,False,mid-senior level,Information Technology,,,IT Services and IT Consulting,https://de.linkedin.com/company/paretoscom,,,,,,,,,,,
linkedin,Elektroingenieur (alle Geschlechter),Koenig & Bauer DK,"Veitshöchheim, Bavaria, Germany",2026-06-21,https://www.linkedin.com/jobs/view/4430310760 , ,li-4430310760,fulltime,,,,,,False,mid-senior level,Engineering and Information Technology,,,Machinery Manufacturing,https://de.linkedin.com/company/kba-nordic,,,,,,,,,,,
linkedin,Expert Deep Learning Engineer,Zenseact,,2026-06-21,https://www.linkedin.com/jobs/view/4390863735 , ,li-4390863735,fulltime,,,,,,False,mid-senior level,Engineering and Information Technology,,,Software Development,https://se.linkedin.com/company/zenseact,,,,,,,,,,,
linkedin,Embedded Software Engineer für innovative Funklösungen in der Maschinensteuerung,NBB Controls + Components GmbH,"Ölbronn, Baden-Württemberg, Germany",2026-06-21,https://www.linkedin.com/jobs/view/4428582137 , ,li-4428582137,fulltime,,,,,,False,mid-senior level,Engineering,,,Manufacturing,https://de.linkedin.com/company/nbb-controls-components-gmbh,,,,,,,,,,,
linkedin,"Future Projects Avionics, Communications and Power Engineer [Lander]",The Exploration Company,"Munich, Bavaria, Germany",2026-06-21,https://www.linkedin.com/jobs/view/4319126337 , ,li-4319126337,fulltime,,,,,,False,mid-senior level,Engineering and Information Technology,,,Aviation and Aerospace Component Manufacturing,https://de.linkedin.com/company/exploration-company,,,,,,,,,,,
linkedin,Freelance Bot Developer (WhatsApp / Telegram / Discord),Mindrift,,2026-06-21,https://www.linkedin.com/jobs/view/4431390189 , ,li-4431390189,parttime,,,,,,True,entry level,Other,,,IT Services and IT Consulting,https://www.linkedin.com/company/mindrift-ai,,,,,,,,,,,
