site,title,company,location,date_posted,job_url,job_url_direct,id,job_type,salary_source,interval,min_amount,max_amount,currency,is_remote,job_level,job_function,listing_type,emails,company_industry,company_url,company_url_direct,company_addresses,company_num_employees,company_revenue,company_description,skills,experience_range,company_rating,company_reviews_count,vacancy_count,work_from_home_type
linkedin,"Software Engineering Intern — Replay Tooling & Test Automation, Autonomous Driving",NVIDIA,"Munich, Bavaria, Germany",2026-09-10,https://www.linkedin.com/jobs/view/4464148620 , ,li-4464148620,fulltime,,,,,,False,internship,Other,,,Computer Hardware Manufacturing,https://www.linkedin.com/company/nvidia,,,,,,,,,,,
linkedin,Student/in / Abschlussarbeit (w/m/d) - Experimentelle Batterieforschung,German Aerospace Center (DLR),"Stuttgart, Baden-Württemberg, Germany",2026-09-10,https://www.linkedin.com/jobs/view/4464610670 , ,li-4464610670,fulltime,,,,,,False,internship,Education and Training,,,Research Services,https://de.linkedin.com/company/dlr,,,,,,,,,,,
linkedin,Technical Project Lead / System Engineer (all gender) | Secure Communications | Hardware & Software | International Projects 100,ALTEN,"Hannover, Lower Saxony, Germany",2026-09-09,https://www.linkedin.com/jobs/view/4438071422 , ,li-4438071422,fulltime,,,,,,False,associate,"Engineering, Quality Assurance, and Information Technology",,,Machinery Manufacturing and Aviation and Aerospace Component Manufacturing,https://fr.linkedin.com/company/alten,,,,,,,,,,,
linkedin,Praktikum Sounddesign (w/m/d),Volkswagen Group,"Wolfsburg, Lower Saxony, Germany",2026-09-09,https://www.linkedin.com/jobs/view/4454780631 , ,li-4454780631,fulltime,,,,,,False,internship,Design,,,Motor Vehicle Manufacturing,https://de.linkedin.com/company/volkswagen-group,,,,,,,,,,,
linkedin,"2026 Applied Scientist Intern, Amazon University Talent Acquisition",Amazon,"Berlin, Berlin, Germany",2026-09-09,https://www.linkedin.com/jobs/view/4455798866 , ,li-4455798866,fulltime,,,,,,True,not applicable,"Research, Analyst, and Information Technology",,,Software Development,https://www.linkedin.com/company/amazon,,,,,,,,,,,
linkedin,Praktikum / Abschlussarbeit Bordnetzentwicklung,CLAAS,"Harsewinkel, North Rhine-Westphalia, Germany",2026-09-09,https://www.linkedin.com/jobs/view/4463853453 , ,li-4463853453,fulltime,,,,,,False,internship,Education and Training,,,"Industrial Machinery Manufacturing and Appliances, Electrical, and Electronics Manufacturing",https://de.linkedin.com/company/claas,,,,,,,,,,,
linkedin,Werkstudent in der elektrischen Entwicklung (w/m/div.),Bosch,"Gunzenhausen, Bavaria, Germany",2026-09-09,https://www.linkedin.com/jobs/view/4463857008 , ,li-4463857008,parttime,,,,,,False,not applicable,Research,,,Mechanical Or Industrial Engineering,https://de.linkedin.com/company/bosch,,,,,,,,,,,
linkedin,"Internships, working student position and theses at the Warstein site",Infineon Technologies,"Warstein, North Rhine-Westphalia, Germany",2026-09-08,https://www.linkedin.com/jobs/view/4228292571 , ,li-4228292571,fulltime,,,,,,False,internship,Education and Training,,,"Semiconductor Manufacturing, Appliances, Electrical, and Electronics Manufacturing, and Computer Hardware Manufacturing",https://de.linkedin.com/company/infineon-technologies,,,,,,,,,,,
linkedin,"Werkstudent*in, Bachelor- oder Masterarbeiten Photonik",Fraunhofer Heinrich Hertz Institute HHI,"Berlin, Germany",2026-09-08,https://www.linkedin.com/jobs/view/4404466309 , ,li-4404466309,fulltime,,,,,,False,internship,Administrative,,patrick.runge@hhi.fraunhofer.de,Research Services,https://de.linkedin.com/company/fraunhofer-hhi,,,,,,,,,,,
linkedin,Working student (m/f/d) R&D Embedded Electronics - CoE PLC Products,ABB,"Heidelberg, Baden-Württemberg, Germany",2026-09-08,https://www.linkedin.com/jobs/view/4464635966 , ,li-4464635966,parttime,,,,,,False,not applicable,"Research, Analyst, and Information Technology",,,"Appliances, Electrical, and Electronics Manufacturing",https://ch.linkedin.com/company/abb,,,,,,,,,,,
linkedin,Werkstudent in der Robotik-Entwicklung (m/w/d),Volt Venture GmbH,"Münster, North Rhine-Westphalia, Germany",2026-09-07,https://www.linkedin.com/jobs/view/4461896856 , ,li-4461896856,parttime,,,,,,False,entry level,Engineering,,,Retail,https://de.linkedin.com/company/volt-venture-gmbh,,,,,,,,,,,
linkedin,Internship: Systems Engineering Equipment Qualification & Automation (m/f/d),deltaVision - fluid control & aerospace,"Munich, Bavaria, Germany",2026-09-07,https://www.linkedin.com/jobs/view/4461898708 , ,li-4461898708,internship,,,,,,False,internship,Engineering,,,Aviation and Aerospace Component Manufacturing,https://de.linkedin.com/company/deltavision-fluid-control-aerospace,,,,,,,,,,,
linkedin,PHY Cellular Firmware Engineer Internship,Apple,"Munich, Bavaria, Germany",2026-09-07,https://www.linkedin.com/jobs/view/4462950499 , ,li-4462950499,internship,,,,,,False,internship,Engineering and Information Technology,,,Computers and Electronics Manufacturing,https://www.linkedin.com/company/apple,,,,,,,,,,,
linkedin,Working Student FPGA Design (m/f/d),AES Aerospace Embedded Solutions GmbH,"Munich, Bavaria, Germany",2026-09-07,https://www.linkedin.com/jobs/view/4462218223 , ,li-4462218223,parttime,,,,,,False,entry level,Engineering,,,Aviation & Aerospace,https://de.linkedin.com/company/aes-aerospace-embedded-solutions-gmbh,,,,,,,,,,,
linkedin,Praktikant*in/Abschlussarbeit - Automatisierte Montage mit Machine-Learning-Modellen und Sensorfeedback (all genders),Fraunhofer IIS,"Dresden, Saxony, Germany",2026-09-06,https://www.linkedin.com/jobs/view/4455778697 , ,li-4455778697,fulltime,,,,,,False,internship,Management and Manufacturing,,-personal@iis.fraunhofer.de,Research Services,https://de.linkedin.com/company/fraunhofer-iis,,,,,,,,,,,
linkedin,Internship and New Graduate Applications - Germany,"Monolithic Power Systems, Inc.","Ettenheim, Baden-Württemberg, Germany",2026-09-06,https://www.linkedin.com/jobs/view/4369003738 , ,li-4369003738,volunteer,,,,,,False,internship,Education and Training,,eujobs@monolithicpower.com,Semiconductor Manufacturing,https://www.linkedin.com/company/monolithic-power-systems,,,,,,,,,,,
linkedin,Werkstudent/in (w/m/d) - Signaturen,German Aerospace Center (DLR),"Oberpfaffenhofen, Bavaria, Germany",,https://www.linkedin.com/jobs/view/4465073089 , ,li-4465073089,fulltime,,,,,,False,internship,Administrative,,,Research Services,https://de.linkedin.com/company/dlr,,,,,,,,,,,
linkedin,Working Student - MEMS Technology Development (f/m/div),Infineon Technologies,"Regensburg, Bavaria, Germany",,https://www.linkedin.com/jobs/view/4457345226 , ,li-4457345226,fulltime,,,,,,False,entry level,Engineering and Information Technology,,,"Semiconductor Manufacturing, Appliances, Electrical, and Electronics Manufacturing, and Computer Hardware Manufacturing",https://de.linkedin.com/company/infineon-technologies,,,,,,,,,,,
