site,title,company,location,date_posted,job_url,job_url_direct,id,job_type,salary_source,interval,min_amount,max_amount,currency,is_remote,job_level,job_function,listing_type,emails,company_industry,company_url,company_url_direct,company_addresses,company_num_employees,company_revenue,company_description,skills,experience_range,company_rating,company_reviews_count,vacancy_count,work_from_home_type
linkedin,AI Systems Engineer - physical contact-rich AI (w/m/d) - mind. 28h,Festo,"Esslingen, Baden-Württemberg, Germany",2026-06-27,https://www.linkedin.com/jobs/view/4431021112 , ,li-4431021112,fulltime,,,,,,False,mid-senior level,Information Technology,,,Automation Machinery Manufacturing,https://de.linkedin.com/company/festo,,,,,,,,,,,
linkedin,Senior System Engineer I,Axon,"Kassel, Hesse, Germany",2026-06-27,https://www.linkedin.com/jobs/view/4366188249 , ,li-4366188249,fulltime,,,,,,True,mid-senior level,Engineering,,"axongreenhousesupport@axon.com, recruitingops@axon.com, recruitingops@axon.com",Software Development,https://www.linkedin.com/company/axon-protect-life,,,,,,,,,,,
linkedin,Mission System Engineer (m/f/x),Grob Aircraft,"Tussenhausen, Bavaria, Germany",2026-06-27,https://www.linkedin.com/jobs/view/4390356649 , ,li-4390356649,fulltime,,,,,,False,entry level,Information Technology,,,Aviation and Aerospace Component Manufacturing,https://de.linkedin.com/company/grobaircraft,,,,,,,,,,,
linkedin,Projektingenieur (w/m/d) Automatisierungstechnik,Actemium Deutschland,"Frankfurt am Main, Hesse, Germany",2026-06-27,https://www.linkedin.com/jobs/view/4431004396 , ,li-4431004396,fulltime,,,,,,False,mid-senior level,Engineering,,,"Appliances, Electrical, and Electronics Manufacturing",https://www.linkedin.com/company/actemium-deutschland,,,,,,,,,,,
linkedin,EMEA Projektingenieur Stahlbau (Intralogistik) (m/w/d),Dematic,"Heusenstamm, Hesse, Germany",2026-06-27,https://www.linkedin.com/jobs/view/4411512150 , ,li-4411512150,fulltime,,,,,,False,mid-senior level,Engineering and Information Technology,,,"Transportation, Logistics, Supply Chain and Storage",https://www.linkedin.com/company/dematic,,,,,,,,,,,
linkedin,Projektingenieur:in Projektsteuerung Terminplanung Ausrüstungstechnik,Deutsche Bahn,"Cottbus, Brandenburg, Germany",2026-06-27,https://www.linkedin.com/jobs/view/4434093046 , ,li-4434093046,fulltime,,,,,,False,entry level,Engineering and Information Technology,,,Truck Transportation,https://de.linkedin.com/company/deutschebahn,,,,,,,,,,,
linkedin,Projektingenieur (m/w) Automotive,Strotec GmbH Consulting und Projektmanagement,"Reutlingen, Baden-Württemberg, Germany",2026-06-26,https://www.linkedin.com/jobs/view/4433280919 , ,li-4433280919,fulltime,,,,,,False,mid-senior level,Management and Manufacturing,,,Business Consulting and Services,https://de.linkedin.com/company/strotec-gmbh-consulting-und-projektmanagement,,,,,,,,,,,
linkedin,Senior Systemengineer (m/w/d) Virtualisierung,thor consulting GmbH,"Düsseldorf, North Rhine-Westphalia, Germany",2026-06-26,https://www.linkedin.com/jobs/view/4432918263 , ,li-4432918263,fulltime,,,,,,False,associate,Information Technology,,,Consumer Services,https://de.linkedin.com/company/thor-consulting-gmbh,,,,,,,,,,,
linkedin,Projektingenieur Industriebau,Hays,"Nordenham, Lower Saxony, Germany",2026-06-26,https://www.linkedin.com/jobs/view/4433838415 , ,li-4433838415,fulltime,,,,,,False,associate,Project Management,,,Staffing and Recruiting,https://uk.linkedin.com/company/hays,,,,,,,,,,,
linkedin,Entwicklungsingenieur Truck Chassis (all gender),ALTEN Germany,"Munich, Bavaria, Germany",2026-06-26,https://www.linkedin.com/jobs/view/4375951650 , ,li-4375951650,fulltime,,,,,,False,associate,Engineering,,,Motor Vehicle Manufacturing,https://de.linkedin.com/company/altengermany,,,,,,,,,,,
linkedin,Konstrukteur Elektromechanische Systeme (all gender),ALTEN Germany,,2026-06-26,https://www.linkedin.com/jobs/view/4429884078 , ,li-4429884078,fulltime,,,,,,False,associate,Engineering,,,Engineering Services,https://de.linkedin.com/company/altengermany,,,,,,,,,,,
linkedin,Mechanical Engineer,SilverBack,"Munich, Bavaria, Germany",2026-06-26,https://www.linkedin.com/jobs/view/4433849960 , ,li-4433849960,fulltime,,,,,,False,mid-senior level,Engineering,,,Construction,https://ie.linkedin.com/company/silverback-staffing,,,,,,,,,,,
linkedin,Production Engineer – UAV Platform,Twentyfour Industries,"Munich, Bavaria, Germany",2026-06-26,https://www.linkedin.com/jobs/view/4433816586 , ,li-4433816586,fulltime,,,,,,True,associate,Production,,,Defense and Space Manufacturing,https://www.linkedin.com/company/24industries,,,,,,,,,,,
linkedin,Konstrukteur Maschinenbau (m/w/d),Eggersmann Gruppe GmbH & Co. KG,"Ibbenbüren, North Rhine-Westphalia, Germany",2026-06-26,https://www.linkedin.com/jobs/view/4433598136 , ,li-4433598136,fulltime,,,,,,False,mid-senior level,Engineering,,,Machinery Manufacturing,https://de.linkedin.com/company/eggersmanngroup,,,,,,,,,,,
linkedin,Structural Design Engineer,Infosys,"Hamburg, Germany",2026-06-26,https://www.linkedin.com/jobs/view/4430607503 , ,li-4430607503,fulltime,,,,,,False,mid-senior level,Engineering,,,Airlines and Aviation and Aviation and Aerospace Component Manufacturing,https://in.linkedin.com/company/infosys,,,,,,,,,,,
linkedin,Senior System Engineer,Strativ Group,"Munich, Bavaria, Germany",2026-06-26,https://www.linkedin.com/jobs/view/4433861696 , ,li-4433861696,fulltime,,,,,,False,mid-senior level,Engineering,,,Aviation and Aerospace Component Manufacturing and Computers and Electronics Manufacturing,https://uk.linkedin.com/company/strativgroup,,,,,,,,,,,
linkedin,CAMO Engineer / CAMO Support A400M (all gender),ALTEN Germany,"Wunstorf, Lower Saxony, Germany",2026-06-26,https://www.linkedin.com/jobs/view/4427821817 , ,li-4427821817,fulltime,,,,,,False,associate,Engineering,,,Engineering Services,https://de.linkedin.com/company/altengermany,,,,,,,,,,,
linkedin,Vehicle Test Engineer (m/f/d),MOBIS Parts Europe N.V.,"Eschborn, Hesse, Germany",2026-06-26,https://www.linkedin.com/jobs/view/4432955977 , ,li-4432955977,fulltime,,,,,,False,mid-senior level,Engineering and Information Technology,,,Motor Vehicle Manufacturing,https://de.linkedin.com/company/mobis-parts-europe-n.v.,,,,,,,,,,,
linkedin,Systemingenieur Mechatronik (m/w/d),FERCHAU,"Kiel, Schleswig-Holstein, Germany",2026-06-26,https://www.linkedin.com/jobs/view/4374095358 , ,li-4374095358,fulltime,,,,,,False,mid-senior level,Information Technology,,john.kaehler@ferchau.com,Engineering Services,https://de.linkedin.com/company/ferchau,,,,,,,,,,,
linkedin,Field Technical Operations Specialist (m/w/d),Hyundai Motor Company,,2026-06-26,https://www.linkedin.com/jobs/view/4433878707 , ,li-4433878707,fulltime,,,,,,False,associate,Quality Assurance and Other,,,Retail Motor Vehicles and Wholesale Motor Vehicles and Parts,https://kr.linkedin.com/company/hyundai-motor-company,,,,,,,,,,,
linkedin,Systemingenieur (all gender),ALTEN Germany,"Wedel, Schleswig-Holstein, Germany",2026-06-26,https://www.linkedin.com/jobs/view/4363981838 , ,li-4363981838,fulltime,,,,,,False,associate,Engineering,,,Engineering Services,https://de.linkedin.com/company/altengermany,,,,,,,,,,,
linkedin,System Administrator / Infrastructure Engineer (m/w/d) - Colocation & Hybrid Cloud,sonnen GmbH,"Wildpoldsried, Bavaria, Germany",2026-06-26,https://www.linkedin.com/jobs/view/4432961828 , ,li-4432961828,fulltime,,,,,,False,mid-senior level,Information Technology,,,Utilities,https://de.linkedin.com/company/sonnengmbh,,,,,,,,,,,
linkedin,CAD-KONSTRUKTEUR/SYSTEMPLANER (m/w/d) TGA (HLSK / Elektro),BREMER AG,"Chemnitz, Saxony, Germany",2026-06-26,https://www.linkedin.com/jobs/view/3871283569 , ,li-3871283569,fulltime,,,,,,False,entry level,"Design, Art/Creative, and Information Technology",,,Construction,https://de.linkedin.com/company/bremer-se,,,,,,,,,,,
linkedin,Systems Engineer,Caterpillar Inc.,"Kiel, Schleswig-Holstein, Germany",2026-06-26,https://www.linkedin.com/jobs/view/4434028461 , ,li-4434028461,fulltime,,,,,,False,not applicable,Engineering,,,Construction and Machinery Manufacturing,https://www.linkedin.com/company/caterpillar-inc,,,,,,,,,,,
linkedin,Entwicklungsingenieur (m/w/d) Automotive,FERCHAU,"Karlsruhe, Baden-Württemberg, Germany",2026-06-26,https://www.linkedin.com/jobs/view/4374083642 , ,li-4374083642,fulltime,,,,,,False,entry level,Engineering and Information Technology,,-mobility@ferchau.com,Engineering Services,https://de.linkedin.com/company/ferchau,,,,,,,,,,,
linkedin,Konstrukteur (m/w/d) im Maschinen- und Anlagenbau,REIKAN GROUP,"Dresden, Saxony, Germany",2026-06-26,https://www.linkedin.com/jobs/view/4433833126 , ,li-4433833126,fulltime,,,,,,False,associate,Project Management and Engineering,,personal@reikan.de,"Machinery Manufacturing, Environmental Services, and Engineering Services",https://de.linkedin.com/company/reikan-group,,,,,,,,,,,
linkedin,Projektingenieur Elektrotechnik (gn),Grafton Recruitment,"Dresden, Saxony, Germany",2026-06-26,https://www.linkedin.com/jobs/view/4392274646 , ,li-4392274646,fulltime,,,,,,False,associate,Engineering,,andre.ries@grafton.com,Environmental Services,https://it.linkedin.com/company/grafton-recruitment,,,,,,,,,,,
linkedin,Entwicklungsingenieur Fahrzeugtechnik & Systemintegration (all gender),ALTEN Germany,"Munich, Bavaria, Germany",2026-06-26,https://www.linkedin.com/jobs/view/4380291238 , ,li-4380291238,fulltime,,,,,,False,associate,Engineering,,,Motor Vehicle Manufacturing,https://de.linkedin.com/company/altengermany,,,,,,,,,,,
linkedin,Senior Engineer Mechanical (m/f/d),Exyte,"Penzberg, Bavaria, Germany",2026-06-26,https://www.linkedin.com/jobs/view/4384159463 , ,li-4384159463,fulltime,,,,,,False,mid-senior level,Management and Manufacturing,,ugur.guezel@exyte.net,Civil Engineering,https://de.linkedin.com/company/exyte-group,,,,,,,,,,,
linkedin,Anlagenführer Chemical Vapor Deposition - CVD (m/w/d),Linde Advanced Material Technologies,"Schlüchtern, Hesse, Germany",2026-06-26,https://www.linkedin.com/jobs/view/4414234337 , ,li-4414234337,fulltime,,,,,,False,mid-senior level,Management and Manufacturing,,,Manufacturing,https://www.linkedin.com/company/linde-advanced-material-technologies,,,,,,,,,,,
linkedin,Ingenieur Maschinenbau & Industrial Engineering (m/w/d),FERCHAU,"Magdeburg, Saxony-Anhalt, Germany",2026-06-26,https://www.linkedin.com/jobs/view/4374090604 , ,li-4374090604,fulltime,,,,,,False,entry level,Engineering and Information Technology,,magdeburg@ferchau.com,Engineering Services,https://de.linkedin.com/company/ferchau,,,,,,,,,,,
linkedin,Versuchsingenieur Gesamtfahrzeugversuch (m/w/d),FERCHAU,"Stuttgart, Baden-Württemberg, Germany",2026-06-26,https://www.linkedin.com/jobs/view/4374075829 , ,li-4374075829,fulltime,,,,,,False,entry level,Engineering and Information Technology,,-automotive@ferchau.com,Engineering Services,https://de.linkedin.com/company/ferchau,,,,,,,,,,,
linkedin,Konstrukteur (m/w/d) Kundensonderwunsch,FERCHAU,"Mannheim, Baden-Württemberg, Germany",2026-06-26,https://www.linkedin.com/jobs/view/4374078743 , ,li-4374078743,fulltime,,,,,,False,mid-senior level,Management and Manufacturing,,mannheim@ferchau.com,Engineering Services,https://de.linkedin.com/company/ferchau,,,,,,,,,,,
linkedin,Konstrukteur (m/w/d),Bertrandt Group,"Nuremberg, Bavaria, Germany",2026-06-26,https://www.linkedin.com/jobs/view/4433228942 , ,li-4433228942,fulltime,,,,,,False,mid-senior level,Management and Manufacturing,,,Engineering Services,https://de.linkedin.com/company/bertrandt-ag,,,,,,,,,,,
linkedin,Entwicklungsingenieur Automotive (m/w/d),FERCHAU,"Neckarsulm, Baden-Württemberg, Germany",2026-06-26,https://www.linkedin.com/jobs/view/4374086646 , ,li-4374086646,fulltime,,,,,,False,entry level,Engineering and Information Technology,,heilbronn@ferchau.com,Engineering Services,https://de.linkedin.com/company/ferchau,,,,,,,,,,,
linkedin,Konstrukteur (m/w/d),Büter Hebetechnik GmbH,"Meppen, Lower Saxony, Germany",2026-06-26,https://www.linkedin.com/jobs/view/4433599842 , ,li-4433599842,fulltime,,,,,,False,entry level,Engineering,,,Industrial Machinery Manufacturing,https://de.linkedin.com/company/b%C3%BCter-hebetechnik-gmbh,,,,,,,,,,,
linkedin,Application Engineer (m/w/d) in Bremen,Xylem,"Bremen, Bremen, Germany",2026-06-26,https://www.linkedin.com/jobs/view/4423534773 , ,li-4423534773,fulltime,,,,,,False,mid-senior level,Engineering and Information Technology,,,Industrial Machinery Manufacturing,https://www.linkedin.com/company/xylem,,,,,,,,,,,
linkedin,Anlagenmechaniker für Versorgungstechnik (m/w/d),SCOPE Engineering GmbH,"Kiel, Schleswig-Holstein, Germany",2026-06-26,https://www.linkedin.com/jobs/view/4433588454 , ,li-4433588454,fulltime,,,,,,False,entry level,Information Technology,,,Warehousing and Storage,https://de.linkedin.com/company/scope-engineering-gmbh,,,,,,,,,,,
linkedin,Field Service Engineer,Carbon,"Nuremberg, Bavaria, Germany",2026-06-26,https://www.linkedin.com/jobs/view/4405291736 , ,li-4405291736,fulltime,,,,,,False,mid-senior level,Information Technology,,,Manufacturing,https://www.linkedin.com/company/carbon,,,,,,,,,,,
linkedin,"System Engineer für Entwicklungsprojekte, all genders",SALT AND PEPPER Group,"Munich, Bavaria, Germany",2026-06-25,https://www.linkedin.com/jobs/view/4432643730 , ,li-4432643730,fulltime,,,,,,False,entry level,Information Technology,,,Engineering Services,https://de.linkedin.com/company/salt-and-pepper,,,,,,,,,,,
linkedin,Xiaomi EV - Studio Engineer（Automotive Design）,Xiaomi Technology,"Munich, Bavaria, Germany",2026-06-25,https://www.linkedin.com/jobs/view/4414400956 , ,li-4414400956,fulltime,,,,,,False,mid-senior level,Engineering,,,Motor Vehicle Manufacturing,https://cn.linkedin.com/company/xiaomi-technology,,,,,,,,,,,
linkedin,Mechanical Design Engineer,Permag,"Korntal-Münchingen, Baden-Württemberg, Germany",2026-06-25,https://www.linkedin.com/jobs/view/4374153995 , ,li-4374153995,fulltime,,,,,,False,associate,Engineering,,,Medical Equipment Manufacturing,https://www.linkedin.com/company/permag,,,,,,,,,,,
linkedin,Senior Systems Engineer (m/f/x),DSI Aerospace GmbH,"Bremen, Germany",2026-06-25,https://www.linkedin.com/jobs/view/4419585590 , ,li-4419585590,fulltime,,,,,,False,associate,Engineering,,,Defense and Space Manufacturing,https://de.linkedin.com/company/dsi-aerospace,,,,,,,,,,,
linkedin,System Engineer,Andersen Lab,"Stuttgart, Baden-Württemberg, Germany",2026-06-25,https://www.linkedin.com/jobs/view/4430214742 , ,li-4430214742,fulltime,,,,,,False,associate,Information Technology,,,IT Services and IT Consulting,https://pl.linkedin.com/company/andersen-softwaredev,,,,,,,,,,,
linkedin,Senior Systemingenieur Autonome Navigation (m/w/d),Anschuetz GmbH,"Kiel, Schleswig-Holstein, Germany",2026-06-25,https://www.linkedin.com/jobs/view/4430265258 , ,li-4430265258,fulltime,,,,,,False,entry level,Engineering,,,"Appliances, Electrical, and Electronics Manufacturing",https://de.linkedin.com/company/anschuetz-kiel,,,,,,,,,,,
linkedin,Mechanical Design Engineer (f/m/d),QuantumDiamonds,"Munich, Bavaria, Germany",2026-06-25,https://www.linkedin.com/jobs/view/4432670003 , ,li-4432670003,fulltime,,,,,,False,associate,Engineering,,,Software Development,https://de.linkedin.com/company/quantumdiamonds,,,,,,,,,,,
linkedin,Xiaomi EV - Senior Suspension and Steering Engineer,Xiaomi Technology,"Munich, Bavaria, Germany",2026-06-25,https://www.linkedin.com/jobs/view/4405948608 , ,li-4405948608,fulltime,,,,,,False,mid-senior level,Engineering,,,Motor Vehicle Manufacturing,https://cn.linkedin.com/company/xiaomi-technology,,,,,,,,,,,
linkedin,Projektingenieur (m/w/d) für Bäckereimaschinen,MULTIVAC Group,"Markt Einersheim, Bavaria, Germany",2026-06-25,https://www.linkedin.com/jobs/view/4430242268 , ,li-4430242268,fulltime,,,,,,False,entry level,Engineering and Information Technology,,,Machinery Manufacturing,https://de.linkedin.com/company/multivac,,,,,,,,,,,
linkedin,"System Engineer für Entwicklungsprojekte, all genders",SALT AND PEPPER Group,"Berlin, Berlin, Germany",2026-06-25,https://www.linkedin.com/jobs/view/4432647645 , ,li-4432647645,fulltime,,,,,,False,entry level,Information Technology,,,Engineering Services,https://de.linkedin.com/company/salt-and-pepper,,,,,,,,,,,
linkedin,System Engineer DBA (m/w/d),NES Fircroft,"Karlsruhe, Baden-Württemberg, Germany",2026-06-25,https://www.linkedin.com/jobs/view/4433323381 , ,li-4433323381,fulltime,,,,,,True,associate,Information Technology,,,Services for Renewable Energy,https://uk.linkedin.com/company/nes-fircroft,,,,,,,,,,,
linkedin,Projekt Manager Industrial Engineering (m/w/d),WECK,"Bonn, North Rhine-Westphalia, Germany",2026-06-25,https://www.linkedin.com/jobs/view/4433049444 , ,li-4433049444,fulltime,,,,,,False,mid-senior level,Engineering,,,Retail,https://de.linkedin.com/company/weckglassandpackaginggmbh,,,,,,,,,,,
linkedin,Senior Systems Engineer (alle*),HÄVG Hausärztliche Vertragsgemeinschaft AG,"Cologne, North Rhine-Westphalia, Germany",2026-06-25,https://www.linkedin.com/jobs/view/4433095147 , ,li-4433095147,fulltime,,,,,,False,mid-senior level,Information Technology,,,Health and Human Services,https://www.linkedin.com/company/h%C3%A4vg-haus%C3%A4rztliche-vertragsgemeinschaft-ag,,,,,,,,,,,
linkedin,System Engineer (m/w/d) im Bereich CBDC – U2A im Retail Digital Euro Projekt,Deutsche Bundesbank,"Frankfurt am Main, Hesse, Germany",2026-06-25,https://www.linkedin.com/jobs/view/4433083682 , ,li-4433083682,fulltime,,,,,,False,associate,Information Technology,,jobs@bundesbank.de,Banking,https://de.linkedin.com/company/deutsche-bundesbank,,,,,,,,,,,
linkedin,CAM-Programmierer mit Hands-On (m/w/d),PolyTALENT JOBS,"Lathen, Lower Saxony, Germany",2026-06-25,https://www.linkedin.com/jobs/view/4429896904 , ,li-4429896904,fulltime,,,,,,False,associate,Manufacturing,,,Staffing and Recruiting,https://de.linkedin.com/company/polytalent-jobs,,,,,,,,,,,
linkedin,CAD-Konstrukteur (m/w/d),Wayss & Freytag Ingenieurbau AG,"Frankfurt, Hesse, Germany",2026-06-25,https://www.linkedin.com/jobs/view/4433503375 , ,li-4433503375,fulltime,,,,,,False,mid-senior level,"Design, Art/Creative, and Information Technology",,,Construction,https://de.linkedin.com/company/wayss-&-freytag-ingenieurbau-ag,,,,,,,,,,,
linkedin,Plastics Design Engineer,bilateralstimulation.io,,2026-06-25,https://www.linkedin.com/jobs/view/4432605682 , ,li-4432605682,other,,,,,,True,entry level,Engineering and Information Technology,,,"Technology, Information and Internet",https://de.linkedin.com/company/bilateralstimulation-io,,,,,,,,,,,
linkedin,Entwicklungskonstrukteur (m/w/d),persona service,"Nuremberg, Bavaria, Germany",2026-06-25,https://www.linkedin.com/jobs/view/4432602823 , ,li-4432602823,fulltime,,,,,,True,mid-senior level,Engineering and Information Technology,,katharina.konrad@persona.de,Staffing and Recruiting,https://de.linkedin.com/company/persona-service,,,,,,,,,,,
linkedin,INTERIM Embedded-/Hardware-Entwickler (m/w/d),Michael Page,"Bremen, Bremen, Germany",2026-06-25,https://www.linkedin.com/jobs/view/4433500806 , ,li-4433500806,fulltime,,,,,,True,mid-senior level,Information Technology and Engineering,,,"Industrial Machinery Manufacturing and Appliances, Electrical, and Electronics Manufacturing",https://uk.linkedin.com/company/michael-page,,,,,,,,,,,
linkedin,Production Engineer Composite (m/f/d),TOYOTA RACING,"Cologne, North Rhine-Westphalia, Germany",2026-06-25,https://www.linkedin.com/jobs/view/4385143368 , ,li-4385143368,fulltime,,,,,,False,entry level,Management and Manufacturing,,,Motor Vehicle Manufacturing,https://de.linkedin.com/company/toyota-racing,,,,,,,,,,,
linkedin,Power Unit Performance Engineer,Audi Revolut F1 Team,"Neuburg an der Donau, Bavaria, Germany",2026-06-25,https://www.linkedin.com/jobs/view/4432642183 , ,li-4432642183,fulltime,,,,,,False,associate,Engineering and Information Technology,,,Motor Vehicle Manufacturing and Engines and Power Transmission Equipment Manufacturing,https://de.linkedin.com/company/audi-revolut-f1-team,,,,,,,,,,,
linkedin,Assistant Lead Engineer (m/f/d),Vestas,"Lübeck, Schleswig-Holstein, Germany",2026-06-25,https://www.linkedin.com/jobs/view/4422951108 , ,li-4422951108,fulltime,,,,,,True,not applicable,Engineering,,,Renewable Energy Semiconductor Manufacturing,https://dk.linkedin.com/company/vestas,,,,,,,,,,,
linkedin,Design Engineer,Boart Longyear,"Eiterfeld, Hesse, Germany",2026-06-25,https://www.linkedin.com/jobs/view/4413999911 , ,li-4413999911,fulltime,,,,,,False,entry level,"Research, Science, and Engineering",,,"Mining, Industrial Machinery Manufacturing, and Machinery Manufacturing",https://www.linkedin.com/company/boart-longyear,,,,,,,,,,,
linkedin,Senior Industrialisation Engineer (m/f/d),Quantum Systems,"Munich, Bavaria, Germany",2026-06-25,https://www.linkedin.com/jobs/view/4430422688 , ,li-4430422688,fulltime,,,,,,False,mid-senior level,Engineering,,,Airlines and Aviation and Defense and Space Manufacturing,https://de.linkedin.com/company/quantum-systems-gmbh,,,,,,,,,,,
linkedin,92 (Senior) Factory Planning & Design Engineer,Hypersonica,"Munich, Bavaria, Germany",2026-06-25,https://www.linkedin.com/jobs/view/4433330203 , ,li-4433330203,fulltime,,,,,,False,mid-senior level,Engineering and Information Technology,,,Defense and Space Manufacturing,https://de.linkedin.com/company/hypersonicagmbh,,,,,,,,,,,
linkedin,Hardware Entwickler (w/m/d) für Komponenten in HVDC-Umrichtern,Siemens Energy,"Nuremberg, Bavaria, Germany",2026-06-25,https://www.linkedin.com/jobs/view/4424242140 , ,li-4424242140,fulltime,,,,,,True,mid-senior level,Engineering,,,"Appliances, Electrical, and Electronics Manufacturing",https://www.linkedin.com/company/siemens-energy,,,,,,,,,,,
linkedin,Mission Design Engineer (m/w/d),OKAPI:Orbits,"Brunswick, Lower Saxony, Germany",2026-06-25,https://www.linkedin.com/jobs/view/4430226015 , ,li-4430226015,fulltime,,,,,,False,associate,Information Technology,,,Software Development,https://de.linkedin.com/company/okapi-orbits,,,,,,,,,,,
linkedin,Entwicklungsingenieur*in (m/w/d) CBRN-Dekontaminationssysteme,Kärcher,"Schwaikheim, Baden-Württemberg, Germany",2026-06-25,https://www.linkedin.com/jobs/view/4430227005 , ,li-4430227005,fulltime,,,,,,False,entry level,Engineering and Information Technology,,elene.denk@karcher.com,Industrial Machinery Manufacturing,https://de.linkedin.com/company/alfred-kaercher-se-&-co-kg,,,,,,,,,,,
linkedin,Noise Cancellation Algorithm Developer,Bose Corporation,"Stuttgart, Baden-Württemberg, Germany",2026-06-25,https://www.linkedin.com/jobs/view/4426421299 , ,li-4426421299,fulltime,,,,,,False,mid-senior level,Engineering and Information Technology,,,Computers and Electronics Manufacturing,https://www.linkedin.com/company/bose-corporation,,,,,,,,,,,
linkedin,ADAS Physical Integration Engineer  - Components & Systems (m/f/d),SEGULA Technologies,"Cologne, North Rhine-Westphalia, Germany",2026-06-25,https://www.linkedin.com/jobs/view/4433318878 , ,li-4433318878,fulltime,,,,,,False,mid-senior level,Quality Assurance,,,Engineering Services,https://fr.linkedin.com/company/segula-technologies,,,,,,,,,,,
linkedin,Calibration Engineer (F/M/D),NavVis,"Munich, Bavaria, Germany",2026-06-25,https://www.linkedin.com/jobs/view/4433354106 , ,li-4433354106,fulltime,,,,,,False,mid-senior level,Management and Manufacturing,,,"Technology, Information and Internet",https://de.linkedin.com/company/navvis,,,,,,,,,,,
linkedin,(47) Projektingenieur (m/w/d) Schallimmissionschutz und Bau-/Raumakustik,Deutsche Gesellschaft für Akustik (DEGA) e.V.,,2026-06-25,https://www.linkedin.com/jobs/view/4433314722 , ,li-4433314722,fulltime,,,,,,False,entry level,Engineering and Information Technology,,,Non-profit Organizations,https://www.linkedin.com/company/deutsche-gesellschaft-f%C3%BCr-akustik-e.-v.,,,,,,,,,,,
