site,title,company,location,date_posted,job_url,job_url_direct,id,job_type,salary_source,interval,min_amount,max_amount,currency,is_remote,job_level,job_function,listing_type,emails,company_industry,company_url,company_url_direct,company_addresses,company_num_employees,company_revenue,company_description,skills,experience_range,company_rating,company_reviews_count,vacancy_count,work_from_home_type
linkedin,Master Thesis: Characterization of the Compressive Behavior of Seal on Bipolar Plate Assemblies for Fuel Cell Stacks,Airbus,"Dettingen an der Erms, Baden-Württemberg, Germany",2026-09-03,https://www.linkedin.com/jobs/view/4460452510 , ,li-4460452510,fulltime,,,,,,False,internship,Education and Training,,"felix.fe.weber@airbus.com, felix.fe.weber@airbus.com, emsom@airbus.com",Aviation and Aerospace Component Manufacturing,https://fr.linkedin.com/company/airbusgroup,,,,,,,,,,,
linkedin,Werkstudent*in (m/w/d) Energie- und Maschinentechnik am Standort: Stolberger Straße - Studentjob.de,Jobster,"Cologne, North Rhine-Westphalia, Germany",2026-09-03,https://www.linkedin.com/jobs/view/4461637374 , ,li-4461637374,fulltime,,,,,,False,internship,Management and Manufacturing,,,Software Development,https://nl.linkedin.com/company/jobster-com,,,,,,,,,,,
linkedin,Abschlussarbeit im Bereich Konstruktion (m/w/d),WITRON Group,"Parkstein, Bavaria, Germany",2026-09-02,https://www.linkedin.com/jobs/view/4373455340 , ,li-4373455340,fulltime,,,,,,False,not applicable,Other,,,"Automation Machinery Manufacturing, Transportation, Logistics, Supply Chain and Storage, and Industrial Machinery Manufacturing",https://de.linkedin.com/company/witron,,,,,,,,,,,
linkedin,Werkstudent Forschung und Entwicklung Fahrzeugkarosserie (w/m/x),BMW Group,"Munich, Bavaria, Germany",2026-09-02,https://www.linkedin.com/jobs/view/4460410061 , ,li-4460410061,internship,,,,,,False,internship,"Research, Analyst, and Information Technology",,,Motor Vehicle Manufacturing,https://de.linkedin.com/company/bmw-group,,,,,,,,,,,
linkedin,Werkstudent*in (d/m/w) im Bereich Fabrikplanung,Industry Consulting Strobl,"Regensburg, Bavaria, Germany",2026-09-02,https://www.linkedin.com/jobs/view/4460959979 , ,li-4460959979,parttime,,,,,,False,internship,Administrative,,,Business Consulting and Services,https://de.linkedin.com/company/industry-consulting-strobl,,,,,,,,,,,
linkedin,WORKING STUDENT FOR BODY TESTING (M/F/D),Hyundai Motor Europe Technical Center GmbH,"Rüsselsheim, Hesse, Germany",2026-09-01,https://www.linkedin.com/jobs/view/4382713021 , ,li-4382713021,fulltime,,,,,,False,internship,Education and Training,,,Motor Vehicle Manufacturing,https://de.linkedin.com/company/hyundaimotoreuropetechnicalcentergmbh,,,,,,,,,,,
linkedin,Abschlussarbeit (m/w/d) im Versuch Getriebe / Bremse / Druckluftbeschaffung (SoSe 2027),Fendt,"Marktoberdorf, Bavaria, Germany",2026-08-31,https://www.linkedin.com/jobs/view/4460032447 , ,li-4460032447,fulltime,,,,,,False,entry level,Other,,,Machinery Manufacturing and Farming,https://de.linkedin.com/company/fendt,,,,,,,,,,,
linkedin,Abschlussarbeit (Bachelor/Master) – Motor Control (m/w/d),OECHSLER,"Ansbach, Bavaria, Germany",2026-08-30,https://www.linkedin.com/jobs/view/4460053042 , ,li-4460053042,fulltime,,,,,,False,internship,Management and Manufacturing,,,Plastics Manufacturing,https://de.linkedin.com/company/oechsler-ag-ansbach,,,,,,,,,,,
linkedin,"Praktikum (w/m/d) in der Vorentwicklung
Elektronik",AL-KO Vehicle Technology Group,"Kötz, Bavaria, Germany",2026-08-29,https://www.linkedin.com/jobs/view/4458481166 , ,li-4458481166,fulltime,,,,,,False,internship,Engineering and Information Technology,,,Industrial Machinery Manufacturing,https://de.linkedin.com/company/al-ko-vehicle-technology,,,,,,,,,,,
linkedin,Abschlussarbeit Versuch (m/w/d) Druckerzeuger,"Woodward, Inc.","Stuttgart, Baden-Württemberg, Germany",2026-08-29,https://www.linkedin.com/jobs/view/4410629061 , ,li-4410629061,fulltime,,,,,,False,entry level,"Research, Analyst, and Information Technology",,,Manufacturing,https://www.linkedin.com/company/woodwardinc,,,,,,,,,,,
linkedin,Praktikum (w/m/d) in der Vorentwicklung,AL-KO Vehicle Technology Group,"Kötz, Bavaria, Germany",2026-08-29,https://www.linkedin.com/jobs/view/4458471944 , ,li-4458471944,fulltime,,,,,,False,internship,Education and Training,,,Industrial Machinery Manufacturing,https://de.linkedin.com/company/al-ko-vehicle-technology,,,,,,,,,,,
linkedin,Abschlussarbeit Konstruktion Interieur / Exterieur,EDAG Group,"Ingolstadt, Bavaria, Germany",,https://www.linkedin.com/jobs/view/4452883445 , ,li-4452883445,fulltime,,,,,,False,entry level,Other,,,Engineering Services,https://de.linkedin.com/company/edaggroup,,,,,,,,,,,
linkedin,Praktikum - Fahrzeugeffizienz und Fahrleistung BEV (Elektrofahrzeug) (w/m/d),AUDI AG,"Ingolstadt, Bavaria, Germany",,https://www.linkedin.com/jobs/view/4441527584 , ,li-4441527584,fulltime,,,,,,False,internship,Education and Training,,,Motor Vehicle Manufacturing,https://de.linkedin.com/company/audi-ag,,,,,,,,,,,
