site,title,company,location,date_posted,job_url,job_url_direct,id,job_type,salary_source,interval,min_amount,max_amount,currency,is_remote,job_level,job_function,listing_type,emails,company_industry,company_url,company_url_direct,company_addresses,company_num_employees,company_revenue,company_description,skills,experience_range,company_rating,company_reviews_count,vacancy_count,work_from_home_type
linkedin,Abschlussarbeit - Konstruktive Entwicklung einer roboterbasierten Drahtsägeanlage für Sonderanwend.,Fraunhofer IPA,"Stuttgart, Baden-Württemberg, Germany",2026-09-07,https://www.linkedin.com/jobs/view/4464356989 , ,li-4464356989,fulltime,,,,,,False,internship,"Research, Analyst, and Information Technology",,jennifer.leppich@ipa.fraunhofer.de,Research Services,https://de.linkedin.com/company/fraunhofer-ipa,,,,,,,,,,,
linkedin,Praktikum WiSe 2026 - Einsatz von KI in die Exterieur und Interieur Konzept Entwicklung (w/m/d),AUDI AG,"Ingolstadt, Bavaria, Germany",2026-09-07,https://www.linkedin.com/jobs/view/4462213561 , ,li-4462213561,fulltime,,,,,,False,internship,Other,,,Motor Vehicle Manufacturing,https://de.linkedin.com/company/audi-ag,,,,,,,,,,,
linkedin,Pflichtpraktikum im Bereich Applikation Steuergeräte im Fahrzeug,Bosch,"Schwieberdingen, Baden-Württemberg, Germany",2026-09-07,https://www.linkedin.com/jobs/view/4462955856 , ,li-4462955856,fulltime,,,,,,False,internship,Engineering,,,Automotive,https://de.linkedin.com/company/bosch,,,,,,,,,,,
linkedin,Working Student - Automotive System Development (m/f/d),CARIAD,"Ingolstadt, Bavaria, Germany",2026-09-07,https://www.linkedin.com/jobs/view/4452224752 , ,li-4452224752,parttime,,,,,,False,internship,Management and Manufacturing,,careers@cariad.technology,Software Development,https://de.linkedin.com/company/cariad-tech,,,,,,,,,,,
linkedin,Working Student / Intern - Hardware Validation (f/m/d),Munich Electrification,"Munich, Bavaria, Germany",2026-09-05,https://www.linkedin.com/jobs/view/4435832414 , ,li-4435832414,internship,,,,,,False,internship,Education and Training,,,"Appliances, Electrical, and Electronics Manufacturing",https://de.linkedin.com/company/munichelectrification,,,,,,,,,,,
linkedin,Praktikum - Fahrzeugeffizienz und Fahrleistung BEV (Elektrofahrzeug) (w/m/d),AUDI AG,"Ingolstadt, Bavaria, Germany",2026-09-04,https://www.linkedin.com/jobs/view/4441527584 , ,li-4441527584,fulltime,,,,,,False,internship,Education and Training,,,Motor Vehicle Manufacturing,https://de.linkedin.com/company/audi-ag,,,,,,,,,,,
linkedin,Werkstudent im Bereich Innovation - Product Development (m/w/d),HARTING Technology Group,"Espelkamp, North Rhine-Westphalia, Germany",2026-09-04,https://www.linkedin.com/jobs/view/4433246006 , ,li-4433246006,internship,,,,,,False,internship,Product Management and Marketing,,,Automation Machinery Manufacturing,https://de.linkedin.com/company/harting,,,,,,,,,,,
linkedin,Abschlussarbeit Elektromobilität - Entwicklung einer virtuellen Testplattform für elektrische Nutzfahrzeuge,Schmitz Cargobull AG,"Münster, North Rhine-Westphalia, Germany",2026-09-04,https://www.linkedin.com/jobs/view/4454501830 , ,li-4454501830,fulltime,,,,,,True,internship,Other,,,Transportation/Trucking/Railroad,https://de.linkedin.com/company/schmitz-cargobull-ag,,,,,,,,,,,
linkedin,Power Module Design and Testing Intern,Li Auto,"Munich, Bavaria, Germany",2026-09-03,https://www.linkedin.com/jobs/view/4461914974 , ,li-4461914974,fulltime,,,,,,False,internship,Engineering and Research,,,"Motor Vehicle Manufacturing, Semiconductor Manufacturing, and Research Services",https://cn.linkedin.com/company/liauto,,,,,,,,,,,
linkedin,Praktikum / Praxisprojekt / Abschlussarbeit E-Bike Entwicklung (m/w/d),SMARTVÉLO,"Cologne, North Rhine-Westphalia, Germany",2026-09-03,https://www.linkedin.com/jobs/view/4460702988 , ,li-4460702988,internship,,,,,,False,internship,Engineering,,,Freight and Package Transportation,https://de.linkedin.com/company/smartvelo-mobility,,,,,,,,,,,
linkedin,Werkstudent (m/w/d) in der Konstruktion,"AURORA North America, LLC.","Mudau, Baden-Württemberg, Germany",2026-09-02,https://www.linkedin.com/jobs/view/4462452443 , ,li-4462452443,fulltime,,,,,,False,internship,Administrative,,,Motor Vehicle Manufacturing,https://www.linkedin.com/company/aurora-north-america,,,,,,,,,,,
linkedin,Praktikum / Abschlussarbeit in der Bremsenentwicklung: Versuch und Datenanalyse (w/m/d),Volkswagen Group,"Wolfsburg, Lower Saxony, Germany",2026-09-02,https://www.linkedin.com/jobs/view/4451902864 , ,li-4451902864,fulltime,,,,,,False,internship,Research,,,Motor Vehicle Manufacturing,https://de.linkedin.com/company/volkswagen-group,,,,,,,,,,,
linkedin,Werkstudent (m/w/d) - Digitalisierung von Werkslayouts und 3D-Fabrikplanung,"Woodward, Inc.","Aken, Saxony-Anhalt, Germany",2026-09-02,https://www.linkedin.com/jobs/view/4440169493 , ,li-4440169493,parttime,,,,,,True,internship,Administrative,,Akenhr@woodward.com,Manufacturing,https://www.linkedin.com/company/woodwardinc,,,,,,,,,,,
