site,title,company,location,date_posted,job_url,job_url_direct,id,job_type,salary_source,interval,min_amount,max_amount,currency,is_remote,job_level,job_function,listing_type,emails,company_industry,company_url,company_url_direct,company_addresses,company_num_employees,company_revenue,company_description,skills,experience_range,company_rating,company_reviews_count,vacancy_count,work_from_home_type
linkedin,Data Engineer (m/w/d),FindYou Consulting GmbH,"Hamburg, Germany",2026-06-15,https://www.linkedin.com/jobs/view/4426406315 , ,li-4426406315,fulltime,,,,,,False,associate,Information Technology,,,Software Development,https://de.linkedin.com/company/findyou-consulting-gmbh,,,,,,,,,,,
linkedin,Data Scientist / AI Consultant (m/w/d),IBM,"Frankfurt, Hesse, Germany",2026-06-15,https://www.linkedin.com/jobs/view/4426404342 , ,li-4426404342,fulltime,,,,,,False,mid-senior level,Engineering and Information Technology,,,IT Services and IT Consulting,https://www.linkedin.com/company/ibm,,,,,,,,,,,
linkedin,Head of Data & Analytics (gn),HAGER Executive Consulting GmbH,,2026-06-15,https://www.linkedin.com/jobs/view/4425781238 , ,li-4425781238,fulltime,,,,,,False,director,Information Technology,,,Financial Services,https://de.linkedin.com/company/hager-executive-consulting-gmbh,,,,,,,,,,,
linkedin,QUANTITATIVE CONSULTANT FRANKFURT/DÜSSELDORF,Management Solutions,"Frankfurt am Main, Hesse, Germany",2026-06-15,https://www.linkedin.com/jobs/view/4426413051 , ,li-4426413051,fulltime,,,,,,False,entry level,"Consulting, Information Technology, and Engineering",,,"Business Consulting and Services, IT Services and IT Consulting, and Financial Services",https://es.linkedin.com/company/management-solutions,,,,,,,,,,,
linkedin,Managing Director - Data & AI,Unit8,"Frankfurt am Main, Hesse, Germany",2026-06-15,https://www.linkedin.com/jobs/view/4427479672 , ,li-4427479672,fulltime,,,,,,False,director,Business Development,,,IT Services and IT Consulting,https://ch.linkedin.com/company/unit8,,,,,,,,,,,
linkedin,Population Health Informaticist,Alignerr,,2026-06-15,https://www.linkedin.com/jobs/view/4428665376 , ,li-4428665376,contract,,,,,,True,entry level,"Research, Analyst, and Information Technology",,,"Technology, Information and Internet",https://www.linkedin.com/company/alignerr,,,,,,,,,,,
linkedin,AI Engineer (m/w/d),Synergeticon GmbH,"Hamburg, Hamburg, Germany",2026-06-15,https://www.linkedin.com/jobs/view/4425755668 , ,li-4425755668,fulltime,,,,,,False,mid-senior level,Information Technology,,,IT Services and IT Consulting,https://de.linkedin.com/company/synergeticon,,,,,,,,,,,
linkedin,Director of Product Development,Siena Partnership,,2026-06-15,https://www.linkedin.com/jobs/view/4426412627 , ,li-4426412627,fulltime,,,,,,True,director,Product Management,,,"Marketing Services, Software Development, and Data Infrastructure and Analytics",https://uk.linkedin.com/company/the-siena-partnership,,,,,,,,,,,
linkedin,Data- und Analytics Consultant (m/w/d),Rosenberger Group,"Fridolfing, Bavaria, Germany",2026-06-15,https://www.linkedin.com/jobs/view/4428856844 , ,li-4428856844,fulltime,,,,,,False,entry level,Information Technology,,,"Appliances, Electrical, and Electronics Manufacturing, Motor Vehicle Manufacturing, and Telecommunications",https://de.linkedin.com/company/rosenberger-group,,,,,,,,,,,
linkedin,"Product Owner Data, Analytics & AI - Tieto Indtech  (m/f/d)",Tieto,"Regensburg, Bavaria, Germany",2026-06-15,https://www.linkedin.com/jobs/view/4426405488 , ,li-4426405488,fulltime,,,,,,False,entry level,Product Management and Marketing,,,"Technology, Information and Internet",https://www.linkedin.com/company/tieto,,,,,,,,,,,
