site,title,company,location,date_posted,job_url,job_url_direct,id,job_type,salary_source,interval,min_amount,max_amount,currency,is_remote,job_level,job_function,listing_type,emails,company_industry,company_url,company_url_direct,company_addresses,company_num_employees,company_revenue,company_description,skills,experience_range,company_rating,company_reviews_count,vacancy_count,work_from_home_type
linkedin,Senior Consultant AI Insights (m/w/d),Deloitte,"Berlin, Berlin, Germany",2026-06-28,https://www.linkedin.com/jobs/view/4243056699 , ,li-4243056699,fulltime,,,,,,False,associate,"Consulting, Information Technology, and Sales",,career@deloitte.de,Business Consulting and Services,https://www.linkedin.com/company/deloitte,,,,,,,,,,,
linkedin,Senior Data Analyst - Finance,Emma – The Sleep Company,"Frankfurt, Hesse, Germany",2026-06-27,https://www.linkedin.com/jobs/view/4424592661 , ,li-4424592661,fulltime,,,,,,False,not applicable,Information Technology,,,Retail,https://de.linkedin.com/company/lifeatemma,,,,,,,,,,,
linkedin,Senior Data Processing & Reporting Architect (w/m/d),ORDIX AG,"Paderborn, North Rhine-Westphalia, Germany",2026-06-27,https://www.linkedin.com/jobs/view/4434224254 , ,li-4434224254,fulltime,,,,,,True,associate,Information Technology,,,IT Services and IT Consulting,https://de.linkedin.com/company/ordix-ag,,,,,,,,,,,
linkedin,Consultant AI & Data Analytics / Data Science (m/w/d) in Hamburg,Deloitte,"Hamburg, Hamburg, Germany",2026-06-27,https://www.linkedin.com/jobs/view/4243063283 , ,li-4243063283,fulltime,,,,,,True,entry level,Analyst and Consulting,,career@deloitte.de,Business Consulting and Services,https://www.linkedin.com/company/deloitte,,,,,,,,,,,
linkedin,Consultant AI & Data Analytics / Data Science (m/w/d) in Berlin,Deloitte,"Berlin, Berlin, Germany",2026-06-27,https://www.linkedin.com/jobs/view/4243056825 , ,li-4243056825,fulltime,,,,,,True,entry level,Analyst and Consulting,,career@deloitte.de,Business Consulting and Services,https://www.linkedin.com/company/deloitte,,,,,,,,,,,
linkedin,"Senior Data Scientist, Consumer Analytics",Wolt,"Munich, Bavaria, Germany",2026-06-27,https://www.linkedin.com/jobs/view/4424586443 , ,li-4424586443,fulltime,,,,,,True,mid-senior level,Engineering and Information Technology,,zhanna.filintseva@wolt.com,Software Development,https://fi.linkedin.com/company/wolt-oy,,,,,,,,,,,
linkedin,Lead Data Scientist (Associate Director),Coca-Cola Europacific Partners,"Berlin, Berlin, Germany",2026-06-27,https://www.linkedin.com/jobs/view/4434217489 , ,li-4434217489,fulltime,,,,,,False,mid-senior level,Information Technology,,,Manufacturing,https://uk.linkedin.com/company/coca-cola-europacific-partners,,,,,,,,,,,
linkedin,(Senior) Manager Data Analytics & Business Insights (m/w/d) in Frankfurt (Main),Deloitte,"Frankfurt, Hesse, Germany",2026-06-27,https://www.linkedin.com/jobs/view/4243063512 , ,li-4243063512,fulltime,,,,,,True,mid-senior level,Analyst and Consulting,,career@deloitte.de,Business Consulting and Services,https://www.linkedin.com/company/deloitte,,,,,,,,,,,
linkedin,Business Analyst – Asset Management: BI & Data Science (m/w/d)*,Bankhaus Metzler,"Frankfurt am Main, Hesse, Germany",2026-06-27,https://www.linkedin.com/jobs/view/4395345466 , ,li-4395345466,fulltime,,,,,,False,mid-senior level,Finance and Sales,,recruiting@metzler.com,Financial Services,https://de.linkedin.com/company/bankhausmetzler,,,,,,,,,,,
linkedin,Data & AI Consultant (m/w/d),Atos,"Tübingen, Baden-Württemberg, Germany",2026-06-27,https://www.linkedin.com/jobs/view/4403261018 , ,li-4403261018,fulltime,,,,,,False,not applicable,Engineering and Information Technology,,,Computer and Network Security and IT Services and IT Consulting,https://fr.linkedin.com/company/atos,,,,,,,,,,,
