site,title,company,location,date_posted,job_url,job_url_direct,id,job_type,salary_source,interval,min_amount,max_amount,currency,is_remote,job_level,job_function,listing_type,emails,company_industry,company_url,company_url_direct,company_addresses,company_num_employees,company_revenue,company_description,skills,experience_range,company_rating,company_reviews_count,vacancy_count,work_from_home_type
linkedin,Praktikum Product Management Data Economy & Dataspaces,T-Systems International,"Berlin, Germany",2026-07-23,https://www.linkedin.com/jobs/view/4444472617 , ,li-4444472617,internship,,,,,,False,internship,Product Management and Marketing,,,Telecommunications,https://de.linkedin.com/company/t-systems,,,,,,,,,,,
linkedin,Working Student – Italian-speaking Data Researcher,Statista,"Hamburg, Hamburg, Germany",2026-07-23,https://www.linkedin.com/jobs/view/4444005216 , ,li-4444005216,internship,,,,,,False,internship,Education and Training,,,"Technology, Information and Media",https://de.linkedin.com/company/statista,,,,,,,,,,,
linkedin,Working student Data Engineer,Allianz Digital Health GmbH,"Munich, Bavaria, Germany",2026-07-22,https://www.linkedin.com/jobs/view/4443781259 , ,li-4443781259,fulltime,,,,,,True,entry level,Information Technology,,,Insurance,https://de.linkedin.com/company/allianz-digital-health-gmbh,,,,,,,,,,,
linkedin,Working Student,Allianz Global Investors,"Frankfurt, Hesse, Germany",2026-07-21,https://www.linkedin.com/jobs/view/4443519765 , ,li-4443519765,fulltime,,,,,,False,internship,Administrative,,recruiting@allianzgi.com,Financial Services and Insurance,https://www.linkedin.com/company/allianz-global-investors,,,,,,,,,,,
linkedin,Intern Applications Engineering (f/m/d),Renesas Electronics,"Germering, Bavaria, Germany",2026-07-21,https://www.linkedin.com/jobs/view/4426352138 , ,li-4426352138,fulltime,,,,,,True,not applicable,Manufacturing,,,Semiconductor Manufacturing,https://jp.linkedin.com/company/renesas,,,,,,,,,,,
linkedin,Working Student – Product Data & Analytics,Redcare Pharmacy,"Berlin, Berlin, Germany",2026-07-21,https://www.linkedin.com/jobs/view/4440454775 , ,li-4440454775,parttime,,,,,,True,mid-senior level,Analyst,,,Software Development and IT Services and IT Consulting,https://nl.linkedin.com/company/redcare-pharmacy-com,,,,,,,,,,,
linkedin,UI Platform Analyst (m/w/d) for an international search engine,Adecco,,2026-07-20,https://www.linkedin.com/jobs/view/4442587367 , ,li-4442587367,contract,,,,,,False,associate,Information Technology and Administrative,,Johannes.Kieper@adecco.de,Software Development and IT System Testing and Evaluation,https://ch.linkedin.com/company/adecco,,,,,,,,,,,
linkedin,"Werkstudent (w/m/d) Software Development, AI & Data Integration",Siemens,"Berlin, Berlin, Germany",2026-07-20,https://www.linkedin.com/jobs/view/4442093522 , ,li-4442093522,parttime,,,,,,True,internship,Engineering,,,Automation Machinery Manufacturing,https://de.linkedin.com/company/siemens,,,,,,,,,,,
linkedin,"Werkstudent (w/m/d) Software Development, AI & Data Integration",Siemens,"Munich, Bavaria, Germany",2026-07-20,https://www.linkedin.com/jobs/view/4442082972 , ,li-4442082972,parttime,,,,,,True,internship,Engineering,,,Automation Machinery Manufacturing,https://de.linkedin.com/company/siemens,,,,,,,,,,,
linkedin,"Simulation and Optimization Engineer, International Engineering Programs",Amazon,"Berlin, Germany",2026-07-20,https://www.linkedin.com/jobs/view/4443038748 , ,li-4443038748,fulltime,,,,,,False,not applicable,"Project Management, Management, and Product Management",,,Software Development,https://www.linkedin.com/company/amazon,,,,,,,,,,,
linkedin,Working Student – AI Data Management,Snke,"Munich, Bavaria, Germany",,https://www.linkedin.com/jobs/view/4444488917 , ,li-4444488917,fulltime,,,,,,False,internship,Education and Training,,,Medical Equipment Manufacturing,https://de.linkedin.com/company/snke,,,,,,,,,,,
linkedin,Werkstudent (w/m/d) - GenAI User Research & Support,HÖRMANN Digital,"Munich, Bavaria, Germany",,https://www.linkedin.com/jobs/view/4441584973 , ,li-4441584973,fulltime,,,,,,False,internship,"Research, Analyst, and Information Technology",,,IT Services and IT Consulting,https://de.linkedin.com/company/hoermann-digital,,,,,,,,,,,
