site,title,company,location,date_posted,job_url,job_url_direct,id,job_type,salary_source,interval,min_amount,max_amount,currency,is_remote,job_level,job_function,listing_type,emails,company_industry,company_url,company_url_direct,company_addresses,company_num_employees,company_revenue,company_description,skills,experience_range,company_rating,company_reviews_count,vacancy_count,work_from_home_type
linkedin,(Senior) Data Engineer (m/w/d),GALVANY,"Berlin, Berlin, Germany",2026-06-17,https://www.linkedin.com/jobs/view/4429904477 , ,li-4429904477,fulltime,,,,,,True,associate,Information Technology,,,Services for Renewable Energy,https://de.linkedin.com/company/galvany-energy-gmbh,,,,,,,,,,,
linkedin,Consultant für AI & Data (m/w/d),infinit.cx,,2026-06-17,https://www.linkedin.com/jobs/view/4429920091 , ,li-4429920091,fulltime,,,,,,True,entry level,Information Technology,,,Information Technology & Services,https://de.linkedin.com/company/infinit-cx-gmbh,,,,,,,,,,,
linkedin,Senior Data Analyst - Hamburg,Freenow,"Hamburg, Hamburg, Germany",2026-06-17,https://www.linkedin.com/jobs/view/4428722232 , ,li-4428722232,fulltime,,,,,,False,mid-senior level,Information Technology,,,Internet Marketplace Platforms,https://de.linkedin.com/company/freenow,,,,,,,,,,,
linkedin,"Data Product Manager, Dynamic Assortment - (Quick Commerce)",Delivery Hero,"Berlin, Berlin, Germany",2026-06-17,https://www.linkedin.com/jobs/view/4418501406 , ,li-4418501406,fulltime,,,,,,False,mid-senior level,Marketing and Product Management,,inclusion@deliveryhero.com,Software Development and IT Services and IT Consulting,https://de.linkedin.com/company/delivery-hero-se,,,,,,,,,,,
linkedin,Knowledge Analyst - Energy Solutions,McKinsey & Company,"Düsseldorf, North Rhine-Westphalia, Germany",2026-06-17,https://www.linkedin.com/jobs/view/4401583522 , ,li-4401583522,fulltime,,,,,,False,entry level,Analyst and Consulting,,,"Appliances, Electrical, and Electronics Manufacturing, Market Research, and Oil and Gas",https://www.linkedin.com/company/mckinsey,,,,,,,,,,,
linkedin,Artificial Intelligence Specialist,Blum Ventures,"Berlin, Germany",2026-06-17,https://www.linkedin.com/jobs/view/4413687167 , ,li-4413687167,fulltime,,,,,,False,entry level,Engineering and Information Technology,,,Venture Capital and Private Equity Principals,https://www.linkedin.com/company/blum-ventures-gmbh,,,,,,,,,,,
linkedin,Senior Consultant SAP Data & Analytics (m/w/d),Scheer Group,"Düsseldorf, North Rhine-Westphalia, Germany",2026-06-17,https://www.linkedin.com/jobs/view/4319396967 , ,li-4319396967,fulltime,,,,,,False,mid-senior level,"Research, Analyst, and Information Technology",,,IT Services and IT Consulting,https://de.linkedin.com/company/scheer-gruppe,,,,,,,,,,,
linkedin,Senior Analytics Engineer - Sponsored Content & Products (all genders),ABOUT YOU,"Hamburg, Hamburg, Germany",2026-06-17,https://www.linkedin.com/jobs/view/4428721260 , ,li-4428721260,fulltime,,,,,,False,mid-senior level,Engineering,,,"Technology, Information and Internet",https://de.linkedin.com/company/about-you,,,,,,,,,,,
linkedin,(Senior) Consultant SAP BW/4HANA (all genders),Wavestone,,2026-06-17,https://www.linkedin.com/jobs/view/4427348545 , ,li-4427348545,fulltime,,,,,,False,mid-senior level,Consulting,,,Business Consulting and Services,https://fr.linkedin.com/company/wavestone,,,,,,,,,,,
linkedin,Consultant Quantitative Finance / Financial Engineering (m/w/d) in Hamburg,Deloitte,"Hamburg, Hamburg, Germany",2026-06-17,https://www.linkedin.com/jobs/view/4402097342 , ,li-4402097342,fulltime,,,,,,True,entry level,"Strategy/Planning, Finance, and Consulting",,career@deloitte.de,Business Consulting and Services,https://www.linkedin.com/company/deloitte,,,,,,,,,,,
