site,title,company,location,date_posted,job_url,job_url_direct,id,job_type,salary_source,interval,min_amount,max_amount,currency,is_remote,job_level,job_function,listing_type,emails,company_industry,company_url,company_url_direct,company_addresses,company_num_employees,company_revenue,company_description,skills,experience_range,company_rating,company_reviews_count,vacancy_count,work_from_home_type
linkedin,Wissenschaftliche Mitarbeit (Promotionsstelle) in europäischer und internationaler Politik,JurMent,"Hannover, Lower Saxony, Germany",2026-06-28,https://www.linkedin.com/jobs/view/4433611146 , ,li-4433611146,fulltime,,,,,,False,entry level,"Research, Analyst, and Information Technology",,"c.freudlsperger@ipw.uni, c.freudlsperger@ipw.uni, c.freudlsperger@ipw.uni, c.freudlsperger@ipw.uni, c.freudlsperger@ipw.uni, c.freudlsperger@ipw.uni, c.freudlsperger@ipw.uni, c.freudlsperger@ipw.uni",Education,https://de.linkedin.com/company/jurment,,,,,,,,,,,
linkedin,Intern Data Engineering & Business Intelligence in Financial Services (f/m/x),BMW Group,"Munich, Bavaria, Germany",2026-06-27,https://www.linkedin.com/jobs/view/4403235197 , ,li-4403235197,internship,,,,,,False,internship,Business Development and Sales,,,Motor Vehicle Manufacturing,https://de.linkedin.com/company/bmw-group,,,,,,,,,,,
linkedin,Abschlussarbeit Qualifizierung Rezyklaten (w/m/d),Volkswagen Group,"Wolfsburg, Lower Saxony, Germany",2026-06-26,https://www.linkedin.com/jobs/view/4424564283 , ,li-4424564283,fulltime,,,,,,False,entry level,Research,,,Motor Vehicle Manufacturing,https://de.linkedin.com/company/volkswagen-group,,,,,,,,,,,
linkedin,Master Thesis in the field of chemistry / molecular science: Development and characterization of ion selective membranes for sensory applications,FAU Erlangen-Nürnberg,"Erlangen, Bavaria, Germany",2026-06-26,https://www.linkedin.com/jobs/view/4433864648 , ,li-4433864648,fulltime,,,,,,False,internship,Education and Training,,,Research Services,https://de.linkedin.com/school/fau-erlangen-n%C3%BCrnberg/,,,,,,,,,,,
linkedin,Working Student ESG (m/f/d),Exyte,"Stuttgart, Baden-Württemberg, Germany",2026-06-24,https://www.linkedin.com/jobs/view/4431856949 , ,li-4431856949,fulltime,,,,,,False,internship,Education and Training,,gerd.fleischmann@exyte.net,Civil Engineering,https://de.linkedin.com/company/exyte-group,,,,,,,,,,,
linkedin,Intern AI-based Memory and Context Engineering (f/m/x),BMW Group,"Munich, Bavaria, Germany",2026-06-24,https://www.linkedin.com/jobs/view/4410153252 , ,li-4410153252,internship,,,,,,False,internship,Engineering and Information Technology,,,Motor Vehicle Manufacturing,https://de.linkedin.com/company/bmw-group,,,,,,,,,,,
linkedin,Intern Data Scientist Residual Value Risk Management (f/m/x),BMW Group,"Munich, Bavaria, Germany",2026-06-24,https://www.linkedin.com/jobs/view/4419618098 , ,li-4419618098,internship,,,,,,False,internship,Engineering and Information Technology,,,Motor Vehicle Manufacturing,https://de.linkedin.com/company/bmw-group,,,,,,,,,,,
linkedin,Praktikum Data Analytics - Digital Workflows in der Aktionsplanung,Lidl in Germany,"Neckarsulm, Baden-Württemberg, Germany",2026-06-24,https://www.linkedin.com/jobs/view/4432531946 , ,li-4432531946,fulltime,,,,,,False,internship,Education and Training,,,"Retail, Food and Beverage Services, and Retail Groceries",https://de.linkedin.com/company/lidl-in-deutschland,,,,,,,,,,,
linkedin,Working Student – AI Data Management,Snke,"Munich, Bavaria, Germany",,https://www.linkedin.com/jobs/view/4435153862 , ,li-4435153862,fulltime,,,,,,False,internship,Education and Training,,,Medical Equipment Manufacturing,https://de.linkedin.com/company/snke,,,,,,,,,,,
linkedin,Working Student (f/m/d) - Consumer Analytics,Mazda Motor Europe,"Leverkusen, North Rhine-Westphalia, Germany",,https://www.linkedin.com/jobs/view/4435116870 , ,li-4435116870,temporary,,,,,,False,internship,Marketing,,,Motor Vehicle Manufacturing,https://de.linkedin.com/company/mazda-motor-europe,,,,,,,,,,,
linkedin,Working Student – Data Science (Research & Predictive Analytics),JustWatch,"Berlin, Germany",,https://www.linkedin.com/jobs/view/4434961542 , ,li-4434961542,parttime,,,,,,True,entry level,Advertising and Analyst,,,"Advertising Services, Entertainment Providers, and Marketing Services",https://de.linkedin.com/company/justwatch,,,,,,,,,,,
linkedin,Master Thesis Ionenselektive Membranen Chemie,FAU Erlangen-Nürnberg,"Erlangen, Bavaria, Germany",,https://www.linkedin.com/jobs/view/4435125363 , ,li-4435125363,fulltime,,,,,,False,internship,Education and Training,,,Research Services,https://de.linkedin.com/school/fau-erlangen-n%C3%BCrnberg/,,,,,,,,,,,
