site,title,company,location,date_posted,job_url,job_url_direct,id,job_type,salary_source,interval,min_amount,max_amount,currency,is_remote,job_level,job_function,listing_type,emails,company_industry,company_url,company_url_direct,company_addresses,company_num_employees,company_revenue,company_description,skills,experience_range,company_rating,company_reviews_count,vacancy_count,work_from_home_type
linkedin,"Working Student - BCG Vantage, Industrial Goods",Boston Consulting Group (BCG),"Düsseldorf, North Rhine-Westphalia, Germany",2026-09-23,https://www.linkedin.com/jobs/view/4469440671 , ,li-4469440671,parttime,,,,,,False,entry level,Administrative,,,Business Consulting and Services,https://www.linkedin.com/company/boston-consulting-group,,,,,,,,,,,
linkedin,Masterabschlussarbeit Cybersecurity (w/m/d),Volkswagen Group,"Wolfsburg, Lower Saxony, Germany",2026-09-23,https://www.linkedin.com/jobs/view/4460626092 , ,li-4460626092,fulltime,,,,,,False,entry level,Research,,,Motor Vehicle Manufacturing,https://de.linkedin.com/company/volkswagen-group,,,,,,,,,,,
linkedin,Student Assistant in Supply Chain Science (d/f/m),4flow,"Berlin, Germany",2026-09-23,https://www.linkedin.com/jobs/view/4462152647 , ,li-4462152647,parttime,,,,,,False,internship,Administrative,,,"Transportation, Logistics, Supply Chain and Storage",https://de.linkedin.com/company/4flow,,,,,,,,,,,
linkedin,Thesis in Power Electronics Development for 22 kW+ Wireless Charging (m/f/d),MAHLE,"Stuttgart, Baden-Württemberg, Germany",2026-09-23,https://www.linkedin.com/jobs/view/4470938016 , ,li-4470938016,fulltime,,,,,,False,internship,Education and Training,,SABINE.PASSEK@MAHLE.COM,Motor Vehicle Manufacturing,https://de.linkedin.com/company/mahle,,,,,,,,,,,
linkedin,Praktikant / Werkstudent Innovation & Technology - Tax & Legal  (m/w/d) in Nürnberg,Deloitte,"Nuremberg, Bavaria, Germany",2026-09-23,https://www.linkedin.com/jobs/view/4462041686 , ,li-4462041686,fulltime,,,,,,False,internship,"Legal, Strategy/Planning, and Consulting",,career@deloitte.de,Business Consulting and Services,https://www.linkedin.com/company/deloitte,,,,,,,,,,,
linkedin,Praktikant/Thesisverfasser (m/w/d) in der Netzwerksteuerung 1,MAN Truck & Bus SE,"Salzgitter, Lower Saxony, Germany",2026-09-23,https://www.linkedin.com/jobs/view/4446940622 , ,li-4446940622,fulltime,,,,,,False,internship,Other,,,Motor Vehicle Manufacturing,https://de.linkedin.com/company/man-commercial-vehicles,,,,,,,,,,,
linkedin,Thesis – Objectification of Subjective Ride Comfort with Dynamic Driving Simulator (w/m/d),AUDI AG,"Ingolstadt, Bavaria, Germany",2026-09-22,https://www.linkedin.com/jobs/view/4468590898 , ,li-4468590898,fulltime,,,,,,False,internship,Other,,,Motor Vehicle Manufacturing,https://de.linkedin.com/company/audi-ag,,,,,,,,,,,
linkedin,Working Student,Tenneco,"Bad Camberg, Hesse, Germany",2026-09-22,https://www.linkedin.com/jobs/view/4461582159 , ,li-4461582159,internship,,,,,,False,internship,Administrative,,,Motor Vehicle Manufacturing,https://www.linkedin.com/company/tenneco,,,,,,,,,,,
linkedin,Internship / Thesis in the field of R&D Industrial Parts Cleaning / Metal Pre-Treatment (f/m/d),SurTec Group,"Zwingenberg, Hesse, Germany",2026-09-22,https://www.linkedin.com/jobs/view/4334209360 , ,li-4334209360,fulltime,,,,,,False,internship,Other,,,Motor Vehicle Manufacturing,https://de.linkedin.com/company/surtec-group,,,,,,,,,,,
linkedin,Abschlussarbeit KI-gestützte thermische Modellierung auf Basis physikalisch informierter Modelle,STIHL,"Waiblingen, Baden-Württemberg, Germany",2026-09-22,https://www.linkedin.com/jobs/view/4470432162 , ,li-4470432162,fulltime,,,,,,False,internship,"Research, Analyst, and Information Technology",,,Machinery Manufacturing,https://de.linkedin.com/company/stihl,,,,,,,,,,,
linkedin,Master Thesis - Ultra -Wideband Benchmarking (f/m/div),Infineon Technologies,"Munich, Bavaria, Germany",2026-09-22,https://www.linkedin.com/jobs/view/4452456388 , ,li-4452456388,fulltime,,,,,,False,internship,Education and Training,,,"Semiconductor Manufacturing, Appliances, Electrical, and Electronics Manufacturing, and Computer Hardware Manufacturing",https://de.linkedin.com/company/infineon-technologies,,,,,,,,,,,
linkedin,Abschlussarbeit – Objektivierung von Fahrkomforteigenschaften am dynamischen Fahrsimulator (w/m/d),AUDI AG,"Ingolstadt, Bavaria, Germany",2026-09-22,https://www.linkedin.com/jobs/view/4468904108 , ,li-4468904108,fulltime,,,,,,False,internship,Other,,,Motor Vehicle Manufacturing,https://de.linkedin.com/company/audi-ag,,,,,,,,,,,
linkedin,Praktikum Qualitätskontrolle / Chemische Analytik (m/w/d),Vetter Pharma,"Ravensburg, Baden-Württemberg, Germany",2026-09-22,https://www.linkedin.com/jobs/view/4469015914 , ,li-4469015914,fulltime,,,,,,False,internship,Quality Assurance,,,Pharmaceutical Manufacturing,https://de.linkedin.com/company/vetter-pharma,,,,,,,,,,,
linkedin,Werkstudent Chemische Prozessentwicklung (m/w/d),QIAGEN,"Hilden, North Rhine-Westphalia, Germany",2026-09-22,https://www.linkedin.com/jobs/view/4468798792 , ,li-4468798792,parttime,,,,,,False,not applicable,Administrative,,,Biotechnology Research,https://nl.linkedin.com/company/qiagen,,,,,,,,,,,
linkedin,"Masterthesis in the field of Molecular Dynamics Simulations and Data-Driven Analysis (m/f/d), Duration 6 months",Freudenberg Group,"Weinheim, Baden-Württemberg, Germany",2026-09-21,https://www.linkedin.com/jobs/view/4461205045 , ,li-4461205045,fulltime,,,,,,False,mid-senior level,Information Technology,,,Motor Vehicle Manufacturing,https://de.linkedin.com/company/freudenberg-group,,,,,,,,,,,
linkedin,Studien-/Abschlussarbeit - Prozessentwicklung für die Additive Fertigung mit Polymerpulvern,Fraunhofer IPA,"Stuttgart, Baden-Württemberg, Germany",2026-09-21,https://www.linkedin.com/jobs/view/4468757855 , ,li-4468757855,fulltime,,,,,,False,internship,Management and Manufacturing,,,Research Services,https://de.linkedin.com/company/fraunhofer-ipa,,,,,,,,,,,
linkedin,Abschlussarbeiten (Bachelor/Master) - kaufmännischer oder technischer Bereich,EW Group GmbH,"Hogenbögen, Lower Saxony, Germany",2026-09-21,https://www.linkedin.com/jobs/view/4433225169 , ,li-4433225169,fulltime,,,,,,False,entry level,Administrative,,,Holding Companies,https://de.linkedin.com/company/ew-group-gmbh,,,,,,,,,,,
linkedin,"Abschlussarbeiten im Themenfeld: Effiziente, adaptive und dezentrale KI",Fraunhofer-Institute for Microelectronic Circuits and Systems,"Duisburg, North Rhine-Westphalia, Germany",2026-09-21,https://www.linkedin.com/jobs/view/4468469889 , ,li-4468469889,fulltime,,,,,,False,internship,Other,,personal@ims.fraunhofer.de,Research Services,https://de.linkedin.com/company/fraunhofer-ims,,,,,,,,,,,
