site,title,company,location,date_posted,job_url,job_url_direct,id,job_type,salary_source,interval,min_amount,max_amount,currency,is_remote,job_level,job_function,listing_type,emails,company_industry,company_url,company_url_direct,company_addresses,company_num_employees,company_revenue,company_description,skills,experience_range,company_rating,company_reviews_count,vacancy_count,work_from_home_type
linkedin,Research Assistant (m/f/d) - Compute-in-Memory Architectures,Universität Rostock,"Rostock, Mecklenburg-West Pomerania, Germany",2026-09-14,https://www.linkedin.com/jobs/view/4467223948 , ,li-4467223948,fulltime,,,,,,False,entry level,"Research, Analyst, and Information Technology",,,Internet Publishing,https://de.linkedin.com/school/university-of-rostock/,,,,,,,,,,,
linkedin,Stud. Beschäftigte*r (w/m/d) 50 MoStd. befristet auf 2 Jahre Kennung: Japanologie/Zachmann/SHK_2026,Freie Universität Berlin,"Berlin, Berlin, Germany",2026-09-14,https://www.linkedin.com/jobs/view/4465216367 , ,li-4465216367,fulltime,,,,,,False,entry level,Health Care Provider,,,Research Services,https://de.linkedin.com/school/freie-universitat-berlin/,,,,,,,,,,,
linkedin,PhD Student Resource Transformation Component (f/m/d),Volkswagen Group,"Hannover, Lower Saxony, Germany",2026-09-14,https://www.linkedin.com/jobs/view/4447651919 , ,li-4447651919,fulltime,,,,,,True,internship,Education and Training,,,Motor Vehicle Manufacturing,https://de.linkedin.com/company/volkswagen-group,,,,,,,,,,,
linkedin,Research Analyst (Remote),Hired,,2026-09-14,https://www.linkedin.com/jobs/view/4467081186 , ,li-4467081186,fulltime,,,,,,True,associate,"Information Technology, Analyst, and Research",,,"Technology, Information and Media, Software Development, and IT Services and IT Consulting",https://www.linkedin.com/company/hiredddd,,,,,,,,,,,
linkedin,Wissenschaftliche/r Mitarbeiter/in (m/w/d),RPTU Kaiserslautern-Landau,"Kaiserslautern, Rhineland-Palatinate, Germany",2026-09-14,https://www.linkedin.com/jobs/view/4467084494 , ,li-4467084494,fulltime,,,,,,False,entry level,"Research, Analyst, and Information Technology",,m.liesegang@mv.rptu.de,Internet Publishing,https://de.linkedin.com/school/rheinland-pfaelzische-technische-universitaet-kaiserslautern-landau/,,,,,,,,,,,
linkedin,"Research Associate for the Project “Modeling non-local interaction phenomena in real materials: electrons, lattice & topology” § 28 Subsection 3 HmbHG",University of Hamburg,"Hamburg, Hamburg, Germany",2026-09-14,https://www.linkedin.com/jobs/view/4467054739 , ,li-4467054739,fulltime,,,,,,False,entry level,"Research, Analyst, and Information Technology",,,Research Services,https://de.linkedin.com/school/unihamburg/,,,,,,,,,,,
linkedin,Decision Analytics Associate - Frankfurt 2027,ZS,"Frankfurt, Hesse, Germany",2026-09-14,https://www.linkedin.com/jobs/view/4464772777 , ,li-4464772777,fulltime,,,,,,True,entry level,Other,,,Business Consulting and Services,https://www.linkedin.com/company/zs-associates,,,,,,,,,,,
linkedin,Strategy Insights & Planning Associate - Frankfurt 2027,ZS,"Frankfurt, Hesse, Germany",2026-09-14,https://www.linkedin.com/jobs/view/4464783809 , ,li-4464783809,fulltime,,,,,,True,internship,"Consulting, Information Technology, and Sales",,,Business Consulting and Services,https://www.linkedin.com/company/zs-associates,,,,,,,,,,,
linkedin,Referendar und wissenschaftlicher  Mitarbeiter (m/w/d) verschiedene Bereiche,Bird & Bird Germany,"Munich, Bavaria, Germany",2026-09-14,https://www.linkedin.com/jobs/view/4467240311 , ,li-4467240311,fulltime,,,,,,False,internship,Legal,,,Law Practice,https://de.linkedin.com/showcase/bird-bird-germany/,,,,,,,,,,,
linkedin,SCIENTIST FÜR ANGEWANDTE MIKROBIOLOGIE (m/w/d),vermicon AG,,2026-09-14,https://www.linkedin.com/jobs/view/4467219092 , ,li-4467219092,fulltime,,,,,,False,mid-senior level,"Research, Analyst, and Information Technology",,jobs@vermicon.com,Biotechnology,https://de.linkedin.com/company/vermicon-ag,,,,,,,,,,,
