site,title,company,location,date_posted,job_url,job_url_direct,id,job_type,salary_source,interval,min_amount,max_amount,currency,is_remote,job_level,job_function,listing_type,emails,company_industry,company_url,company_url_direct,company_addresses,company_num_employees,company_revenue,company_description,skills,experience_range,company_rating,company_reviews_count,vacancy_count,work_from_home_type
linkedin,Operational Excellence & Data Analysis Internship,Deutsche Telekom,"Darmstadt, Hesse, Germany",2026-06-23,https://www.linkedin.com/jobs/view/4432297785 , ,li-4432297785,internship,,,,,,False,internship,Information Technology,,,Telecommunications,https://de.linkedin.com/company/telekom,,,,,,,,,,,
linkedin,Werkstudent für Performance Measurement & Regulatory Reporting (m/w/d),HSBC,"Düsseldorf, North Rhine-Westphalia, Germany",2026-06-22,https://www.linkedin.com/jobs/view/4431683280 , ,li-4431683280,temporary,,,,,,False,internship,Finance,,,Banking and Investment Banking,https://uk.linkedin.com/company/hsbc,,,,,,,,,,,
linkedin,Lecturer International Management Perforamance Management in Berlin (m/f/d),IU International University of Applied Sciences,,2026-06-19,https://www.linkedin.com/jobs/view/4429636863 , ,li-4429636863,parttime,,,,,,False,associate,Education and Science,,,Higher Education,https://de.linkedin.com/school/iu-hochschule/,,,,,,,,,,,
linkedin,Lecturer International Management Perforamance Management in Berlin (m/f/d),IU International University of Applied Sciences,"Potsdam, Brandenburg, Germany",2026-06-19,https://www.linkedin.com/jobs/view/4429636865 , ,li-4429636865,parttime,,,,,,False,associate,Education and Science,,,Higher Education,https://de.linkedin.com/school/iu-hochschule/,,,,,,,,,,,
linkedin,Datenanalyst im Praktikum (m/w/d),HERMA Group,"Filderstadt, Baden-Württemberg, Germany",2026-06-19,https://www.linkedin.com/jobs/view/4430789754 , ,li-4430789754,parttime,,,,,,False,internship,Information Technology,,,Paper and Forest Product Manufacturing,https://de.linkedin.com/company/hermagroup,,,,,,,,,,,
linkedin,Werkstudent im Bereich Datenanalyse und Reporting (m/w/d),MYNE,"Berlin, Berlin, Germany",2026-06-19,https://www.linkedin.com/jobs/view/4419926987 , ,li-4419926987,internship,,,,,,False,internship,Administrative,,,Real Estate,https://de.linkedin.com/company/mynehomes,,,,,,,,,,,
linkedin,Student Assistant (up to 40 hours/month),DKFZ German Cancer Research Center,"Heidelberg, Baden-Württemberg, Germany",2026-06-18,https://www.linkedin.com/jobs/view/4429336149 , ,li-4429336149,parttime,,,,,,False,entry level,Education,,,Research Services,https://de.linkedin.com/school/dkfz-de/,,,,,,,,,,,
linkedin,Werkstudent ERP-Systemwechsel (w/m/d),Hamburger Hochbahn AG,"Hamburg, Hamburg, Germany",2026-06-18,https://www.linkedin.com/jobs/view/4430746372 , ,li-4430746372,parttime,,,,,,False,internship,Administrative,,,Urban Transit Services,https://de.linkedin.com/company/hamburger-hochbahn-ag,,,,,,,,,,,
linkedin,Abschlussarbeit (m/w/d) im Bereich KI‑gestützte Codegenerierung,Crown Gabelstapler GmbH & Co. KG - Deutschland,"Feldkirchen, Bavaria, Germany",2026-06-18,https://www.linkedin.com/jobs/view/4427848359 , ,li-4427848359,fulltime,,,,,,False,internship,Other,,,Mechanical Or Industrial Engineering,https://de.linkedin.com/company/crown-gabelstapler-gmbh-&-co-kg,,,,,,,,,,,
linkedin,Studentische Hilfskraft / Student Assistant (m/w/d) - 8 Wochenstunden / 8 hours per week,Technische Universität München (Technical University of Munich),"Munich, Bavaria, Germany",2026-06-17,https://www.linkedin.com/jobs/view/4428760933 , ,li-4428760933,internship,,,,,,False,internship,Other,,"office.eoi@mgt.tum.de, maren.ehrgott@tum.de, office.eoi@mgt.tum.de, maren.ehrgott@tum.de",Higher Education,https://de.linkedin.com/school/c446-deccan-m.ed-college-gulbarga/,,,,,,,,,,,
linkedin,Intern Data Scientist Residual Value Risk Management (f/m/x),BMW Group,"Munich, Bavaria, Germany",,https://www.linkedin.com/jobs/view/4419618098 , ,li-4419618098,internship,,,,,,False,internship,Engineering and Information Technology,,,Motor Vehicle Manufacturing,https://de.linkedin.com/company/bmw-group,,,,,,,,,,,
linkedin,Praktikum AI Hub (m/w/d),Roche,"Grenzach-Wyhlen, Baden-Württemberg, Germany",,https://www.linkedin.com/jobs/view/4432805747 , ,li-4432805747,fulltime,,,,,,False,entry level,Information Technology,,,"Pharmaceutical Manufacturing, Biotechnology Research, and Medical Equipment Manufacturing",https://ch.linkedin.com/company/roche,,,,,,,,,,,
linkedin,Praktikum im Bereich Data Science für Bosch eBike Systems,Bosch,"Reutlingen, Baden-Württemberg, Germany",,https://www.linkedin.com/jobs/view/4431494501 , ,li-4431494501,fulltime,,,,,,False,internship,Engineering,,,Automotive,https://de.linkedin.com/company/bosch,,,,,,,,,,,
linkedin,Research Assistant (PhD Candidate) in Molecular physiology of photosynthesis (m/f/x),Ludwig-Maximilians-Universität München,"Munich, Bavaria, Germany",,https://www.linkedin.com/jobs/view/4429844178 , ,li-4429844178,fulltime,,,,,,False,entry level,"Research, Analyst, and Information Technology",,r.ferrari@lmu.de,Higher Education,https://de.linkedin.com/school/lmu.muenchen/,,,,,,,,,,,
