site,title,company,location,date_posted,job_url,job_url_direct,id,job_type,salary_source,interval,min_amount,max_amount,currency,is_remote,job_level,job_function,listing_type,emails,company_industry,company_url,company_url_direct,company_addresses,company_num_employees,company_revenue,company_description,skills,experience_range,company_rating,company_reviews_count,vacancy_count,work_from_home_type
linkedin,"Lead Hardware Engineer, FPGA and Analog (m/f/d)",Natural Intelligence (NISYS GmbH),"Frankfurt am Main, Hesse, Germany",2026-09-15,https://www.linkedin.com/jobs/view/4467493142 , ,li-4467493142,fulltime,,,,,,False,mid-senior level,Engineering and Information Technology,,hello@nisys.ai,Research Services,https://de.linkedin.com/company/natural-intelligence-systems,,,,,,,,,,,
linkedin,Embedded Software Engineer  – Germany | Airbus Projects,Orbital Critical Systems (Grupo CAF),"Berlin, Berlin, Germany",2026-09-15,https://www.linkedin.com/jobs/view/4465575839 , ,li-4465575839,other,,,,,,False,not applicable,Engineering and Information Technology,,,Airlines and Aviation,https://es.linkedin.com/company/orbital-aerospace,,,,,,,,,,,
linkedin,Senior FPGA Development Engineer - Digital Design & SoC Firmware (m/f/d),Rohde & Schwarz,"Stuttgart, Baden-Württemberg, Germany",2026-09-15,https://www.linkedin.com/jobs/view/4463515748 , ,li-4463515748,fulltime,,,,,,False,not applicable,Engineering and Information Technology,,,Telecommunications,https://de.linkedin.com/company/rohde-schwarz,,,,,,,,,,,
linkedin,Development Engineer Guidance and Control (all gender),ALTEN,"Schrobenhausen, Bavaria, Germany",2026-09-15,https://www.linkedin.com/jobs/view/4452237559 , ,li-4452237559,fulltime,,,,,,False,associate,Engineering,,,"Aviation and Aerospace Component Manufacturing, Airlines and Aviation, and Defense and Space Manufacturing",https://fr.linkedin.com/company/alten,,,,,,,,,,,
linkedin,Entwicklungsingenieur HF / Elektronik – Telemetrie & Flugabbruchsysteme (all gender) 100,ALTEN,"Schrobenhausen, Bavaria, Germany",2026-09-15,https://www.linkedin.com/jobs/view/4465520643 , ,li-4465520643,fulltime,,,,,,False,entry level,Engineering,,,Machinery Manufacturing and Aviation and Aerospace Component Manufacturing,https://fr.linkedin.com/company/alten,,,,,,,,,,,
linkedin,Robotics Simulation Engineer,Alignerr,"Munich, Bavaria, Germany",2026-09-15,https://www.linkedin.com/jobs/view/4467428138 , ,li-4467428138,contract,,,,,,True,entry level,Engineering and Information Technology,,,"Technology, Information and Internet",https://www.linkedin.com/company/alignerr,,,,,,,,,,,
linkedin,Verification Engineer Flugkontrollsysteme / SCADE & DOORS (all gender) 100,ALTEN,"Manching, Bavaria, Germany",2026-09-15,https://www.linkedin.com/jobs/view/4465528767 , ,li-4465528767,fulltime,,,,,,False,entry level,Engineering,,,Machinery Manufacturing and Aviation and Aerospace Component Manufacturing,https://fr.linkedin.com/company/alten,,,,,,,,,,,
linkedin,Senior Elektroingenieur Schaltungstechnik (m/w/d),YER Deutschland,"Rostock, Mecklenburg-West Pomerania, Germany",2026-09-15,https://www.linkedin.com/jobs/view/4465542856 , ,li-4465542856,fulltime,,,,,,False,mid-senior level,Engineering,,,Aviation and Aerospace Component Manufacturing,https://de.linkedin.com/company/yerdeutschland,,,,,,,,,,,
linkedin,Senior Game Designer - Systems & Economy - Fully Remote,SOFTGAMES,,2026-09-15,https://www.linkedin.com/jobs/view/4458703068 , ,li-4458703068,other,,,,,,True,mid-senior level,Art/Creative,,,Entertainment Providers,https://de.linkedin.com/company/softgames-mobile-entertainment-services,,,,,,,,,,,
linkedin,Entwicklungsingenieur Mechatronik (m/w/d) (Schwerpunkt Dynamik und Regelungstechnik),Bertrandt Group,"Oberkochen, Baden-Württemberg, Germany",2026-09-15,https://www.linkedin.com/jobs/view/4460953527 , ,li-4460953527,fulltime,,,,,,False,mid-senior level,Engineering and Information Technology,,,Engineering Services,https://de.linkedin.com/company/bertrandt-ag,,,,,,,,,,,
linkedin,Hardware Architect – Embedded Systems (m/f/d),ELATEC Group | Allegion,"Puchheim, Bavaria, Germany",2026-09-15,https://www.linkedin.com/jobs/view/4451781499 , ,li-4451781499,fulltime,,,,,,True,associate,Engineering,,,"Appliances, Electrical, and Electronics Manufacturing, Computers and Electronics Manufacturing, and Electrical Equipment Manufacturing",https://de.linkedin.com/company/elatec-rfid-systems,,,,,,,,,,,
linkedin,Analog Designer,STMicroelectronics,"Munich, Bavaria, Germany",2026-09-15,https://www.linkedin.com/jobs/view/4465901746 , ,li-4465901746,fulltime,,,,,,False,entry level,Engineering,,,Semiconductor Manufacturing,https://ch.linkedin.com/company/stmicroelectronics,,,,,,,,,,,
linkedin,"EMBEDDED SOFTWARE, PROTOTYPING & TESTING ENGINEER M/F",VECTURA SYSTEM,"Berlin, Berlin, Germany",2026-09-15,https://www.linkedin.com/jobs/view/4465564198 , ,li-4465564198,fulltime,,,,,,True,associate,Engineering and Information Technology,,,"Business Consulting and Services, IT Services and IT Consulting, and Engineering Services",https://fr.linkedin.com/company/vectura-system,,,,,,,,,,,
linkedin,Senior Software Engineer (f/m/d),Focused Energy,"Darmstadt, Hesse, Germany",2026-09-15,https://www.linkedin.com/jobs/view/4467752136 , ,li-4467752136,fulltime,,,,,,False,mid-senior level,Engineering and Information Technology,,,Electric Power Generation,https://de.linkedin.com/company/focused-energy-inc,,,,,,,,,,,
linkedin,Principal System Engineer (f/m/d),Renesas Electronics,"Munich, Bavaria, Germany",2026-09-15,https://www.linkedin.com/jobs/view/4412127133 , ,li-4412127133,fulltime,,,,,,True,mid-senior level,Manufacturing,,,Semiconductors,https://jp.linkedin.com/company/renesas,,,,,,,,,,,
linkedin,Masterarbeit: Algorithmenoptimierung für die MIMO-radarbasierte Inline-Geschwindigkeitsmessung,Fraunhofer FHR,"Wachtberg, North Rhine-Westphalia, Germany",2026-09-15,https://www.linkedin.com/jobs/view/4466567399 , ,li-4466567399,fulltime,,,,,,False,internship,Other,,sabine.guetgemann@fhr.fraunhofer.de,Research Services,https://de.linkedin.com/company/fraunhofer-fhr,,,,,,,,,,,
linkedin,Senior Embedded (ARM) Engineer - Quantum Computing (m/w/d),eleQtron,"Hamburg, Hamburg, Germany",2026-09-15,https://www.linkedin.com/jobs/view/4466518736 , ,li-4466518736,fulltime,,,,,,False,not applicable,Information Technology,,,IT Services and IT Consulting,https://de.linkedin.com/company/eleqtron-qc,,,,,,,,,,,
linkedin,Senior Elektronikentwickler (m/w/d),Frickly Systems GmbH,"Stuttgart, Baden-Württemberg, Germany",2026-09-15,https://www.linkedin.com/jobs/view/4467758529 , ,li-4467758529,fulltime,,,,,,True,mid-senior level,Engineering and Information Technology,,,Computers and Electronics Manufacturing,https://de.linkedin.com/company/frickly-systems,,,,,,,,,,,
linkedin,Konstrukteur:in,Schotstek GmbH,"Reutlingen, Baden-Württemberg, Germany",2026-09-15,https://www.linkedin.com/jobs/view/4465527295 , ,li-4465527295,fulltime,,,,,,False,associate,Engineering,,,Measuring and Control Instrument Manufacturing,https://de.linkedin.com/company/schotstek-gmbh,,,,,,,,,,,
linkedin,AI/ML System Architecture Lead (f/m/d),NXP Semiconductors,"Hamburg, Hamburg, Germany",2026-09-15,https://www.linkedin.com/jobs/view/4448193539 , ,li-4448193539,fulltime,,,,,,False,mid-senior level,"Design, Art/Creative, and Information Technology",,,"Semiconductor Manufacturing, Computers and Electronics Manufacturing, and Software Development",https://nl.linkedin.com/company/nxp-semiconductors,,,,,,,,,,,
linkedin,Wissenschaftliche*r Mitarbeiter*in - Physical AI für Roboterprogrammierung mit Promotionsmöglichkeit,Fraunhofer IPA,"Stuttgart, Baden-Württemberg, Germany",2026-09-15,https://www.linkedin.com/jobs/view/4466169785 , ,li-4466169785,fulltime,,,,,,False,not applicable,"Research, Analyst, and Information Technology",,,Research Services,https://de.linkedin.com/company/fraunhofer-ipa,,,,,,,,,,,
linkedin,Softwareingenieur (w/m/d),Excelitas Technologies Corp.,"Kelheim, Bavaria, Germany",2026-09-15,https://www.linkedin.com/jobs/view/4457168704 , ,li-4457168704,contract,,,,,,False,entry level,Engineering and Information Technology,,,Manufacturing,https://www.linkedin.com/company/excelitas-technologies,,,,,,,,,,,
