site,title,company,location,date_posted,job_url,job_url_direct,id,job_type,salary_source,interval,min_amount,max_amount,currency,is_remote,job_level,job_function,listing_type,emails,company_industry,company_url,company_url_direct,company_addresses,company_num_employees,company_revenue,company_description,skills,experience_range,company_rating,company_reviews_count,vacancy_count,work_from_home_type
linkedin,Apprenticeship in Application Development,beyond-tabs.com,"Düsseldorf, North Rhine-Westphalia, Germany",2026-07-21,https://www.linkedin.com/jobs/view/4443501769 , ,li-4443501769,volunteer,,,,,,True,internship,Engineering and Information Technology,,,"Technology, Information and Internet",https://www.linkedin.com/company/beyond-tabs,,,,,,,,,,,
linkedin,Senior Staff Engineer Digital IP (f/m/div),Infineon Technologies,"Dresden, Saxony, Germany",2026-07-21,https://www.linkedin.com/jobs/view/4443375359 , ,li-4443375359,fulltime,,,,,,False,mid-senior level,Other,,,"Semiconductor Manufacturing, Appliances, Electrical, and Electronics Manufacturing, and Computer Hardware Manufacturing",https://de.linkedin.com/company/infineon-technologies,,,,,,,,,,,
linkedin,FPGA Design Engineer (m/f/d),Advantest,"Böblingen, Baden-Württemberg, Germany",2026-07-21,https://www.linkedin.com/jobs/view/4443583593 , ,li-4443583593,fulltime,,,,,,False,entry level,Engineering and Information Technology,,,Semiconductor Manufacturing,https://jp.linkedin.com/company/advantest,,,,,,,,,,,
linkedin,Asic Verification Engineer,microTECH Global LTD,,2026-07-20,https://www.linkedin.com/jobs/view/4442707942 , ,li-4442707942,fulltime,,,,,,False,associate,Engineering,,,Semiconductor Manufacturing,https://uk.linkedin.com/company/microtech-global,,,,,,,,,,,
linkedin,KI Entwickler mit Security Know-How (m/w/d) | Münster,Qwantix Recruitment GmbH,,2026-07-20,https://www.linkedin.com/jobs/view/4440173033 , ,li-4440173033,fulltime,,,,,,False,associate,Information Technology,,,Staffing and Recruiting,https://de.linkedin.com/company/qwantix,,,,,,,,,,,
linkedin,"FPGA-Entwicklerin / FPGA-Entwickler (m/w/d) Informatik, Elektrotechnik (26-119-1B)","Physikalisch-Technische Bundesanstalt, PTB","Brunswick, Lower Saxony, Germany",2026-07-19,https://www.linkedin.com/jobs/view/4440107811 , ,li-4440107811,fulltime,,,,,,False,mid-senior level,Engineering,,michael.eggert@ptb.de,Government Administration,https://de.linkedin.com/company/physikalisch-technische-bundesanstalt,,,,,,,,,,,
linkedin,TYPO3-Entwickler (m/w/d),Brain Appeal GmbH,"Ludwigshafen, Rhineland-Palatinate, Germany",2026-07-19,https://www.linkedin.com/jobs/view/4442511151 , ,li-4442511151,fulltime,,,,,,True,entry level,Engineering and Information Technology,,,IT Services and IT Consulting,https://de.linkedin.com/company/brain-appeal-gmbh,,,,,,,,,,,
linkedin,ASIC Project Manager,IC Resources,"Baden-Württemberg, Germany",2026-07-18,https://www.linkedin.com/jobs/view/4358542063 , ,li-4358542063,fulltime,,,,,,False,mid-senior level,"Project Management, Design, and Management",,,Semiconductor Manufacturing,https://uk.linkedin.com/company/icresources,,,,,,,,,,,
linkedin,Principal SoC Architect (f/m/div),Infineon Technologies,"Munich, Bavaria, Germany",2026-07-18,https://www.linkedin.com/jobs/view/4442457807 , ,li-4442457807,fulltime,,,,,,False,mid-senior level,Information Technology,,,"Semiconductor Manufacturing, Appliances, Electrical, and Electronics Manufacturing, and Computer Hardware Manufacturing",https://de.linkedin.com/company/infineon-technologies,,,,,,,,,,,
linkedin,Principle Engineer - Architecture (m/w/d),Microchip Technology Inc.,"Karlsruhe, Baden-Württemberg, Germany",2026-07-18,https://www.linkedin.com/jobs/view/4405233347 , ,li-4405233347,fulltime,,,,,,False,mid-senior level,Engineering,,,"Appliances, Electrical, and Electronics Manufacturing and Semiconductor Manufacturing",https://www.linkedin.com/company/microchip-technology,,,,,,,,,,,
linkedin,Digital Engineer for Integrated Circuits (Graduate) (f/m/d),NXP Semiconductors,"Munich, Bavaria, Germany",,https://www.linkedin.com/jobs/view/4444715775 , ,li-4444715775,fulltime,,,,,,False,entry level,Engineering and Information Technology,,,"Semiconductor Manufacturing, Computers and Electronics Manufacturing, and Software Development",https://nl.linkedin.com/company/nxp-semiconductors,,,,,,,,,,,
linkedin,Senior Digital IP Design Engineer (f/m/d),NXP Semiconductors,"Munich, Bavaria, Germany",,https://www.linkedin.com/jobs/view/4427542401 , ,li-4427542401,fulltime,,,,,,False,mid-senior level,Engineering and Information Technology,,,"Semiconductor Manufacturing, Computers and Electronics Manufacturing, and Software Development",https://nl.linkedin.com/company/nxp-semiconductors,,,,,,,,,,,
linkedin,Senior Principal Engineer for Platform Architecture (f/m/div),Infineon Technologies,"Munich, Bavaria, Germany",,https://www.linkedin.com/jobs/view/4436735361 , ,li-4436735361,fulltime,,,,,,False,mid-senior level,Engineering and Information Technology,,,"Semiconductor Manufacturing, Appliances, Electrical, and Electronics Manufacturing, and Computer Hardware Manufacturing",https://de.linkedin.com/company/infineon-technologies,,,,,,,,,,,
linkedin,Senior Digital Design Engineer,SENASIC,"Munich, Bavaria, Germany",,https://www.linkedin.com/jobs/view/4444048795 , ,li-4444048795,fulltime,,,,,,False,mid-senior level,Engineering and Information Technology,,,Semiconductor Manufacturing,https://cn.linkedin.com/company/senasic,,,,,,,,,,,
linkedin,Development Engineer FPGA (f/m/d),Excelitas Technologies Corp.,"Kelheim, Bavaria, Germany",,https://www.linkedin.com/jobs/view/4429640778 , ,li-4429640778,fulltime,,,,,,False,entry level,Engineering and Information Technology,,,Manufacturing,https://www.linkedin.com/company/excelitas-technologies,,,,,,,,,,,
linkedin,Ingenieur für FPGA-Entwicklung (m/w/d),von Hoerner & Sulger GmbH,"Schwetzingen, Baden-Württemberg, Germany",,https://www.linkedin.com/jobs/view/4444941599 , ,li-4444941599,fulltime,,,,,,False,entry level,Engineering and Information Technology,,,Defense & Space,https://de.linkedin.com/company/von-hoerner-und-sulger-gmbh,,,,,,,,,,,
linkedin,FPGA Entwickler (all gender) – VHDL & Embedded Systems 100,ALTEN Germany,"Ulm, Baden-Württemberg, Germany",,https://www.linkedin.com/jobs/view/4441577871 , ,li-4441577871,fulltime,,,,,,False,associate,Engineering and Quality Assurance,,,Machinery Manufacturing and Aviation and Aerospace Component Manufacturing,https://de.linkedin.com/company/altengermany,,,,,,,,,,,
linkedin,Anwendungsentwickler & Anwendungsbetreuer (w/m/d),WE ARE DEVELOPERS,"Vlotho, North Rhine-Westphalia, Germany",,https://www.linkedin.com/jobs/view/4441553764 , ,li-4441553764,fulltime,,,,,,False,mid-senior level,Information Technology,,,Software Development,https://www.linkedin.com/company/we-are-developers,,,,,,,,,,,
linkedin,Team Lead Security Development (m/w/d) - Jobbird.com,Jobster,"Hannover, Lower Saxony, Germany",,https://www.linkedin.com/jobs/view/4444316997 , ,li-4444316997,fulltime,,,,,,False,mid-senior level,Information Technology,,,Software Development,https://nl.linkedin.com/company/jobster-com,,,,,,,,,,,
linkedin,"Developer Relations Manager, Retail & Media Entertainment",NVIDIA,,,https://www.linkedin.com/jobs/view/4395485227 , ,li-4395485227,fulltime,,,,,,False,mid-senior level,Sales and Business Development,,,Computer Hardware Manufacturing,https://www.linkedin.com/company/nvidia,,,,,,,,,,,
