site,title,company,location,date_posted,job_url,job_url_direct,id,job_type,salary_source,interval,min_amount,max_amount,currency,is_remote,job_level,job_function,listing_type,emails,company_industry,company_url,company_url_direct,company_addresses,company_num_employees,company_revenue,company_description,skills,experience_range,company_rating,company_reviews_count,vacancy_count,work_from_home_type
linkedin,SoC Physical Design Intern (m/f/d),Apple,"Munich, Bavaria, Germany",2026-09-18,https://www.linkedin.com/jobs/view/4467829455 , ,li-4467829455,volunteer,,,,,,False,internship,"Design, Art/Creative, and Information Technology",,,Computers and Electronics Manufacturing,https://www.linkedin.com/company/apple,,,,,,,,,,,
linkedin,Student Worker R&D,HBK - Hottinger Brüel & Kjær,"Göttingen, Lower Saxony, Germany",2026-09-18,https://www.linkedin.com/jobs/view/4469139664 , ,li-4469139664,parttime,,,,,,False,internship,Education and Training,,,Industrial Machinery Manufacturing,https://uk.linkedin.com/company/hbkworld-test-and-measurement,,,,,,,,,,,
linkedin,Thesis Project Corporate Research Charging Systems System Development for Wireless Charging (m/f/d),MAHLE,"Stuttgart, Baden-Württemberg, Germany",2026-09-18,https://www.linkedin.com/jobs/view/4469192881 , ,li-4469192881,fulltime,,,,,,False,internship,Business Development and Sales,,SABINE.PASSEK@MAHLE.COM,Motor Vehicle Manufacturing,https://de.linkedin.com/company/mahle,,,,,,,,,,,
linkedin,Working Student - AI-Assisted Optimization of Analog Integrated Circuits (f/m/div),Infineon Technologies,"Munich, Bavaria, Germany",2026-09-18,https://www.linkedin.com/jobs/view/4469158653 , ,li-4469158653,fulltime,,,,,,False,internship,Education and Training,,,"Semiconductor Manufacturing, Appliances, Electrical, and Electronics Manufacturing, and Computer Hardware Manufacturing",https://de.linkedin.com/company/infineon-technologies,,,,,,,,,,,
linkedin,Working Student (f/m/d) - Procedural World Generation & 3D Assets,Siemens,"Garching, Bavaria, Germany",2026-09-18,https://www.linkedin.com/jobs/view/4458645626 , ,li-4458645626,parttime,,,,,,False,internship,Administrative,,,Automation Machinery Manufacturing,https://de.linkedin.com/company/siemens,,,,,,,,,,,
linkedin,Werkstudent: Hardware-in-the-Loop Firmware Testing with AI Agent Support (m/w/d),Fraunhofer EMFT,"Munich, Bavaria, Germany",2026-09-17,https://www.linkedin.com/jobs/view/4467164999 , ,li-4467164999,fulltime,,,,,,False,internship,Administrative,,ferdinand.heinrich@emft.fraunhofer.de,Research Services,https://de.linkedin.com/company/fraunhofer-emft,,,,,,,,,,,
linkedin,Intern/Junior Developer Electrical Engineering,RWTH Collective Incubator,"Aachen, North Rhine-Westphalia, Germany",2026-09-17,https://www.linkedin.com/jobs/view/4467599871 , ,li-4467599871,internship,,,,,,False,internship,Engineering and Information Technology,,job@biothrust.de,Higher Education,https://de.linkedin.com/company/collective-incubator,,,,,,,,,,,
linkedin,Working Student - Digital In-House Incubator (f/m/d),50Hertz Transmission GmbH,"Berlin, Berlin, Germany",2026-09-17,https://www.linkedin.com/jobs/view/4467586490 , ,li-4467586490,parttime,,,,,,False,not applicable,Administrative,,,"Electric Power Transmission, Control, and Distribution",https://de.linkedin.com/company/50hertz-transmission-gmbh,,,,,,,,,,,
linkedin,Werkstudent (m/w/d) Softwareentwicklung Path Planning Landwirtschaft,CLAAS,"Berlin, Berlin, Germany",2026-09-17,https://www.linkedin.com/jobs/view/4467555249 , ,li-4467555249,fulltime,,,,,,False,internship,Engineering and Information Technology,,anne.noack@claas.com,"Industrial Machinery Manufacturing and Appliances, Electrical, and Electronics Manufacturing",https://de.linkedin.com/company/claas,,,,,,,,,,,
linkedin,Synthesis and Physical Implementation Engineer Digital Design (m/w/x),Last Mile Semiconductor,"Dresden, Saxony, Germany",2026-09-15,https://www.linkedin.com/jobs/view/4466140747 , ,li-4466140747,fulltime,,,,,,False,mid-senior level,Information Technology,,,Computer Hardware,https://de.linkedin.com/company/lm-semi,,,,,,,,,,,
linkedin,Studentische Hilfskräfte/Thesis - Entwicklung einer universellen Firmwarearchitektur,Fraunhofer FHR,"Wachtberg, North Rhine-Westphalia, Germany",2026-09-15,https://www.linkedin.com/jobs/view/4466570460 , ,li-4466570460,fulltime,,,,,,False,internship,Other,,sabine.guetgemann@fhr.fraunhofer.de,Research Services,https://de.linkedin.com/company/fraunhofer-fhr,,,,,,,,,,,
linkedin,"Praktikanten, Werkstudenten oder Studierende für Abschlussarbeiten (all genders) im Bereich Automatisierungstechnik",Berghof Group,"Eningen unter Achalm, Baden-Württemberg, Germany",2026-09-15,https://www.linkedin.com/jobs/view/4466591495 , ,li-4466591495,parttime,,,,,,False,internship,Education and Training,,,Holding Companies,https://de.linkedin.com/company/berghof-firmengruppe,,,,,,,,,,,
linkedin,Working Student Ground Robotics (m/f/d),Quantum Systems,,,https://www.linkedin.com/jobs/view/4468710828 , ,li-4468710828,internship,,,,,,False,entry level,Other,,,Defense and Space Manufacturing,https://de.linkedin.com/company/quantum-systems-gmbh,,,,,,,,,,,
linkedin,Working Student (f/m/d) NPU Physical Security Testing,NXP Semiconductors,"Hamburg, Hamburg, Germany",,https://www.linkedin.com/jobs/view/4469894827 , ,li-4469894827,temporary,,,,,,False,internship,Education and Training,,,"Semiconductor Manufacturing, Computers and Electronics Manufacturing, and Software Development",https://nl.linkedin.com/company/nxp-semiconductors,,,,,,,,,,,
linkedin,HiWi im Forschungsprojekt INTERFACE4CPPS: Integration unterschiedlicher Engineering-Domänen in der Produktion.,SFB 1313 | University of Stuttgart,,,https://www.linkedin.com/jobs/view/4469928734 , ,li-4469928734,fulltime,,,,,,False,internship,"Research, Analyst, and Information Technology",,,Research,https://de.linkedin.com/company/sfb-1313,,,,,,,,,,,
linkedin,Internship - Tools Development for Chip Physical Design (f/m/x),IBM,"Ehningen, Baden-Württemberg, Germany",,https://www.linkedin.com/jobs/view/4459209689 , ,li-4459209689,fulltime,,,,,,False,internship,Education and Training,,,IT Services and IT Consulting,https://www.linkedin.com/company/ibm,,,,,,,,,,,
linkedin,Algorithm Developer - EDA Synthesis Tools,IC Resources,"Munich, Bavaria, Germany",,https://www.linkedin.com/jobs/view/4469913087 , ,li-4469913087,fulltime,,,,,,False,associate,,,,Software Development and Computers and Electronics Manufacturing,https://uk.linkedin.com/company/icresources,,,,,,,,,,,
linkedin,"HiWi für den Digitalen Zwilling: Demonstratoraufbau, Simulationsmodellierung & Steuerung",SFB 1313 | University of Stuttgart,,,https://www.linkedin.com/jobs/view/4469930650 , ,li-4469930650,fulltime,,,,,,False,internship,Accounting/Auditing and Finance,,,Research,https://de.linkedin.com/company/sfb-1313,,,,,,,,,,,
linkedin,Master student / Internship (m/f/d) in Information Technology or Physics,German Aerospace Center (DLR),"Oberpfaffenhofen, Bavaria, Germany",,https://www.linkedin.com/jobs/view/4469840848 , ,li-4469840848,fulltime,,,,,,False,internship,Education and Training,,,Research Services,https://de.linkedin.com/company/dlr,,,,,,,,,,,
linkedin,Working Student (f/m/d) AI in Industrial Edge Networks,Siemens,"Garching, Bavaria, Germany",,https://www.linkedin.com/jobs/view/4469925596 , ,li-4469925596,parttime,,,,,,False,internship,Administrative,,,Automation Machinery Manufacturing,https://de.linkedin.com/company/siemens,,,,,,,,,,,
