site,title,company,location,date_posted,job_url,job_url_direct,id,job_type,salary_source,interval,min_amount,max_amount,currency,is_remote,job_level,job_function,listing_type,emails,company_industry,company_url,company_url_direct,company_addresses,company_num_employees,company_revenue,company_description,skills,experience_range,company_rating,company_reviews_count,vacancy_count,work_from_home_type
linkedin,Synthesis Engineer,Ubitium,"Karlsruhe, Baden-Württemberg, Germany",2026-09-23,https://www.linkedin.com/jobs/view/4469353338 , ,li-4469353338,fulltime,,,,,,True,associate,Engineering,,,Semiconductor Manufacturing,https://de.linkedin.com/company/ubitium,,,,,,,,,,,
linkedin,"Robotics Intern | Software, Hardware & Testing (m/f/d)",Naxon Robotics,"Munich, Bavaria, Germany",2026-09-23,https://www.linkedin.com/jobs/view/4470649317 , ,li-4470649317,parttime,,,,,,False,internship,Engineering and Information Technology,,jobs@naxonrobotics.com,Robotics Engineering,https://de.linkedin.com/company/naxonrobotics,,,,,,,,,,,
linkedin,Masterthesis drone concept,Alstom,"Mannheim, Baden-Württemberg, Germany",2026-09-23,https://www.linkedin.com/jobs/view/4463986690 , ,li-4463986690,fulltime,,,,,,False,internship,Engineering,,,Truck Transportation and Railroad Equipment Manufacturing,https://fr.linkedin.com/company/alstom,,,,,,,,,,,
linkedin,Thesis in Power Electronics Development for 22 kW+ Wireless Charging (m/f/d),MAHLE,"Stuttgart, Baden-Württemberg, Germany",2026-09-23,https://www.linkedin.com/jobs/view/4470938016 , ,li-4470938016,fulltime,,,,,,False,internship,Education and Training,,SABINE.PASSEK@MAHLE.COM,Motor Vehicle Manufacturing,https://de.linkedin.com/company/mahle,,,,,,,,,,,
linkedin,"Deutsche Bank Internship (f/m/x) in Technology, Data & Innovation 2027 - Berlin",Deutsche Bank,"Berlin, Berlin, Germany",2026-09-23,https://www.linkedin.com/jobs/view/4459560178 , ,li-4459560178,volunteer,,,,,,True,internship,Finance and Sales,,,Financial Services,https://de.linkedin.com/company/deutsche-bank,,,,,,,,,,,
linkedin,Master student / Internship (m/f/d) in Information Technology or Physics,German Aerospace Center (DLR),"Oberpfaffenhofen, Bavaria, Germany",2026-09-22,https://www.linkedin.com/jobs/view/4469840848 , ,li-4469840848,fulltime,,,,,,False,internship,Education and Training,,,Research Services,https://de.linkedin.com/company/dlr,,,,,,,,,,,
linkedin,Werkstudent (m/w/d) im Innovation & Prototyping für Parksysteme,Valeo,"Bietigheim-Bissingen, Baden-Württemberg, Germany",2026-09-22,https://www.linkedin.com/jobs/view/4451564644 , ,li-4451564644,fulltime,,,,,,False,internship,Administrative,,Alessa.Knapp@valeo.com,Motor Vehicle Parts Manufacturing,https://fr.linkedin.com/company/valeo,,,,,,,,,,,
linkedin,Algorithm Developer - EDA Synthesis Tools,IC Resources,"Munich, Bavaria, Germany",2026-09-21,https://www.linkedin.com/jobs/view/4469913087 , ,li-4469913087,fulltime,,,,,,False,associate,,,,Software Development and Computers and Electronics Manufacturing,https://uk.linkedin.com/company/icresources,,,,,,,,,,,
linkedin,Working Student Ground Robotics (m/f/d),Quantum Systems,,2026-09-21,https://www.linkedin.com/jobs/view/4468710828 , ,li-4468710828,internship,,,,,,False,entry level,Other,,,Defense and Space Manufacturing,https://de.linkedin.com/company/quantum-systems-gmbh,,,,,,,,,,,
linkedin,Master student / Internship in Information Technology or Physics (f/m/d) - adaptive optics software,German Aerospace Center (DLR),"Oberpfaffenhofen, Bavaria, Germany",2026-09-21,https://www.linkedin.com/jobs/view/4468645400 , ,li-4468645400,fulltime,,,,,,False,internship,Education and Training,,,Research Services,https://de.linkedin.com/company/dlr,,,,,,,,,,,
linkedin,Werkstudent*in Mobilfunkkommunikation der nächsten Generation 6G,Fraunhofer Heinrich Hertz Institute HHI,"Berlin, Germany",2026-09-18,https://www.linkedin.com/jobs/view/4458970342 , ,li-4458970342,fulltime,,,,,,False,internship,Administrative,,baris.goektepe@hhi.fraunhofer.de,Research Services,https://de.linkedin.com/company/fraunhofer-hhi,,,,,,,,,,,
